Control ID,SCF ID,Description,Control Coverage,Response
13.1,"THR-01, THR-03","Financial entities shall have capabilities and staff to gather information on vulnerabilities and cyber threats, ICT-related incidents, and analyze their likely impact.",Contributes,"VMware vDefend provides robust capabilities for gathering and analyzing threat intelligence and ICT-related incidents. It continuously consumes updated threat feeds, including IDS signatures and URL/threat indicators, which are leveraged by IDS/IPS and Advanced Threat Prevention components to detect and respond to known and emerging network-layer threats. The Security Intelligence component visualizes IDS/IPS event data with granular details, while Network Detection and Response (NDR) employs machine learning and advanced analytics to automatically correlate related events into comprehensive threat campaigns for further review.

While vDefend operationally applies and analyzes threat intelligence, the broader management of the threat intelligence program, its dissemination across the organization, and the assignment of dedicated staff to oversee these functions require the implementation of complementary customer-defined processes and tooling."
13.2,"BCD-05, IRO-13","Financial entities shall put in place post ICT-related incident reviews after a major ICT-related incident disrupts their core activities, analyzing causes and identifying required improvements.",Not Applicable,"End user activity or process, design decision, or activity out of scope."
13.2(a),"BCD-05, IRO-13",Reviews shall determine the promptness in responding to security alerts and determining the impact/severity of incidents.,Not Applicable,"End user activity or process, design decision, or activity out of scope."
13.2(b),"BCD-05, IRO-13","Reviews shall determine the quality and speed of performing a forensic analysis, where deemed appropriate.",Not Applicable,"End user activity or process, design decision, or activity out of scope."
13.2(c),"BCD-05, IRO-13",Reviews shall determine the effectiveness of incident escalation within the financial entity.,Not Applicable,"End user activity or process, design decision, or activity out of scope."
13.2(d),"BCD-05, IRO-13",Reviews shall determine the effectiveness of internal and external communication.,Not Applicable,"End user activity or process, design decision, or activity out of scope."
13.3,"BCD-05, IRO-13","Lessons derived from digital operational resilience testing, real life incidents, challenges in plan activation, and information exchanged with counterparts/supervisory reviews shall be duly incorporated into the ICT risk assessment process and form the basis for appropriate reviews of the ICT risk management framework.",Not Applicable,"End user activity or process, design decision, or activity out of scope."
13.4,GOV-05,"Financial entities shall monitor the effectiveness of their digital operational resilience strategy, map the evolution of ICT risk over time, and analyze the frequency, types, magnitude and evolution of incidents to enhance cyber maturity and preparedness.",Not Applicable,"End user activity or process, design decision, or activity out of scope."
13.5,GOV-01.2,Senior ICT staff shall report at least yearly to the management body on the findings referred to in paragraph 3 and put forward recommendations.,Not Applicable,"End user activity or process, design decision, or activity out of scope."
13.6,"SAT-01, SAT-02, SAT-03, SAT-03.6",Financial entities shall develop ICT security awareness programmes and digital operational resilience training as compulsory modules applicable to all employees and senior management staff.,Not Applicable,"End user activity or process, design decision, or activity out of scope."
13.7,"TDA-01, TDA-01.1","Financial entities, other than microenterprises, shall monitor relevant technological developments on a continuous basis to understand their possible impact on ICT security and digital operational resilience, and keep up-to-date with the latest ICT risk management processes.",Not Applicable,"End user activity or process, design decision, or activity out of scope."
14.1,"IRO-01, IRO-02, IRO-07, IRO-10, IRO-11","As part of the ICT risk management framework, financial entities shall have in place crisis communication plans enabling a responsible disclosure of, at least, major ICT-related incidents or vulnerabilities to clients and counterparts as well as to the public, as appropriate.",Contributes,"VMware Cloud Foundation, VMware Live Recovery, and VMware vDefend provide critical technical capabilities that support the detection, analysis, containment, and recovery phases of ICT-related incidents and vulnerabilities.

VCF Operations correlates events, surfaces faults, and offers a Troubleshooting Incidents page for managing and tracking incidents with metadata such as status, impact, and urgency, integrating with existing ITSM workflows like ServiceNow. VCF also provides automated recovery mechanisms through vSphere HA, Proactive HA, and vSphere Fault Tolerance.

VMware vDefend enhances these capabilities with integrated threat detection, investigation, and automated containment through IDS/IPS, network detection, and quarantine policies, correlating events to identify multi-stage attack campaigns and prioritizing response efforts based on impact scores.

VMware Live Recovery contributes by providing structured data protection incident response through documented recovery plans, non-disruptive testing, and automated failover orchestration, ensuring repeatable recovery procedures and documenting outcomes for review.

These platforms collectively enable the identification, understanding, and technical resolution of incidents and vulnerabilities that would necessitate crisis communication.

While these platforms provide essential technical foundations for incident management, they do not govern the overarching ICT risk management framework, nor do they establish or maintain the organization's crisis communication plans.

The definition of what constitutes a ""major ICT-related incident or vulnerability"" requiring disclosure, the policy for responsible disclosure, the determination of appropriate audiences (clients, counterparts, public), and the execution of the communication process itself remain the responsibility of the financial entity.

The platforms do not manage the organizational processes, policies, or human accountability required for external crisis communication and disclosure."
14.2,"IRO-01, IRO-02, IRO-07, IRO-10, IRO-11","Financial entities shall implement communication policies for internal staff and for external stakeholders, differentiating between staff roles (e.g., those involved in response vs. those needing information).",Contributes,"VMware Cloud Foundation provides the technical infrastructure to support incident information flow through automated event detection, fault generation, and configurable notification rules. VCF Operations integrates with ServiceNow, allowing incidents to flow into existing ITSM workflows with structured attributes such as caller, category, and alert details, facilitating the technical delivery of incident-related information. VMware Live Recovery contributes by providing event logging and alarms for data protection incidents, and its structured recovery plans define repeatable response procedures that inherently require communication. VMware vDefend enhances these capabilities by providing integrated threat detection, investigation, and remediation, generating critical security events that necessitate timely communication.

While these platforms offer robust technical mechanisms for detecting events, generating alerts, and integrating with broader ITSM systems to facilitate information sharing, they do not establish or govern the organization-wide communication policies themselves. The responsibility for defining internal staff roles, differentiating information needs for various stakeholders (e.g., those involved in response versus those needing information), and implementing formal communication policies for both internal and external parties rests with the customer. The platforms do not maintain incident response documentation or manage the overarching processes for communication governance."
14.3,"IRO-01, IRO-02, IRO-07, IRO-10, IRO-11",At least one person in the financial entity shall be tasked with implementing the communication strategy for ICT-related incidents and fulfill the public and media function.,Not Applicable,"End user activity or process, design decision, or activity out of scope."
16.1(a),GOV-01,"Entities shall put in place and maintain a sound and documented ICT risk management framework that details the mechanisms and measures aimed at a quick, efficient and comprehensive management of ICT risk.",Not Applicable,"End user activity or process, design decision, or activity out of scope."
16.1(b),GOV-01,Entities shall continuously monitor the security and functioning of all ICT systems.,Not Applicable,"End user activity or process, design decision, or activity out of scope."
16.1(c),GOV-01,"Entities shall minimize the impact of ICT risk through the use of sound, resilient and updated ICT systems, protocols and tools.",Not Applicable,"End user activity or process, design decision, or activity out of scope."
16.1(d),GOV-01,Entities shall allow sources of ICT risk and anomalies to be promptly identified and detected and ICT-related incidents to be swiftly handled.,Not Applicable,"End user activity or process, design decision, or activity out of scope."
16.1(e),GOV-01,Entities shall identify key dependencies on ICT third-party service providers.,Not Applicable,"End user activity or process, design decision, or activity out of scope."
16.1(f),GOV-01,"Entities shall ensure the continuity of critical or important functions, through business continuity plans and response and recovery measures, which include, at least, back-up and restoration measures.",Not Applicable,"End user activity or process, design decision, or activity out of scope."
16.1(g),GOV-01,"Entities shall test, on a regular basis, the plans and measures referred to in point (f), as well as the effectiveness of the controls.",Not Applicable,"End user activity or process, design decision, or activity out of scope."
16.1(h),GOV-01,"Entities shall implement relevant operational conclusions resulting from the tests and post-incident analysis, and develop, according to needs, ICT security awareness programmes and digital operational resilience training for staff and management.",Not Applicable,"End user activity or process, design decision, or activity out of scope."
16.2,GOV-01,"The simplified ICT risk management framework shall be documented and reviewed periodically and upon the occurrence of major ICT-related incidents, and continuously improved. A report on the review shall be submitted to the competent authority upon request.",Not Applicable,"End user activity or process, design decision, or activity out of scope."
17.1,"IRO-01, IRO-04","Financial entities shall define, establish and implement an ICT-related incident management process to detect, manage and notify ICT-related incidents.",Contributes,"VMware Cloud Foundation Operations provides technical infrastructure for incident detection, management, and notification. It correlates events from monitored systems, surfacing them as faults with configurable notification rules and vCenter Server alarms that can trigger actions or send traps. The platform includes a Troubleshooting Incidents page for creating, managing, and tracking incidents with metadata such as status, impact, and urgency, and integrates with ServiceNow for seamless flow into existing ITSM workflows.

For recovery, vSphere HA automatically restarts virtual machines on healthy hosts, and Proactive HA integrates with hardware monitoring to evacuate workloads before failures. VMware Live Recovery further enhances data protection incident response through structured recovery plans, non-disruptive testing, and automated failover orchestration, detecting conditions like site connectivity loss or replication failures and documenting recovery plan execution history.

VMware vDefend contributes to incident response by providing integrated threat detection, investigation, correlation, and remediation capabilities within the network security layer. It identifies suspicious traffic events, correlates individual threats into multi-stage attack campaigns, and offers AI-guided response workflows for containment through quarantine policies and emergency firewall rules.

While these platforms provide robust technical capabilities for various phases of incident response, they do not define, establish, or govern the organization-wide incident management process itself. The financial entity is responsible for defining the overarching incident management policies, procedures, roles, and responsibilities, maintaining comprehensive incident response documentation, and establishing the full scope of notification protocols and human accountability for incident handling and post-incident review."
17.2,"IRO-01, IRO-04","Financial entities shall record all ICT-related incidents and significant cyber threats, and establish procedures to ensure consistent monitoring, handling, and follow-up to prevent recurrence.",Contributes,"VMware Cloud Foundation Operations provides a dedicated interface for creating, managing, and tracking ICT-related incidents, capturing metadata such as status, impact, urgency, and root causes. It correlates system events into faults, triggers notifications, and integrates with external ITSM workflows for streamlined incident handling. VCF also includes automated recovery mechanisms like vSphere HA and Proactive HA to restore services.

VMware vDefend extends these capabilities by delivering integrated threat detection, investigation, and remediation at the network security layer. It identifies significant cyber threats through IDS/IPS, network detection, and correlation of multi-stage attack campaigns, assigning impact scores for prioritization. vDefend enables automated containment via quarantine policies and AI-guided remediation workflows to address detected threats.

VMware Live Recovery further contributes by providing structured recovery plans for data protection incidents, including event logging, alarm frameworks for detection, and automated failover orchestration. It documents recovery plan executions, supporting post-incident review.

While the platform provides comprehensive technical tools for incident recording, detection, handling, and recovery, it does not govern the organization-wide incident response processes, define overarching policies, or maintain incident response documentation.

Customers must establish formal procedures, define human accountability, and implement consistent organizational processes for monitoring, handling, and follow-up to prevent recurrence, leveraging the platform's capabilities as foundational components of their broader incident response program."
17.3,IRO-01,The ICT-related incident management process shall:,Contributes,"VMware Cloud Foundation provides the foundational technical infrastructure and operational tools that support multiple phases of an ICT-related incident management lifecycle. VCF Operations includes a Troubleshooting Incidents page for creating, managing, and tracking incidents, complete with metadata such as status, impact, urgency, and priority. It correlates events from monitored systems into faults, enabling automated event detection and alerting through notification rules and vCenter Server alarms that can execute scripts or send SNMP traps. Integration with ServiceNow via a notification plug-in allows incidents to flow into existing ITSM workflows.

VMware vDefend extends these capabilities with automated threat detection and containment through IDS/IPS and network detection features, including quarantine policies. vDefend's Security Services Platform enables investigation by correlating individual threat events into multi-stage attack campaigns, providing impact scores, and identifying suspicious traffic and unauthorized changes. For remediation, vDefend Intelligent Assist offers AI-guided response workflows to create targeted or comprehensive remediation policies, including immediate network-level containment via the Distributed Firewall.

For recovery, vSphere HA automatically restarts VMs, and Proactive HA evacuates workloads before failures. VMware Live Recovery further contributes by providing data protection incident response through structured recovery plans, non-disruptive testing, and automated failover orchestration, detecting conditions like site connectivity loss or replication failures and documenting recovery plan execution history.

While the platform offers robust technical capabilities for detection, investigation, containment, remediation, and recovery, it does not govern the organization-wide incident response processes, define policies, or maintain incident response documentation.

The customer is responsible for establishing the overarching incident management process, defining roles and responsibilities, creating and maintaining incident response policies and procedures, and managing the organizational aspects of incident metadata and lifecycle governance. The platform's capabilities serve as essential tools within a customer-defined and managed incident management framework."
17.3(a),"IRO-01, IRO-04",Put in place early warning indicators.,Contributes,"VMware Cloud Foundation (VCF) provides comprehensive technical capabilities for early warning indicators across the infrastructure stack. VCF Operations correlates events from monitored systems, surfacing them as faults ranked by severity from Info to Immediate. Configurable notification rules trigger actions based on incident state changes, and vCenter Server alarms execute scripts, send SNMP traps, or call APIs when infrastructure conditions match defined thresholds. Proactive HA further contributes by integrating with hardware vendor monitoring to evacuate workloads before failures occur, acting as a predictive early warning.

VMware Live Recovery (VLR) extends these capabilities to data protection, with an event logging and alarm framework that detects conditions such as site connectivity loss, protection group errors, and replication failures, indicating potential data protection incidents.

VMware vDefend, integrated within the VCF networking foundation, provides advanced threat detection through IDS/IPS and Network Detection and Response (NDR) features. It correlates malicious activity into multi-stage attack campaigns, assigns impact scores and severity levels (including Critical) to detection events for prioritization, and identifies unauthorized changes like missing or deleted computes, services, groups, rules, and security policies.

While the platform delivers robust technical mechanisms for generating early warning indicators, the customer is responsible for defining and implementing the overarching organizational incident response processes, maintaining incident response documentation, and establishing policies for how these indicators are monitored, triaged, and acted upon. The platform does not govern these organization-wide processes or manage incident metadata such as status tracking, impact levels, and urgency classifications, which are critical components of a complete early warning system."
17.3(b),"IRO-01, IRO-04","Establish procedures to identify, track, log, categorise and classify ICT-related incidents according to their priority, severity, and criticality of services impacted.",Contributes,"VMware Cloud Foundation Operations provides a dedicated interface for creating, managing, and tracking incidents, complete with metadata such as status, impact level, urgency, and priority. It correlates events into faults ranked by severity and integrates with external ITSM systems like ServiceNow to flow incidents with structured attributes including category and business service. Automated event detection and alerting are facilitated through configurable notification rules and vCenter Server alarms.

VMware Live Recovery offers structured recovery plans that define repeatable response procedures for data protection incidents, including event logging and an alarm framework to detect conditions indicating a data protection incident. Recovery plan history reports document execution outcomes.

VMware vDefend contributes through integrated threat detection, investigation, and correlation within the network security layer. It correlates events to surface multi-stage attack campaigns, aggregates detection data, and assigns impact scores based on confidence and severity to prioritize response efforts. Security Intelligence categorizes detected suspicious traffic events by impact type and severity level, including Critical, and identifies anomalies relevant to investigations.

While these platforms provide robust technical capabilities for incident identification, tracking, logging, and classification based on priority, severity, and criticality within their respective domains, the overarching organizational procedures for managing all ICT-related incidents, including their formal establishment, documentation, and governance, remain the customer's responsibility.

The customer must define and implement the comprehensive incident response policies, processes, and human accountability that leverage these platform capabilities."
17.3(c),"IRO-01, IRO-04",Assign roles and responsibilities that need to be activated for different incident types.,Contributes,"VMware Cloud Foundation provides the technical infrastructure to support various phases of an incident response lifecycle. Its operations include a troubleshooting interface for creating, managing, and tracking incidents, complete with metadata such as status, impact, urgency, and priority. VCF integrates with ITSM workflows like ServiceNow, allowing incidents to flow with structured attributes.

For detection, VCF Operations correlates events into faults, and vCenter Server alarms can trigger actions based on infrastructure conditions. vSphere HA and Proactive HA offer automated recovery capabilities.

VMware Live Recovery further enhances data protection incident response through structured recovery plans that define repeatable procedures, including VM recovery sequences and network reconfigurations, with non-disruptive testing and automated failover orchestration. Its event logging and alarm framework detects data protection incidents, and recovery plan history reports document execution outcomes.

VMware vDefend contributes integrated threat detection, investigation, correlation, and remediation within the network security layer. Its Security Services Platform correlates individual threat events into multi-stage attack campaigns, providing impact scores for prioritization. Security Intelligence displays suspicious traffic events by impact and severity.

For remediation, vDefend Intelligent Assist offers AI-guided workflows to create targeted or comprehensive remediation policies, which undergo human review and approval before implementation, including the creation of emergency Distributed Firewall rules for immediate containment.

While these platforms provide robust technical tools for incident detection, tracking, investigation, recovery, and remediation, they do not govern organization-wide incident response processes, maintain incident response documentation, or assign specific roles and responsibilities for different incident types.

The customer is responsible for defining and documenting their incident response policies, establishing the organizational structure, and formally assigning human roles and responsibilities that leverage these platform capabilities for effective incident management."
17.3(d),"IRO-01, IRO-04","Set out plans for communication to staff, external stakeholders, and media, notification to clients, for internal escalation, and provision of information to counterparts.",Contributes,"VMware Cloud Foundation provides the technical infrastructure to support various phases of an incident response lifecycle. VCF Operations includes capabilities for creating, managing, and tracking incidents with metadata such as status, impact, and urgency, and integrates with external ITSM workflows like ServiceNow for incident flow. It offers automated event detection through correlated events, faults, and configurable notification rules, and supports recovery with vSphere HA and Proactive HA.

VMware Live Recovery directly contributes by providing structured recovery plans that define documented, repeatable response procedures for data protection incidents, including VM recovery sequences, network reconfiguration, and custom command steps. These plans are testable and generate history reports for post-incident review.

VMware vDefend enhances incident response by offering integrated threat detection, investigation, correlation, and AI-guided remediation capabilities within the network security layer, identifying multi-stage attack campaigns and enabling targeted containment.

While these platforms provide robust technical capabilities for incident detection, tracking, recovery, and remediation, they do not govern the organization-wide incident response processes or maintain the comprehensive documentation for communication plans to staff, external stakeholders, media, or clients. The establishment and documentation of these broader communication strategies, internal escalation procedures, and the overall incident response governance remain the responsibility of the customer."
17.3(e),"IRO-01, IRO-04",Ensure that at least major ICT-related incidents are reported to relevant senior management and inform the management body.,Contributes,"VMware Cloud Foundation provides the technical infrastructure to support incident detection, tracking, and integration into broader incident response workflows. VCF Operations includes a dedicated interface for creating, managing, and tracking incidents, capturing essential metadata such as status, impact level, urgency, and priority. It correlates events from monitored systems, surfacing them as faults ranked by severity, and allows for the configuration of notification rules and vCenter Server alarms to trigger actions based on incident state changes. Integration with external ITSM solutions like ServiceNow is supported through a notification plug-in, enabling incidents to flow into an organization's existing service management workflows with structured attributes.

VMware Live Recovery further enhances data protection incident response by detecting conditions indicative of data protection incidents, such as site connectivity loss or replication failures, and provides structured recovery plans with documented, repeatable procedures.

VMware vDefend contributes by offering integrated threat detection, investigation, correlation, and remediation capabilities within the network security layer. Its Security Services Platform correlates individual threat events into multi-stage attack campaigns, assigns impact scores to detections, and provides AI-guided response workflows for creating remediation policies.

These capabilities collectively provide the technical foundation for identifying, contextualizing, and managing ICT-related incidents.

While the platform provides robust technical tools for incident management, detection, and response, it does not govern the organization-wide incident response processes, define the criteria for what constitutes a ""major"" ICT-related incident from a business perspective, or directly perform the act of reporting to relevant senior management and the management body. Customers are responsible for establishing and documenting their incident response policies, defining the thresholds and criteria for classifying incidents as ""major,"" and implementing the specific procedures and human accountability required to ensure timely and appropriate reporting to senior management and the management body."
17.3(f),"IRO-01, IRO-04",Establish ICT-related incident response procedures to mitigate impacts and ensure that services become operational and secure in a timely manner.,Contributes,"VMware Cloud Foundation, VMware Live Recovery, and VMware vDefend collectively provide robust technical capabilities that support the establishment and execution of ICT-related incident response procedures.

VMware Cloud Foundation Operations offers a dedicated interface for creating, managing, and tracking incidents, including metadata such as status, impact, urgency, and priority, and integrates with external ITSM workflows like ServiceNow. For detection, VCF Operations correlates events from monitored systems, surfacing faults ranked by severity, and allows configuration of notification rules and vCenter Server alarms to trigger actions based on infrastructure conditions. For recovery, vSphere HA automatically restarts virtual machines on healthy hosts after a failure, and Proactive HA integrates with hardware vendor monitoring to evacuate workloads before failures occur, ensuring timely service restoration.

VMware Live Recovery further enhances data protection incident response through structured recovery plans that define documented, repeatable procedures for VM recovery sequences, network reconfiguration, and custom command steps. It supports non-disruptive testing to validate response readiness and provides an event logging and alarm framework to detect data protection incidents, orchestrating automated failover to a recovery site when a disaster is declared.

VMware vDefend contributes integrated threat detection, investigation, correlation, and remediation capabilities within the network security layer. Its Security Services Platform enables investigation of individual threat events and correlated campaigns, identifying lateral movement and command-and-control traffic, and correlating related events across the environment to surface multi-stage attacks. Network Detection and Response (NDR) aggregates detection data across sites, and Security Intelligence displays suspicious traffic events categorized by impact type and severity, aiding triage. For remediation, vDefend Intelligent Assist provides AI-guided response workflows to create targeted or comprehensive remediation policies, including immediate network-level containment through the Distributed Firewall.

While these platforms provide extensive technical tools and automation for incident detection, analysis, containment, and recovery, the organization remains responsible for establishing and governing the overarching ICT-related incident response procedures, defining organizational policies, maintaining comprehensive incident response documentation, and assigning human accountability for the full incident response lifecycle. The platforms do not inherently govern these organizational processes or maintain all incident response documentation beyond their operational scope."
18.1(a),IRO-02,"The number and/or relevance of clients or financial counterparts affected, amount/number of transactions affected, and reputational impact.",Contributes,"VMware Cloud Foundation (VCF) provides foundational technical capabilities that support incident handling, which in turn enables the assessment of incident impact.

VCF Operations correlates events from monitored infrastructure components, ranking them by severity, and provides a Troubleshooting Incidents page for managing incidents, identifying root causes, and tracking resolution. Diagnostic Findings and Log Assist further aid in analysis by identifying known issues and generating log bundles. Integration with ITSM workflows, such as ServiceNow, facilitates structured triage.

For containment, vCenter Server supports isolating affected workloads, while VMware vDefend extends this with targeted quarantine policies based on security events.

Recovery capabilities like vSphere HA, Proactive HA, and Fault Tolerance automatically restart VMs, evacuate workloads, and provide synchronous replication to minimize downtime and mitigate incident impact.

VMware Live Recovery (VLR) provides structured incident handling for disaster recovery scenarios through recovery plans, automated failover orchestration, and reprotect operations, directly reducing the business impact of major incidents.

VMware vDefend's Security Intelligence detects and prioritizes suspicious traffic events by impact type, contributing to the analysis phase.

While the platform provides robust technical data and incident response mechanisms, the quantification of business impact, specifically the number and relevance of clients or financial counterparts affected, the amount or number of transactions affected, and the reputational impact, requires organizational processes.

Customers must define specific metrics, integrate data from business systems, and establish procedures for human assessment, aggregation, and reporting of these business-level impacts. The platforms provide the necessary technical context and response capabilities, but the ultimate determination and communication of these specific business impacts remain an organizational responsibility."
18.1(e),IRO-02,"The criticality of the services affected, including the financial entity's transactions and operations.",Contributes,"VMware vDefend's Security Intelligence capabilities detect and prioritize suspicious traffic events by impact type, including Critical, directly supporting the identification and analysis of incidents affecting critical services. Its Intelligent Assist feature further automates remediation by enabling targeted or comprehensive response strategies based on the identified criticality.

VMware Cloud Foundation Operations ranks events by severity, from Info to Immediate, and configures notification rules to trigger actions based on incident state changes. vCenter Server alarms provide automated detection, triggering actions when infrastructure conditions exceed defined thresholds, which can be configured to reflect the criticality of underlying components.

VCF Operations integrates with ServiceNow, allowing incidents to flow into existing ITSM workflows for structured triage and management, where service criticality is a key factor in prioritization.

For recovery, vSphere HA, Proactive HA, and Fault Tolerance provide automated mechanisms to ensure the availability and rapid restoration of critical workloads. VMware Live Site Recovery provides structured incident handling for disaster recovery scenarios through recovery plans that define the sequence of steps to recover protected workloads, including VM power-on order and network reconfiguration, inherently prioritizing critical services. Recovery plan testing allows for validation of these incident response procedures without impacting production.

The organization is responsible for defining the specific criticality of its financial services, transactions, and operations. This includes mapping these organizational criticality definitions to the technical configurations within VCF (e.g., alarm thresholds, severity mappings), VLR (e.g., recovery plan prioritization), and vDefend (e.g., impact types, response strategies). Furthermore, the organization must establish the overarching policies and processes for incident response that leverage these technical capabilities based on the defined criticality."
18.1(f),IRO-02,"The economic impact, in particular direct and indirect costs and losses.",Contributes,"VMware Cloud Foundation provides robust technical capabilities across incident handling phases, enabling rapid response that mitigates economic impact. Automated event detection correlates infrastructure events, ranks them by severity, and triggers notifications.

Analysis tools, including the Troubleshooting Incidents page, Diagnostic Findings, and Log Assist, facilitate root cause identification and integrate with ITSM workflows like ServiceNow for structured triage.

Containment is achieved through vCenter Server's workload isolation and VMware vDefend's targeted quarantine policies.

Recovery mechanisms such as vSphere HA, Proactive HA, and vSphere Fault Tolerance ensure automated VM restarts and zero-downtime protection, minimizing downtime-related losses.

VMware Live Recovery further reduces economic impact in disaster scenarios through structured recovery plans, automated failover orchestration, and reprotect operations, with testing capabilities to validate procedures without affecting production.

VMware vDefend's Security Intelligence detects and prioritizes suspicious traffic events by impact type, and Intelligent Assist automates remediation strategies to contain and eradicate threats, thereby preventing further economic damage.

While these platforms significantly reduce the potential economic impact of incidents by enabling rapid detection, analysis, containment, and recovery, the explicit assessment, calculation, and reporting of direct and indirect costs and losses fall outside their direct technical scope.

Organizations must establish their own processes, policies, and potentially integrate with external financial or ITSM systems to quantify and report the economic impact of incidents. Furthermore, organizational preparation, process governance, and manual intake elements for incident handling remain customer responsibilities."
18.2,IRO-02,"Financial entities shall classify cyber threats as significant based on the criticality of the services at risk, including transactions and operations, number/relevance of clients targeted, and geographical spread.",Contributes,"VMware Cloud Foundation provides automated event detection by correlating events from monitored infrastructure components and delivering them as faults, ranked by severity from Info to Immediate. vCenter Server alarms offer additional automated detection, triggering notifications or actions when infrastructure conditions exceed defined thresholds. VCF Operations provides a Troubleshooting Incidents page for managing incidents, flagging metrics as root causes, and tracking resolution status, integrating with existing ITSM workflows for structured triage.

VMware vDefend's Security Intelligence detects and prioritizes suspicious traffic events by impact type, including Critical, which supports the detection and analysis phases of incident handling.

While these platforms provide essential technical capabilities for event detection, severity ranking, and incident analysis, the explicit classification of cyber threats as significant based on the criticality of services at risk, the number and relevance of clients targeted, and the geographical spread requires the customer to define and implement specific organizational policies and processes. The platforms deliver the technical foundation and event data, but the overarching threat classification methodology and its application remain a customer responsibility."
23,CPL-01.2,"The requirements in Chapter III also apply to operational or security payment-related incidents and to major operational or security payment-related incidents, where they concern credit institutions, payment institutions, account information service providers, and electronic money institutions.",Not Applicable,"End user activity or process, design decision, or activity out of scope."
24.1,BCD-04,"Financial entities, other than microenterprises, shall establish, maintain and review a sound and comprehensive digital operational resilience testing programme as an integral part of the ICT risk-management framework.",Contributes,"VMware Cloud Foundation (VCF) provides the foundational infrastructure and recovery mechanisms essential for digital operational resilience testing.

It enables the exercise of vSAN stretched clusters through simulated site failures, validating continuous storage and compute operations across availability zones. vSphere HA can be tested by deliberately failing hosts to confirm VM restart behavior and admission control policies. VMware HCX facilitates test workload migrations between sites, allowing organizations to validate mobility procedures to alternate processing locations. Furthermore, VCF supports testing of management component backup and restore procedures for SDDC Manager, vCenter, NSX, and VCF Operations.

VCF Operations capacity planning scenarios also aid in preparing for test exercises without impacting production.

VMware Live Recovery (VLR) extends these capabilities by offering non-disruptive testing of disaster recovery plans as a core operational feature.

Recovery plans, which organize protected workloads into sequenced, dependency-aware execution groups, can be tested without affecting production operations on either the protected or recovery site. This includes both test recovery, simulating unplanned site failures to verify RTO/RPO targets, and planned migration, validating orderly site evacuation. These tests exercise the full recovery sequence, including VM power-on ordering, network reconfiguration, and IP address customization.

The non-disruptive nature allows for frequent, repeatable exercises without risk to production workloads, with progress tracked via the Recent Tasks panel. Automation of these test exercises is supported through the VMware Live Site Recovery API and PowerCLI, ensuring recovery plan readiness before execution.

VMware vSphere Replication further contributes by maintaining current replica copies at the recovery site through continuous host-based replication, supporting tighter RPO targets during test exercises.

While VCF and VLR provide robust technical capabilities for executing and validating resilience tests, the establishment, maintenance, and review of the overarching digital operational resilience testing programme remain the responsibility of the financial entity. This includes defining the comprehensive ICT risk-management framework, scheduling exercises, designing specific test scenarios, establishing evaluation criteria, and conducting after-action reviews.

The platforms serve as critical enablers, providing the infrastructure and recovery mechanisms that are exercised within the customer's defined testing program."
24.2,BCD-04,"The testing programme shall include a range of assessments, tests, methodologies, practices and tools to be applied in accordance with Articles 25 and 26.",Contributes,"VMware Cloud Foundation (VCF) and VMware Live Recovery (VLR) provide a comprehensive suite of technical capabilities and tools to support a diverse testing program for resilience and recovery.

VCF enables the testing of vSAN stretched clusters by simulating site failures through host maintenance mode, validating continuous storage and compute operations. vSphere HA can be tested by deliberately failing hosts to observe VM restart behavior and confirm admission control policies. VMware HCX facilitates test workload migrations between sites, exercising mobility procedures. Management component backup and restore procedures for SDDC Manager, vCenter, NSX, and VCF Operations can be thoroughly tested. VCF Operations capacity planning scenarios further support test exercise planning by modeling infrastructure changes.

VMware Live Recovery offers non-disruptive testing of disaster recovery plans, a core operational capability that organizes protected workloads into sequenced, dependency-aware execution groups. These plans can be tested without impacting production operations, utilizing modes such as test recovery to simulate unplanned site failures and planned migration to validate orderly site evacuation. Both modes exercise the full recovery sequence, including VM power-on ordering, network reconfiguration, and IP address customization. Recovery plan testing can be automated via API and PowerCLI, ensuring repeatable and consistent exercises. VMware vSphere Replication contributes to test readiness by maintaining current replica copies at the recovery site through continuous host-based replication, supporting tighter RPO targets during test exercises.

While the platforms deliver robust infrastructure and recovery mechanisms for testing, the organizational elements of the overall testing program remain the responsibility of the customer.

This includes defining the exercise scheduling, designing specific scenarios, establishing evaluation criteria, and conducting after-action reviews. The customer must also integrate these technical capabilities into their broader methodologies and practices to ensure a comprehensive and effective testing program."
