Control ID,SCF ID,Description,Control Coverage,Response
CIP-007-6 5.4,IAC-10.8,"Change known default passwords, per
Cyber Asset capability",Meets,"VMware Cloud Foundation (VCF) ensures that known default passwords are changed or never established during initial deployment. The VCF Installer Deployment Wizard mandates the specification or auto-generation of unique passwords for every component, including VCF Operations, SDDC Manager, vCenter, NSX, and ESX hosts. The deployment process will not proceed without these unique password configurations, thereby preventing any component from running with shared or factory-default credentials.

Post-deployment, SDDC Manager provides centralized password management, enabling administrators to rotate passwords on demand or schedule automatic rotation. During rotation, SDDC Manager generates randomized passwords conforming to component-specific policies and automatically re-establishes relevant component integrations. The SDDC Manager API further supports scheduling custom rotation intervals for automation workflows.

Provider management accounts authenticate using API access tokens that rotate after each use, inherently preventing token reuse. VCF Operations also offers a dedicated Rotate function for system-managed credentials, requiring administrators to rotate these for individual endpoints. VMware vDefend's Security Services Platform Installer similarly requires that default passwords for its admin and audit user accounts be set during deployment, adhering to defined password rules and ensuring default authenticators are replaced at installation time for its management plane.

The platform's inherent design and automated capabilities comprehensively address the requirement to change known default passwords, largely eliminating the need for manual intervention to identify and replace initial default credentials."
CIP-007-6 5.5.1,IAC-10.1,"For password-only authentication for interactive user access, either technically or procedurally enforce the following password parameters:
5.5.1. Password length that is, at least, the lesser of eight characters or the maximum length supported by the Cyber Asset; and
",Meets,"VMware Cloud Foundation (VCF) and VMware vDefend components rigorously enforce password length requirements for interactive user access, consistently exceeding the minimum of eight characters specified by the control. NSX Manager and NSX Edge, foundational elements across both VCF and vDefend deployments, mandate a minimum password length of 12 characters, with support for up to 128 characters. VCF Operations further strengthens this posture by enforcing a minimum password length of 15 characters. The Security Services Platform (SSP) within vDefend similarly requires a minimum of 12 characters for local user accounts.

These parameters are technically enforced through platform mechanisms, including Linux PAM modules and dedicated policy settings within the respective management interfaces. SDDC Manager centralizes password lifecycle management, generating randomized passwords that conform to these stringent component-specific policies, and vCenter's local account password policy is fully manageable via the VCF API.

The platform's default configurations and configurable options ensure that all interactive user access passwords meet or exceed the required length. While administrators retain the flexibility to adjust these parameters within the platform's supported ranges, the inherent technical enforcement capabilities directly fulfill the control's mandate for password length."
CIP-007-6 5.5.2,IAC-10.1,"For password-only authentication for interactive user access, either technically or procedurally enforce the following password parameters:

5.5.2. Minimum password complexity that is the lesser of three or more different types of characters (e.g., uppercase alphabetic, lowercase alphabetic, numeric, nonalphanumeric) or the maximum complexity supported by the Cyber Asset.",Contributes,"VMware Cloud Foundation (VCF) and VMware vDefend provide robust technical capabilities for enforcing password complexity, length, and lifespan across their respective components and management interfaces.

VCF components, including NSX Manager, NSX Edge, and VCF Operations, enforce stringent password policies. NSX Manager and NSX Edge leverage Linux PAM modules to require a minimum of 12 characters, including at least one lowercase, one uppercase, one numeric, and one special character, with a total of at least five different character types. NSX Edge further restricts dictionary words, palindromes, and monotonic sequences. VCF Operations mandates a minimum of 15 characters with requirements for uppercase, lowercase, numeric, and special characters, managed through its Global Settings.

SDDC Manager centralizes password lifecycle management, enabling on-demand or scheduled rotation of randomized, policy-compliant passwords for VCF components, and provides remediation for password drift. The vCenter Password API also supports service account password resets.

VMware vDefend's Security Services Platform (SSP) enforces similar strong policies for local user accounts, requiring a minimum of 12 characters with at least one uppercase, one lowercase, one numeric, and one special character, along with password expiration. NSX Manager and NSX Edge, which manage vDefend services, apply their established complexity rules.

While the platform provides comprehensive technical mechanisms for enforcing password parameters, the customer is responsible for defining the specific password policy values within the configurable ranges, establishing the associated processes for password management (e.g., rotation schedules, account lockout procedures), and ensuring consistent application and monitoring of these policies across their environment. For enterprise-wide authentication, customers must also configure integration with directory services such as Active Directory or OpenLDAP through SSP."
CIP-007-6 5.6,IAC-10,"Where technically feasible, for
password-only authentication for
interactive user access, either
technically or procedurally enforce
password changes or an obligation to
change the password at least once
every 15 calendar months.",Contributes,"VMware Cloud Foundation (VCF) provides robust capabilities for managing authenticators across its components, significantly enhancing security posture. VCF SSO serves as the centralized authentication service, facilitating federation with enterprise identity providers. This integration enables advanced authentication methods such as multifactor authentication (MFA) and token-based credentials, thereby reducing the reliance on password-only authentication for interactive user access.

For local accounts, individual VCF components enforce stringent password complexity and lifecycle policies. NSX Manager, for example, requires passwords of at least 12 characters with diverse character types and offers configurable password expiration, with a default of 90 days and a configurable range extending up to 9,999 days. VCF Operations similarly enforces strong password requirements and configurable account lockout policies.

Service-to-service authentication within VCF leverages certificate-based credentials and rotating API access tokens, eliminating password reliance for these interactions.

While VCF furnishes the technical mechanisms to enforce password expiration, complexity, and rotation within its components, the ultimate responsibility for defining and implementing the specific password change frequency, such as the 15-month interval, rests with the customer. This includes configuring the expiration settings for local accounts and establishing comprehensive organizational policies that govern authenticator lifecycle management across all integrated systems and identity providers."
CIP-007-6 5.7,IAC-22,"Where technically feasible, either:
 Limit the number of
unsuccessful authentication
attempts; or
 Generate alerts after a
threshold of unsuccessful
authentication attempts.",Contributes,"VMware Cloud Foundation (VCF) provides robust mechanisms to limit unsuccessful authentication attempts across its management components.

VCF Operations enforces account lockout policies, locking accounts after a configurable number of failed login attempts, with a default threshold of seven attempts. For VCF Operations for Networks, accounts are locked after five consecutive failed attempts, with an initial 15-minute lockout that escalates with subsequent failures, up to a maximum of one day. The super administrator account lockout policy is activated by default and cannot be deactivated.

VCF Automation supports account lockout after a configurable number of invalid login attempts when enabled through password policy system settings, allowing administrators to manually unlock accounts if needed.

NSX Manager also supports configurable lockout periods and maximum authentication failure thresholds via CLI commands.

Administrators are responsible for configuring these lockout settings to align with organizational security policies and for enabling them where required, such as within VCF Automation. While the platform provides the capability to limit unsuccessful authentication attempts, the generation of alerts after a threshold of unsuccessful authentication attempts is not a native capability described within these components."
CIP-008-6 1.1,"IRO-01, IRO-02, IRO-02.4, IRO-04","One or more processes to identify,
classify, and respond to Cyber Security
Incidents.",Contributes,"VMware Cloud Foundation provides the technical infrastructure to support several phases of the incident response lifecycle. It correlates events from monitored systems, surfacing them as faults ranked by severity from Info to Immediate, and allows for notification rules and vCenter Server alarms to trigger actions for automated detection.

The Troubleshooting Incidents page enables operators to manage incidents, track status, impact, urgency, and priority, and flag root causes. VCF integrates with ServiceNow for structured incident flow into existing ITSM workflows.

For containment, vCenter Server supports isolating affected workloads through VM power state changes and network reconfiguration. Recovery capabilities include vSphere HA for automatic VM restarts, Proactive HA for workload evacuation before failures, and vSphere Fault Tolerance for zero-downtime protection.

VMware Live Recovery provides structured incident handling for disaster recovery scenarios. Its event logging and alarm framework detects data protection incidents such as site connectivity loss or replication failures.

Recovery plans define documented, repeatable response procedures for VM recovery sequences, network reconfiguration, and custom steps, which can be tested non-disruptively. VLR orchestrates automated failover for planned migrations and disaster recovery, with history reports documenting execution outcomes.

VMware vDefend extends these capabilities with integrated threat detection, investigation, correlation, and remediation within the network security layer.

Its Security Services Platform detects and correlates malicious activity, such as lateral movement and command-and-control traffic, across the environment to surface multi-stage attack campaigns. Network Detection and Response (NDR) aggregates detection data and assigns impact scores to campaigns and events, while Security Intelligence categorizes suspicious traffic by impact type (Critical, High, Medium, Low) for prioritized triage.

For remediation, vDefend Intelligent Assist provides AI-guided workflows to create targeted or comprehensive remediation policies, which are subject to human review and approval, and can immediately contain threats by creating rules in the Distributed Firewall's Emergency section. Quarantine policies automatically isolate affected VMs while preserving forensic access.

While these platforms offer extensive technical capabilities for incident identification, classification, and response, the organization remains responsible for defining and documenting the overarching incident response processes, establishing policies, assigning human accountability, and governing the full incident management lifecycle. This includes organizational preparation, manual intake, and comprehensive recovery phases that extend beyond the automated capabilities of the platforms."
CIP-008-6 1.2.1,"IRO-02, IRO-02.4, IRO-03","That include criteria to evaluate
and define attempts to
compromise;",Contributes,"VMware Cloud Foundation provides robust technical capabilities for defining and evaluating attempts to compromise. VCF Operations supports automated event detection, correlating events from monitored infrastructure components into faults, which are then ranked by severity. It enables administrators to define custom alerts based on metric and log-based symptoms, incorporating Smart Early Warning conditions and log event patterns to flag suspicious activity.

NSX integrates with external threat intelligence feeds to identify and block known malicious IP addresses and utilizes virtual Deep Packet Inspection (vDPI) for signature-based packet payload analysis. Log forwarding from vCenter, NSX, and ESX hosts to external SIEM platforms further supports the operationalization of Indicators of Compromise (IOCs) and external correlation.

VMware vDefend significantly enhances these capabilities through its Security Intelligence, which detects and prioritizes suspicious traffic events by impact type and assigns impact scores to campaigns, facilitating incident triage. It offers full IDS/IPS functionality, including the ability to import custom and third-party threat intelligence signatures, and provides custom signature bundle management for tailored IOC definitions.

NSX Advanced Threat Prevention combines IDS/IPS with network sandboxing and Network Traffic Analysis (NTA) through Network Detection and Response (NDR) correlation engines, providing comprehensive mechanisms to define and evaluate potential cybersecurity events.

While the platform delivers the technical tools for defining criteria and evaluating compromise attempts, the organization is responsible for establishing the formal criteria, developing the overarching incident management and categorization processes, and governing the sourcing, vetting, and curation of Indicators of Compromise."
CIP-008-6 1.2.2,"IRO-02.4, IRO-03","To determine if an identified
Cyber Security Incident is:
• A Reportable Cyber
Security Incident; or
• An attempt to
compromise, as
determined by applying
the criteria from Part
1.2.1, one or more
systems identified in the
“Applicable Systems”
column for this Part; and",Contributes,"VMware vDefend's Security Intelligence categorizes detected suspicious traffic events by impact type, including Critical, High, Medium, and Low, enabling security teams to prioritize incident triage based on severity. Network Detection and Response (NDR) assigns impact scores to campaigns, with higher scores indicating higher priority for triage and response, and classifies detection events into impact levels, including Informational.

IDS/IPS and Malware Prevention alerts provide additional contextual signals that contribute to incident classification. VMware Cloud Foundation (VCF) supports custom alert definitions that combine metric-based and log-based symptoms, allowing administrators to define conditions that flag suspicious activity. These alert definitions incorporate Smart Early Warning conditions and log event patterns from monitored systems. Problem alerts are logged to syslog, and outbound notification plug-ins (SNMP Trap, webhook, email) forward these alerts to external security tools for correlation and triage. VCF Operations for Logs enables log-based symptom definitions that match patterns across aggregated log data.

NSX integrates with threat intelligence feeds through its Malicious IP Feed capability, downloading lists of known malicious IP addresses from the NTICS cloud service for use in network policy. NSX also supports vDPI (virtual Deep Packet Inspection), matching packet payloads against defined signature patterns for identification and enforcement. vDefend extends these capabilities with full IDS/IPS functionality, including support for importing custom and third-party threat intelligence signatures, and its custom signature bundle management allows organizations to upload, validate, and manage tailored Indicators of Compromise (IOC) definitions. NSX Advanced Threat Prevention combines IDS/IPS with network sandboxing and Network Traffic Analysis (NTA), aggregated through Network Detection and Response (NDR) correlation engines.

Log forwarding across VCF components, including vCenter, NSX, and ESX hosts, supports IOC operationalization by sending syslog data to external SIEM platforms for matching and correlation. NSX audit logs include structured syslog fields that identify security-relevant events, and remote logging can be filtered by severity level and message categories.

While the platform provides robust technical capabilities for detecting, classifying, and prioritizing potential cybersecurity events, the formal determination of whether an identified incident constitutes a ""Reportable Cyber Security Incident"" or an ""attempt to compromise"" based on specific organizational criteria (e.g., from Part 1.2.1) remains an organizational responsibility. The broader incident management and categorization process, including the governance of an IOC program—sourcing, vetting, and curating IOCs—is governed by customer-defined policies and procedures outside the scope of the platform."
CIP-008-6 1.3,"HRS-03, IRO-07","The roles and responsibilities of Cyber
Security Incident response groups or
individuals.",Not Applicable,"End user activity or process, design decision, or activity out of scope."
CIP-008-6 1.4,"IRO-02, IRO-04","Incident handling procedures for Cyber
Security Incidents.",Contributes,"VMware Cloud Foundation Operations provides automated event detection by correlating infrastructure events, ranking their severity, and triggering notifications. vCenter Server alarms further automate detection, enabling script execution, SNMP traps, email notifications, or API calls when infrastructure conditions exceed defined thresholds.

For analysis, VCF Operations offers a Troubleshooting Incidents page, Diagnostic Findings for identifying known issues through log pattern matching, and Log Assist for generating log bundles. Integration with ServiceNow allows incidents to flow into existing ITSM workflows for structured triage.

Containment is supported by vCenter Server through VM power state changes and network reconfiguration, while VMware vDefend provides more targeted containment via quarantine policies that automatically isolate VMs based on security events.

Recovery capabilities include vSphere HA for automatic VM restarts on healthy hosts, Proactive HA for evacuating workloads from degrading components, and vSphere Fault Tolerance for synchronous replication, ensuring zero-downtime protection.

VMware Live Recovery provides structured incident handling for disaster recovery scenarios through recovery plans, automated failover orchestration, and reprotect operations, including recovery plan testing to validate procedures without impacting production.

VMware vDefend's Security Intelligence detects and prioritizes suspicious traffic events for detection and analysis, and Intelligent Assist automates remediation through policy creation for containment and eradication.

While these platforms provide robust technical capabilities across multiple incident handling phases, the comprehensive establishment of incident handling procedures for cyber security incidents requires organizational preparation, process governance, and manual intake elements. Full recovery phases, including any necessary manual cleanup following automated remediation activities, rely on defined organizational processes, human intervention, and complementary tooling beyond the scope of these platforms."
CIP-008-6 2.1,IRO-06,"Test each Cyber Security Incident
response plan(s) at least once every 15
calendar months:
• By responding to an actual
Reportable Cyber Security Incident;
• With a paper drill or tabletop
exercise of a Reportable Cyber
Security Incident; or
• With an operational exercise of a
Reportable Cyber Security Incident.",Not Applicable,"End user activity or process, design decision, or activity out of scope."
CIP-008-6 2.2,IRO-04,"Use the Cyber Security Incident response
plan(s) under Requirement R1 when
responding to a Reportable Cyber
Security Incident, responding to a Cyber
Security Incident that attempted to
compromise a system identified in the
“Applicable Systems” column for this
Part, or performing an exercise of a
Reportable Cyber Security Incident.
Document deviations from the plan(s)
taken during the response to the incident
or exercise. ",Not Applicable,"End user activity or process, design decision, or activity out of scope."
CIP-008-6 2.3,"IRO-08, IRO-09","Retain records related to Reportable
Cyber Security Incidents and Cyber
Security Incidents that attempted to
compromise a system identified in the
“Applicable Systems” column for this Part
as per the Cyber Security Incident
response plan(s) under Requirement R1.",Contributes,"VMware Cloud Foundation provides robust technical capabilities for retaining records related to cybersecurity incidents. VCF supports VM snapshots, including immutable vSAN snapshots, which preserve system state and protect forensic evidence from tampering. VCF components maintain detailed audit trails, capturing platform interactions, CRUD operations, login/logout events, and administrative actions with attributable, timestamped records. For centralized evidence preservation, VCF components support TLS-encrypted syslog forwarding to external SIEM platforms, enabling independent and tamper-resistant record keeping.

VMware Live Recovery generates detailed event logs for disaster recovery operations, including protection changes and failover events, and provides support bundle generation for diagnostic data.

VMware vDefend captures and stores packet capture (PCAP) files associated with detected intrusion events, generates detailed analysis reports for malware detections with downloadable screenshots and PCAPs, and correlates individual detections into campaigns for a higher-level view of threat activity.

The Distributed Firewall and Gateway Firewall support per-rule logging of security events, and Security Intelligence retains IDS/IPS events for 30 days, with an Auditor role available to view data without modification, supporting evidence integrity.

While the platform provides the technical mechanisms for generating, preserving, and exporting incident-related records, the organization is responsible for establishing and enforcing its own incident response plan, including specific policies and procedures for legal chain-of-custody, evidence labeling, transfer records, and ensuring legal admissibility. The organization must define the specific retention periods for various record types beyond platform defaults and integrate these technical capabilities into a comprehensive incident management workflow that addresses notification, ownership, and reporting requirements."
CIP-008-6 3.1,IRO-06,"No later than 90 calendar days after completion of a Cyber Security Incident response plan(s) test or actual Reportable Cyber Security Incident response:
3.1.1. Document any lessons learned or document the absence of any lessons learned;
3.1.2. Update the Cyber Security Incident response plan based on any documented lessons learned associated with the plan; and
3.1.3. Notify each person or group with a defined role in the Cyber Security Incident response plan of the updates to the Cyber Security Incident response plan based on any documented lessons learned.",Not Applicable,"End user activity or process, design decision, or activity out of scope."
CIP-008-6 3.1.1,IRO-13,"No later than 90 calendar days after completion of a Cyber Security Incident response plan(s) test or actual Reportable Cyber Security Incident response:
3.1.1. Document any lessons learned or document the absence of any lessons learned;
",Not Applicable,"End user activity or process, design decision, or activity out of scope."
CIP-008-6 3.1.2,"IRO-04.2, IRO-13","No later than 90 calendar days after completion of a Cyber Security Incident response plan(s) test or actual Reportable Cyber Security Incident response:

3.1.2. Update the Cyber Security Incident response plan based on any documented lessons learned associated with the plan; and
",Not Applicable,"End user activity or process, design decision, or activity out of scope."
CIP-008-6 3.1.3,"IRO-04.2, IRO-05","No later than 90 calendar days after completion of a Cyber Security Incident response plan(s) test or actual Reportable Cyber Security Incident response:

3.1.3. Notify each person or group with a defined role in the Cyber Security Incident response plan of the updates to the Cyber Security Incident response plan based on any documented lessons learned.",Not Applicable,"End user activity or process, design decision, or activity out of scope."
CIP-008-6 3.2,IRO-01,"No later than 60 calendar days after a change to the roles or responsibilities,
Cyber Security Incident response groups or individuals, or technology that the Responsible Entity determines would impact the ability to execute the plan:
3.2.1. Update the Cyber Security Incident response plan(s); and
3.2.2. Notify each person or group with a defined role in the Cyber Security Incident response plan of the updates.",Contributes,"VMware Cloud Foundation provides the technical infrastructure that supports various phases of the incident response lifecycle, including event detection, incident tracking, and recovery. VCF Operations offers capabilities for creating, managing, and tracking incidents with metadata such as status, impact, and urgency, and integrates with ITSM workflows like ServiceNow for structured incident flow. It correlates events, surfaces faults, and allows for configurable notification rules and vCenter Server alarms to automate event detection and alerting. VMware vDefend extends these capabilities by providing integrated threat detection, investigation, correlation, and remediation within the network security layer, including IDS/IPS, network detection features, and AI-guided response workflows for containment. VMware Live Recovery further contributes by providing data protection incident response through structured recovery plans, non-disruptive testing, and automated failover orchestration, defining documented, repeatable procedures for data recovery. These platforms are the operational environment and tools that an organization's incident response plan would govern and utilize.

While these platforms provide robust technical capabilities for the *execution* of incident response activities, they do not govern organization-wide incident response processes, maintain incident response documentation, or manage the notification of personnel regarding plan updates. The responsibility for updating the overarching Cyber Security Incident Response Plan(s) and notifying relevant individuals or groups of those updates, particularly after changes to roles, responsibilities, or technology, remains with the customer."
CIP-008-6 3.2.1,IRO-04.2,"No later than 60 calendar days after a change to the roles or responsibilities,
Cyber Security Incident response groups or individuals, or technology that the Responsible Entity determines would impact the ability to execute the plan:

3.2.2. Notify each person or group with a defined role in the Cyber Security Incident response plan of the updates.",Not Applicable,"End user activity or process, design decision, or activity out of scope."
CIP-008-6 3.2.2,"IRO-04.2, IRO-05","No later than 60 calendar days after a change to the roles or responsibilities,
Cyber Security Incident response groups or individuals, or technology that the Responsible Entity determines would impact the ability to execute the plan:
3.2.1. Update the Cyber Security Incident response plan(s); and
",Not Applicable,"End user activity or process, design decision, or activity out of scope."
CIP-008-6 4.1,IRO-10.5,"Initial notifications and updates shall include the following attributes, at a minimum, to the extent known:
4.1.1 The functional impact;
4.1.2 The attack vector used; and
4.1.3 The level of intrusion that was achieved or attempted.",Not Applicable,"End user activity or process, design decision, or activity out of scope."
CIP-008-6 4.1.1,IRO-10.5,"Initial notifications and updates shall include the following attributes, at a minimum, to the extent known:
4.1.1 The functional impact;
",Not Applicable,"End user activity or process, design decision, or activity out of scope."
CIP-008-6 4.1.2,IRO-10.5,"Initial notifications and updates shall include the following attributes, at a minimum, to the extent known:

4.1.2 The attack vector used; and
",Not Applicable,"End user activity or process, design decision, or activity out of scope."
CIP-008-6 4.1.3,IRO-10.5,"Initial notifications and updates shall include the following attributes, at a minimum, to the extent known:

4.1.3 The level of intrusion that was achieved or attempted.",Not Applicable,"End user activity or process, design decision, or activity out of scope."
CIP-008-6 4.2,"IRO-10, IRO-10.2, IRO-10.5","After the Responsible Entity’s
determination made pursuant to
documented process(es) in Requirement
R1, Part 1.2, provide initial notification
within the following timelines:
• One hour after the determination
of a Reportable Cyber Security
Incident.
• By the end of the next calendar day
after determination that a Cyber
Security Incident was an attempt to
compromise a system identified in
the “Applicable Systems” column
for this Part. ",Contributes,"VMware Cloud Foundation provides the essential infrastructure for timely incident reporting by delivering comprehensive monitoring, alerting, and log forwarding capabilities. VCF Operations continuously monitors the environment, generating alerts based on configurable thresholds and event definitions. These alerts can be delivered through multiple outbound channels, including SNMP traps, webhook calls, and direct integrations with ServiceNow, Slack, and email, ensuring that events potentially involving data exposure reach the appropriate internal teams without delay. All VCF components support syslog forwarding to external log aggregation and SIEM platforms, providing security operations teams with a centralized, real-time view of events across the entire stack. VCF Operations for Logs further ingests and indexes these events, enabling real-time search, correlation, and alert definition over log data, which is crucial for rapid incident detection and initial triage. The platform also supports incident investigation workflows, allowing operators to flag metrics, mark root causes, and track incident status, thereby assisting in the assembly of information required for incident reports and supporting the determination process.

While VCF provides the technical detection, correlation, and internal delivery mechanisms, the ultimate determination of a Reportable Cyber Security Incident and the subsequent initial notification to regulators, affected individuals, or contractual counterparties remain organizational processes. The customer is responsible for establishing and documenting the processes for incident determination, defining the specific reporting workflows, and executing the final notification to external entities within the stipulated timelines."
CIP-008-6 4.3,IRO-10,"Provide updates, if any, within 7 calendar
days of determination of new or changed
attribute information required in Part 4.1. ",Not Applicable,"End user activity or process, design decision, or activity out of scope."
CIP-008-6 R1,IRO-04,"Each Responsible Entity shall document one or more Cyber Security Incident response plan(s) that collectively include each
of the applicable requirement parts in CIP-008-6 Table R1 – Cyber Security Incident Response Plan Specifications. [Violation
Risk Factor: Lower] [Time Horizon: Long Term Planning].",Not Applicable,"End user activity or process, design decision, or activity out of scope."
CIP-008-6 R2,IRO-04,"Each Responsible Entity shall implement each of its documented Cyber Security Incident response plans to collectively
include each of the applicable requirement parts in CIP-008-6 Table R2 – Cyber Security Incident Response Plan
Implementation and Testing. [Violation Risk Factor: Lower] [Time Horizon: Operations Planning and Real-Time Operations].",Not Applicable,"End user activity or process, design decision, or activity out of scope."
CIP-008-6 R3,IRO-04,"Each Responsible Entity shall maintain each of its Cyber Security Incident response plans according to each of the
applicable requirement parts in CIP-008-6 Table R3 – Cyber Security Incident Response Plan Review, Update, and
Communication. [Violation Risk Factor: Lower] [Time Horizon: Operations Assessment].",Not Applicable,"End user activity or process, design decision, or activity out of scope."
CIP-008-6 R4,IRO-10.5,"Each Responsible Entity shall notify the Electricity Information Sharing and Analysis Center (E-ISAC) and, if subject to the
jurisdiction of the United States, the United States National Cybersecurity and Communications Integration Center
(NCCIC),
1 or their successors, of a Reportable Cyber Security Incident and a Cyber Security Incident that was an attempt to
compromise, as determined by applying the criteria from Requirement R1, Part 1.2.1, a system identified in the “Applicable
Systems” column, unless prohibited by law, in accordance with each of the applicable requirement parts in CIP-008-6 Table
R4 – Notifications and Reporting for Cyber Security Incidents. [Violation Risk Factor: Lower] [Time Horizon: Operations
Assessment].",Not Applicable,"End user activity or process, design decision, or activity out of scope."
CIP-009-6 1.1,BCD-01.5,"Conditions for activation of the recovery
plan(s).",Contributes,"VMware Cloud Foundation provides the foundational infrastructure and monitoring capabilities essential for disaster recovery plan activation. It supports automatic site-level failover through vSAN stretched clusters and automatic VM restarts via vSphere HA, with configurable policies governing data placement and admission control. VCF supports various disaster recovery deployment models, including snapshot-based recovery with vSAN Data Protection, workload mobility and replication with VMware HCX, and incremental backups via Changed Block Tracking. VCF Operations monitors the infrastructure, generating alerts with configurable criticality and impact metadata that inform decisions regarding contingency plan activation.

VMware Live Recovery further enforces the technical preconditions and operational criteria necessary for recovery plan initiation. It manages recovery plan states, gating which operations are permitted at each stage, and validates that a recovery plan is in a ""ready"" state before failover can execute. Live Recovery defines distinct recovery types, such as Planned Migration for orderly evacuations and Disaster Recovery for unplanned site failures, each with specific preconditions and operational sequences. Recovery plan testing validates these technical criteria, ensuring readiness, and includes features like configurable step timeouts and resilience to protected site errors during failover.

While the platforms provide robust technical mechanisms and operational gating for recovery, the definition of specific organizational criteria for declaring a disaster, establishing the thresholds that trigger activation, and the governance processes for authorizing plan initiation remain the direct responsibility of the customer. These policy-level decisions and human accountability aspects are outside the scope of the technical infrastructure and recovery orchestration solutions."
CIP-009-6 1.2,HRS-03,Roles and responsibilities of responders.,Not Applicable,"End user activity or process, design decision, or activity out of scope."
CIP-009-6 1.3,BCD-11,"One or more processes for the backup
and storage of information required to
recover BES Cyber System functionality. ",Contributes,"VMware Cloud Foundation (VCF) delivers robust capabilities for the backup, storage, and recovery of information essential for BES Cyber System functionality across both management and workload layers. This includes scheduled and on-demand file-based backups for VCF management components such as SDDC Manager, NSX Manager, and vCenter, with SDDC Manager also supporting image-based backups.

Workload-level data protection is facilitated through Changed Block Tracking (CBT) for incremental backups and VMware vStorage APIs for Data Protection (VADP) for integration with third-party backup solutions. vSAN Data Protection enables external replication of snapshots with automated scheduling and retention, while VMware vSphere Replication provides continuous host-based replication with configurable Recovery Point Objectives (RPOs) and the ability to retain multiple point-in-time snapshots. VMware Live Site Recovery extends these capabilities through vSAN Data Protection protection groups, enabling comprehensive management of vSAN snapshots. VMware Kubernetes Service (VKS) supports backup and restore for cluster management workloads, including CSI volume snapshots with flexible scheduling.

Furthermore, VMware vDefend's Security Services Platform (SSP) provides encrypted, scheduled backups of its control plane, firewall rules, microsegmentation policies, and associated security data to an SFTP server, ensuring the recovery of the environment's security posture. The platform directly provides mechanisms for creating recurring backups, verifying integrity through recovery plan testing, and supporting defined RTO/RPO requirements.

While the platform provides the comprehensive technical mechanisms for backup and storage, the organization is responsible for establishing and implementing the overarching processes required by the control. This includes defining specific backup schedules, retention policies, and storage provisioning strategies tailored to their unique RTO and RPO objectives. Customers must configure and manage the backup solutions, activate recurring backups, verify sufficient storage capacity, and ensure certificate consistency during recovery operations. Furthermore, the organization is accountable for performing and documenting recovery plan testing to validate data recoverability and integrity, as well as defining the human roles and responsibilities associated with these critical backup and recovery processes."
CIP-009-6 1.4,"BCD-11, BCD-11.1","One or more processes to verify the
successful completion of the backup
processes in Part 1.3 and to address any
backup failures. ",Contributes,"VMware Cloud Foundation provides robust mechanisms for verifying backup completion and addressing failures across its management and workload layers. NSX backup monitoring tracks configuration updates, successful completions, and failures, categorizing errors for efficient resolution. On-demand manual backups can be performed to validate fixes after issues are addressed. Management component restore operations for SDDC Manager, vCenter, NSX, and VCF Operations can be tested to confirm data integrity.

For workload protection, vSAN Data Protection allows snapshot restore operations to be tested, and VMware vStorage APIs for Data Protection (VADP) integrate with third-party solutions that typically include their own verification capabilities.

VMware Live Recovery extends these capabilities with non-disruptive recovery plan testing, which uses temporary copies of replicated data to validate the full recovery sequence without impacting production. VMware vSphere Replication offers Enhanced Replication Mappings testing to validate replication infrastructure, and the VCF Operations Management Pack for vSphere Replication provides alerts for virtual machine error states, ensuring administrators are notified of potential issues.

VMware vDefend's Security Services Platform contributes by providing backup history tracking and monitoring, offering visibility into the successful completion of its control plane backups and supporting operational health through Machine Health Check.

These integrated capabilities collectively provide comprehensive technical tools for monitoring backup status, validating data integrity, and identifying failures.

While the platform delivers extensive technical capabilities for backup verification and failure detection, the establishment and maintenance of formal organizational processes remain a customer responsibility.

This includes defining specific policies, procedures, and human accountability for routinely verifying backup success, performing restore testing, and implementing defined remediation steps for identified failures. Customers must establish the frequency of these verification activities, define roles and responsibilities for monitoring and response, and create escalation paths to ensure that all backup failures are promptly addressed and resolved according to organizational recovery objectives.

Active restoration testing and integrity validation for certain components, such as vDefend's configuration data, require the implementation of additional customer-defined testing procedures."
