Control ID,Description,Bridging SCF Controls,Relevant SCG Controls
ISM-1448,"When using DH or ECDH for key establishment of TLS connections, the ephemeral variant is used.",CRY-03,"automation-9.oidc-settings, esx-9.log-forwarding-tls-ciphers, esx-9.nfs-traffic-protection, esx-9.tls-ciphers, esx-9.vmk-storage, esx-9.vmk-vmotion, esx-9.vmotion-encryption-offload, nsx-9.load-balancer-fips, nsx-9.tls-ciphers, operations-9.logs-ssl-api, operations-9.logs-ssl-syslog, vcenter-9.smtp, vcenter-9.tls-ciphers, vm-9.ft-encrypted, vm-9.vmotion-encrypted, vsan-9.encryption-transit-esa, vsan-9.encryption-transit-osa, vsan-9.file-services-authentication-smb, vsan-9.storage-cluster-traffic-protection"
ISM-1452,"A supply chain risk assessment is performed for suppliers of operating systems, applications, IT equipment, OT equipment and services in order to assess the impact to a system’s security risk profile.",TPM-03,vcenter-9.administration-client-plugins
ISM-1453,Perfect Forward Secrecy (PFS) is used for TLS connections.,CRY-03,"automation-9.oidc-settings, esx-9.log-forwarding-tls-ciphers, esx-9.nfs-traffic-protection, esx-9.tls-ciphers, esx-9.vmk-storage, esx-9.vmk-vmotion, esx-9.vmotion-encryption-offload, nsx-9.load-balancer-fips, nsx-9.tls-ciphers, operations-9.logs-ssl-api, operations-9.logs-ssl-syslog, vcenter-9.smtp, vcenter-9.tls-ciphers, vm-9.ft-encrypted, vm-9.vmotion-encrypted, vsan-9.encryption-transit-esa, vsan-9.encryption-transit-osa, vsan-9.file-services-authentication-smb, vsan-9.storage-cluster-traffic-protection"
ISM-1467,"The latest release of office productivity suites, web browsers and their extensions, email clients, PDF applications, and security products are used.","VPM-04.1, VPM-05.4","esx-9.updates, guest-9.tools-upgrade, vcenter-9.supported, vcenter-9.vami-updates, vm-9.virtual-hardware"
ISM-1471,"When implementing application control using publisher certificate rules, publisher names and product names are used.",CFG-06,"vcenter-9.network-reset-port, vcenter-9.network-restrict-port-level-overrides, vsan-9.force-provisioning"
ISM-1479,Servers minimise communications with other servers at the network and file system level.,CFG-03,"automation-9.activity-log, esx-9.ceip-disable, esx-9.deactivate-mob, esx-9.deactivate-shell, esx-9.forensic-snapshots, esx-9.hardware-management-security, esx-9.hardware-ports, esx-9.hardware-virtual-nic, esx-9.network-dvfilter, esx-9.snmp, esx-9.ssh, guest-9.tools-deactivate-appinfo, guest-9.tools-deactivate-containerinfo, guest-9.tools-deactivate-guestoperations, guest-9.tools-deactivate-gueststoreupgrade, guest-9.tools-deactivate-servicediscovery, installer-9.security, nsx-9.ceip-disable, nsx-9.dhcp-disable, nsx-9.multicast-disable, nsx-9.snmp, nsx-9.ssh, nsx-9.t1-dhcp-disable, nsx-9.t1-multicast-disable, operations-9.ceip-disable, operations-9.in-page-feedback, pnr-9.ssh, vcenter-9.ceip-disable, vcenter-9.client-feedback, vcenter-9.client-telemetry, vcenter-9.network-restrict-discovery-protocol, vcenter-9.snmp, vcenter-9.ssh, vcenter-9.vds-health-check-disable, vm-9.deactivate-console-copy, vm-9.deactivate-console-paste, vm-9.deactivate-disk-shrinking-shrink, vm-9.deactivate-disk-shrinking-wiper, vm-9.deactivate-non-essential-3d-features, vm-9.dvfilter, vm-9.efi-boot-types, vm-9.isolation-device-connectable-deactivate, vm-9.isolation-tools-dnd-deactivate, vm-9.pci-passthrough, vm-9.persistent-disk, vm-9.remove-unnecessary-devices, vm-9.restrict-host-info, vsan-9.hcl-internet"
ISM-1483,The latest release of internet-facing server applications are used.,VPM-04.1,"esx-9.updates, vcenter-9.supported, vcenter-9.vami-updates, vm-9.virtual-hardware"
ISM-1487,Only privileged users responsible for checking that Microsoft Office macros are free of malicious code can write to and modify content within Trusted Locations.,CFG-03,"automation-9.activity-log, esx-9.ceip-disable, esx-9.deactivate-mob, esx-9.deactivate-shell, esx-9.forensic-snapshots, esx-9.hardware-management-security, esx-9.hardware-ports, esx-9.hardware-virtual-nic, esx-9.network-dvfilter, esx-9.snmp, esx-9.ssh, guest-9.tools-deactivate-appinfo, guest-9.tools-deactivate-containerinfo, guest-9.tools-deactivate-guestoperations, guest-9.tools-deactivate-gueststoreupgrade, guest-9.tools-deactivate-servicediscovery, installer-9.security, nsx-9.ceip-disable, nsx-9.dhcp-disable, nsx-9.multicast-disable, nsx-9.snmp, nsx-9.ssh, nsx-9.t1-dhcp-disable, nsx-9.t1-multicast-disable, operations-9.ceip-disable, operations-9.in-page-feedback, pnr-9.ssh, vcenter-9.ceip-disable, vcenter-9.client-feedback, vcenter-9.client-telemetry, vcenter-9.network-restrict-discovery-protocol, vcenter-9.snmp, vcenter-9.ssh, vcenter-9.vds-health-check-disable, vm-9.deactivate-console-copy, vm-9.deactivate-console-paste, vm-9.deactivate-disk-shrinking-shrink, vm-9.deactivate-disk-shrinking-wiper, vm-9.deactivate-non-essential-3d-features, vm-9.dvfilter, vm-9.efi-boot-types, vm-9.isolation-device-connectable-deactivate, vm-9.isolation-tools-dnd-deactivate, vm-9.pci-passthrough, vm-9.persistent-disk, vm-9.remove-unnecessary-devices, vm-9.restrict-host-info, vsan-9.hcl-internet"
ISM-1488,Microsoft Office macros in files originating from the internet are blocked.,CFG-03,"automation-9.activity-log, esx-9.ceip-disable, esx-9.deactivate-mob, esx-9.deactivate-shell, esx-9.forensic-snapshots, esx-9.hardware-management-security, esx-9.hardware-ports, esx-9.hardware-virtual-nic, esx-9.network-dvfilter, esx-9.snmp, esx-9.ssh, guest-9.tools-deactivate-appinfo, guest-9.tools-deactivate-containerinfo, guest-9.tools-deactivate-guestoperations, guest-9.tools-deactivate-gueststoreupgrade, guest-9.tools-deactivate-servicediscovery, installer-9.security, nsx-9.ceip-disable, nsx-9.dhcp-disable, nsx-9.multicast-disable, nsx-9.snmp, nsx-9.ssh, nsx-9.t1-dhcp-disable, nsx-9.t1-multicast-disable, operations-9.ceip-disable, operations-9.in-page-feedback, pnr-9.ssh, vcenter-9.ceip-disable, vcenter-9.client-feedback, vcenter-9.client-telemetry, vcenter-9.network-restrict-discovery-protocol, vcenter-9.snmp, vcenter-9.ssh, vcenter-9.vds-health-check-disable, vm-9.deactivate-console-copy, vm-9.deactivate-console-paste, vm-9.deactivate-disk-shrinking-shrink, vm-9.deactivate-disk-shrinking-wiper, vm-9.deactivate-non-essential-3d-features, vm-9.dvfilter, vm-9.efi-boot-types, vm-9.isolation-device-connectable-deactivate, vm-9.isolation-tools-dnd-deactivate, vm-9.pci-passthrough, vm-9.persistent-disk, vm-9.remove-unnecessary-devices, vm-9.restrict-host-info, vsan-9.hcl-internet"
ISM-1489,Microsoft Office macro security settings cannot be changed by users.,CFG-03,"automation-9.activity-log, esx-9.ceip-disable, esx-9.deactivate-mob, esx-9.deactivate-shell, esx-9.forensic-snapshots, esx-9.hardware-management-security, esx-9.hardware-ports, esx-9.hardware-virtual-nic, esx-9.network-dvfilter, esx-9.snmp, esx-9.ssh, guest-9.tools-deactivate-appinfo, guest-9.tools-deactivate-containerinfo, guest-9.tools-deactivate-guestoperations, guest-9.tools-deactivate-gueststoreupgrade, guest-9.tools-deactivate-servicediscovery, installer-9.security, nsx-9.ceip-disable, nsx-9.dhcp-disable, nsx-9.multicast-disable, nsx-9.snmp, nsx-9.ssh, nsx-9.t1-dhcp-disable, nsx-9.t1-multicast-disable, operations-9.ceip-disable, operations-9.in-page-feedback, pnr-9.ssh, vcenter-9.ceip-disable, vcenter-9.client-feedback, vcenter-9.client-telemetry, vcenter-9.network-restrict-discovery-protocol, vcenter-9.snmp, vcenter-9.ssh, vcenter-9.vds-health-check-disable, vm-9.deactivate-console-copy, vm-9.deactivate-console-paste, vm-9.deactivate-disk-shrinking-shrink, vm-9.deactivate-disk-shrinking-wiper, vm-9.deactivate-non-essential-3d-features, vm-9.dvfilter, vm-9.efi-boot-types, vm-9.isolation-device-connectable-deactivate, vm-9.isolation-tools-dnd-deactivate, vm-9.pci-passthrough, vm-9.persistent-disk, vm-9.remove-unnecessary-devices, vm-9.restrict-host-info, vsan-9.hcl-internet"
ISM-1490,Application control is implemented on internet-facing servers.,CFG-06,"vcenter-9.network-reset-port, vcenter-9.network-restrict-port-level-overrides, vsan-9.force-provisioning"
ISM-1491,"Unprivileged users are prevented from running script execution engines, including: -  Windows Script Host (cscript.exe and wscript.exe) -  PowerShell (powershell.exe, powershell_ise.exe and pwsh.exe) -  Command Prompt (cmd.exe) -  Windows Management Instrumentation (wmic.exe) -  Microsoft Hypertext Markup Language (HTML) Application Host (mshta.exe).",CFG-02,vcf-9.secure-baseline
ISM-1492,Operating system exploit protection functionality is enabled.,CFG-02,vcf-9.secure-baseline
ISM-1493,"Software registers for workstations, servers, network devices and networked IT equipment are developed, implemented, maintained and verified on a regular basis.",VPM-05,"esx-9.hardware-firmware-updates, esx-9.updates, guest-9.tools-updates, guest-9.tools-upgrade, vcenter-9.vami-updates, vm-9.virtual-hardware"
ISM-1501,Operating systems that are no longer supported by vendors are replaced.,TDA-17,"esx-9.supported, vcenter-9.supported"
ISM-1506,The use of SSH version 1 is disabled for SSH connections.,CRY-03,"automation-9.oidc-settings, esx-9.log-forwarding-tls-ciphers, esx-9.nfs-traffic-protection, esx-9.tls-ciphers, esx-9.vmk-storage, esx-9.vmk-vmotion, esx-9.vmotion-encryption-offload, nsx-9.load-balancer-fips, nsx-9.tls-ciphers, operations-9.logs-ssl-api, operations-9.logs-ssl-syslog, vcenter-9.smtp, vcenter-9.tls-ciphers, vm-9.ft-encrypted, vm-9.vmotion-encrypted, vsan-9.encryption-transit-esa, vsan-9.encryption-transit-osa, vsan-9.file-services-authentication-smb, vsan-9.storage-cluster-traffic-protection"
ISM-1507,Requests for privileged access to systems and their resources are validated when first requested.,IAC-16,"esx-9.ad-admin-group-autoadd, vcenter-9.bashshelladministrators"
ISM-1508,Privileged access to systems and their resources is limited to only what is required for users and services to undertake their duties.,IAC-16,"esx-9.ad-admin-group-autoadd, vcenter-9.bashshelladministrators"
ISM-1509,Privileged access events are centrally logged.,IAC-16,"esx-9.ad-admin-group-autoadd, vcenter-9.bashshelladministrators"
ISM-1511,"Backups of data, applications and settings are performed and retained in accordance with business criticality and business continuity requirements.",BCD-11,nsx-9.backup
ISM-1520,"System administrators for gateways undergo appropriate employment screening, and where necessary hold an appropriate security clearance, based on the sensitivity or classification of gateways.",NET-03,"nsx-9.ibgp-source-loopback, nsx-9.reverse-path-forwarding, operations-9.firewall-hardening, vcenter-9.network-mac-learning, vcenter-9.network-reject-forged-transmit-dvportgroup, vcenter-9.network-reject-mac-changes-dvportgroup, vcenter-9.network-reset-port, vcenter-9.network-restrict-netflow-usage, vcenter-9.network-restrict-port-level-overrides, vcenter-9.network-restrict-port-mirroring, vsan-9.hcl-internet, vsan-9.network-isolation-vsan-iscsi-target"
ISM-1521,CDSs implement protocol breaks at each network layer.,NET-03,"nsx-9.ibgp-source-loopback, nsx-9.reverse-path-forwarding, operations-9.firewall-hardening, vcenter-9.network-mac-learning, vcenter-9.network-reject-forged-transmit-dvportgroup, vcenter-9.network-reject-mac-changes-dvportgroup, vcenter-9.network-reset-port, vcenter-9.network-restrict-netflow-usage, vcenter-9.network-restrict-port-level-overrides, vcenter-9.network-restrict-port-mirroring, vsan-9.hcl-internet, vsan-9.network-isolation-vsan-iscsi-target"
ISM-1522,CDSs implement independent security-enforcing functions for upward and downward network paths.,NET-03,"nsx-9.ibgp-source-loopback, nsx-9.reverse-path-forwarding, operations-9.firewall-hardening, vcenter-9.network-mac-learning, vcenter-9.network-reject-forged-transmit-dvportgroup, vcenter-9.network-reject-mac-changes-dvportgroup, vcenter-9.network-reset-port, vcenter-9.network-restrict-netflow-usage, vcenter-9.network-restrict-port-level-overrides, vcenter-9.network-restrict-port-mirroring, vsan-9.hcl-internet, vsan-9.network-isolation-vsan-iscsi-target"
ISM-1528,Evaluated firewalls are used between an organisation’s networks and public network infrastructure.,NET-03,"nsx-9.ibgp-source-loopback, nsx-9.reverse-path-forwarding, operations-9.firewall-hardening, vcenter-9.network-mac-learning, vcenter-9.network-reject-forged-transmit-dvportgroup, vcenter-9.network-reject-mac-changes-dvportgroup, vcenter-9.network-reset-port, vcenter-9.network-restrict-netflow-usage, vcenter-9.network-restrict-port-level-overrides, vcenter-9.network-restrict-port-mirroring, vsan-9.hcl-internet, vsan-9.network-isolation-vsan-iscsi-target"
ISM-1532,VLANs are not used to separate network traffic between an organisation’s networks and public network infrastructure.,NET-06.2,"esx-9.network-vgt, vcenter-9.network-vgt"
ISM-1536,"All queries to databases from software that are initiated by users, and any resulting crash or error messages, are centrally logged.","MON-02, MON-03","esx-9.hardware-management-log-forwarding, esx-9.log-audit-forwarding, esx-9.log-audit-local, esx-9.log-filter, esx-9.log-forwarding, esx-9.log-level, guest-9.tools-log-forwarding, guest-9.tools-logs, networks-9.audit-identity, nsx-9.log-level, operations-9.log-collection, pnr-9.log-forwarding, vcenter-9.log-forwarding, vcenter-9.logs-level-global, vm-9.log-enable"
ISM-1537,"Security-relevant events for databases are centrally logged, including: -  access or modification of particularly important content -  addition of new users, especially privileged users -  changes to user roles or privileges -  attempts to elevate user privileges -  queries containing comments -  queries containing multiple embedded queries -  database and query alerts or failures -  database structure changes -  database administrator actions -  use of executable commands -  database logons and logoffs.","MON-02, MON-03","esx-9.hardware-management-log-forwarding, esx-9.log-audit-forwarding, esx-9.log-audit-local, esx-9.log-filter, esx-9.log-forwarding, esx-9.log-level, guest-9.tools-log-forwarding, guest-9.tools-logs, networks-9.audit-identity, nsx-9.log-level, operations-9.log-collection, pnr-9.log-forwarding, vcenter-9.log-forwarding, vcenter-9.logs-level-global, vm-9.log-enable"
ISM-1540,DMARC records are configured for an organisation’s domains (including subdomains) such that emails are rejected if they do not pass DMARC checks.,"NET-10, NET-13","fleet-9.dns, vcenter-9.smtp"
ISM-1544,Microsoft’s recommended application blocklist is implemented.,CFG-06,"vcenter-9.network-reset-port, vcenter-9.network-restrict-port-level-overrides, vsan-9.force-provisioning"
ISM-1546,Users are authenticated before they are granted access to a system and its resources.,IAC-02,vcf-9.mfa
ISM-1547,"Data backup processes, and supporting data backup procedures, are developed, implemented and maintained. - Control: ISM-1548; Revision: 2; Updated: Dec-22; Applicable: NC, OS, P, S, TS; Essential 8: N/A Data restoration processes, and supporting data restoration procedures, are developed, implemented and maintained.",BCD-11,nsx-9.backup
ISM-1553,TLS compression is disabled for TLS connections.,CRY-03,"automation-9.oidc-settings, esx-9.log-forwarding-tls-ciphers, esx-9.nfs-traffic-protection, esx-9.tls-ciphers, esx-9.vmk-storage, esx-9.vmk-vmotion, esx-9.vmotion-encryption-offload, nsx-9.load-balancer-fips, nsx-9.tls-ciphers, operations-9.logs-ssl-api, operations-9.logs-ssl-syslog, vcenter-9.smtp, vcenter-9.tls-ciphers, vm-9.ft-encrypted, vm-9.vmotion-encrypted, vsan-9.encryption-transit-esa, vsan-9.encryption-transit-osa, vsan-9.file-services-authentication-smb, vsan-9.storage-cluster-traffic-protection"
ISM-1557,Passwords used for single-factor authentication on SECRET systems are a minimum of 17 characters.,IAC-10.1,"esx-9.account-password-history, esx-9.password-complexity, esx-9.password-max-age, fleet-9.password-policy, nsx-9.password-complexity, operations-9.password-complexity, vcenter-9.password-complexity, vcenter-9.password-history, vcenter-9.password-max-age, vcenter-9.vami-password-max-age, vcenter-9.vpxuser-length"
ISM-1558,"Passwords using a sequence of words for single-factor authentication are not constructed using: -  a list of categorised words -  a real sentence in a natural language -  song lyrics, movie or television show quotes, literature, or any other publicly available material -  less than 4 random words for non-classified, OFFICIAL: Sensitive and PROTECTED systems; 5 random words for SECRET systems; or 6 random words for TOP SECRET systems.",IAC-10.1,"esx-9.account-password-history, esx-9.password-complexity, esx-9.password-max-age, fleet-9.password-policy, nsx-9.password-complexity, operations-9.password-complexity, vcenter-9.password-complexity, vcenter-9.password-history, vcenter-9.password-max-age, vcenter-9.vami-password-max-age, vcenter-9.vpxuser-length"
ISM-1562,Video conferencing and IP telephony infrastructure is hardened.,CFG-02,vcf-9.secure-baseline
ISM-1566,Use of unprivileged access is centrally logged.,MON-02,"esx-9.hardware-management-log-forwarding, esx-9.log-audit-forwarding, esx-9.log-forwarding, guest-9.tools-log-forwarding, operations-9.log-collection, pnr-9.log-forwarding, vcenter-9.log-forwarding"
ISM-1569,"A shared responsibility model is created, documented and shared between suppliers and their customers in order to articulate the security responsibilities of each party.",TPM-04,vcenter-9.administration-client-plugins
ISM-1577,An organisation’s networks are segregated from their service providers’ networks.,NET-06,"esx-9.nfs-traffic-protection, esx-9.vmk-storage, esx-9.vmk-vmotion, vsan-9.network-isolation-vsan-iscsi-target, vsan-9.storage-cluster-traffic-protection"
ISM-1579,Cloud service providers’ ability to dynamically scale resources in response to a genuine spike in demand is discussed and verified as part of capacity and availability planning for online services.,"CAP-01, CAP-02","automation-9.operation-limits, nsx-9.api-rate-limits, vcenter-9.drs, vcenter-9.network-nioc, vm-9.deactivate-disk-shrinking-shrink, vm-9.deactivate-disk-shrinking-wiper, vm-9.limit-setinfo-size, vsan-9.automatic-rebalance, vsan-9.operations-reserve"
ISM-1580,"Where a high availability requirement exists for online services, the services are architected to automatically transition between availability zones.","CAP-01, CAP-02","automation-9.operation-limits, nsx-9.api-rate-limits, vcenter-9.drs, vcenter-9.network-nioc, vm-9.deactivate-disk-shrinking-shrink, vm-9.deactivate-disk-shrinking-wiper, vm-9.limit-setinfo-size, vsan-9.automatic-rebalance, vsan-9.operations-reserve"
ISM-1581,Continuous real-time monitoring of the capacity and availability of online services is performed.,"CAP-01, CAP-02","automation-9.operation-limits, nsx-9.api-rate-limits, vcenter-9.drs, vcenter-9.network-nioc, vm-9.deactivate-disk-shrinking-shrink, vm-9.deactivate-disk-shrinking-wiper, vm-9.limit-setinfo-size, vsan-9.automatic-rebalance, vsan-9.operations-reserve"
ISM-1582,Application control rulesets are validated on an annual or more frequent basis.,CFG-06,"vcenter-9.network-reset-port, vcenter-9.network-restrict-port-level-overrides, vsan-9.force-provisioning"
ISM-1584,"Unprivileged users are prevented from bypassing, disabling or modifying security functionality of operating systems.",CFG-02,vcf-9.secure-baseline
ISM-1589,MTA-STS is enabled to prevent the unencrypted transfer of emails between email servers.,"CRY-03, NET-13","automation-9.oidc-settings, esx-9.log-forwarding-tls-ciphers, esx-9.nfs-traffic-protection, esx-9.tls-ciphers, esx-9.vmk-storage, esx-9.vmk-vmotion, esx-9.vmotion-encryption-offload, nsx-9.load-balancer-fips, nsx-9.tls-ciphers, operations-9.logs-ssl-api, operations-9.logs-ssl-syslog, vcenter-9.smtp, vcenter-9.tls-ciphers, vm-9.ft-encrypted, vm-9.vmotion-encrypted, vsan-9.encryption-transit-esa, vsan-9.encryption-transit-osa, vsan-9.file-services-authentication-smb, vsan-9.storage-cluster-traffic-protection"
ISM-1593,Users provide sufficient evidence to verify their identity when requesting new credentials.,IAC-10,"automation-9.oidc-settings, automation-9.timeouts, fleet-9.access-token, fleet-9.api-token, sddc-9.basic-auth-disable"
ISM-1594,"Credentials are provided to users via a secure communications channel or, if not possible, split into two parts with one part provided to users and the other part provided to supervisors.",IAC-10,"automation-9.oidc-settings, automation-9.timeouts, fleet-9.access-token, fleet-9.api-token, sddc-9.basic-auth-disable"
ISM-1595,Credentials provided to users are changed on first use.,IAC-10,"automation-9.oidc-settings, automation-9.timeouts, fleet-9.access-token, fleet-9.api-token, sddc-9.basic-auth-disable"
ISM-1596,Credentials are not reused by users across different systems.,IAC-10.1,"esx-9.account-password-history, esx-9.password-complexity, esx-9.password-max-age, fleet-9.password-policy, nsx-9.password-complexity, operations-9.password-complexity, vcenter-9.password-complexity, vcenter-9.password-history, vcenter-9.password-max-age, vcenter-9.vami-password-max-age, vcenter-9.vpxuser-length"
ISM-1603,Authentication methods susceptible to replay attacks are disabled.,IAC-04,"esx-9.iscsi-mutual-chap, vsan-9.iscsi-mutual-chap"
ISM-1604,"When using a software-based isolation mechanism to share a physical server’s hardware, the configuration of the isolation mechanism is hardened by removing unneeded functionality and restricting access to the administrative interface used to manage the isolation mechanism.",CFG-02,vcf-9.secure-baseline
ISM-1608,SOEs provided by third parties are scanned for malicious code and configurations.,CFG-02,vcf-9.secure-baseline
ISM-1609,System owners are consulted before allowing intrusion activity to continue on a system for the purpose of collecting further data or evidence.,IRO-08,esx-9.forensic-snapshots
ISM-1610,A method of emergency access to systems and their resources is documented and tested at least once when initially implemented and each time fundamental information technology infrastructure changes occur.,IAC-15.9,sddc-9.api-admin
ISM-1611,Break glass accounts are only used when normal authentication processes cannot be used.,IAC-15.9,sddc-9.api-admin
ISM-1612,Break glass accounts are only used for specific authorised activities.,IAC-15.9,sddc-9.api-admin
ISM-1613,Use of break glass accounts is centrally logged.,IAC-15.9,sddc-9.api-admin
ISM-1614,Break glass account credentials are changed by the account custodian after they are accessed by any other party.,IAC-15.9,sddc-9.api-admin
ISM-1615,Break glass accounts are tested after credentials are changed.,IAC-15.9,sddc-9.api-admin
ISM-1620,Privileged user accounts are members of the Protected Users security group.,IAC-16,"esx-9.ad-admin-group-autoadd, vcenter-9.bashshelladministrators"
ISM-1621,Windows PowerShell 2.0 is disabled or removed.,"CFG-02, CFG-03","automation-9.activity-log, esx-9.ceip-disable, esx-9.deactivate-mob, esx-9.deactivate-shell, esx-9.forensic-snapshots, esx-9.hardware-management-security, esx-9.hardware-ports, esx-9.hardware-virtual-nic, esx-9.network-dvfilter, esx-9.snmp, esx-9.ssh, guest-9.tools-deactivate-appinfo, guest-9.tools-deactivate-containerinfo, guest-9.tools-deactivate-guestoperations, guest-9.tools-deactivate-gueststoreupgrade, guest-9.tools-deactivate-servicediscovery, installer-9.security, nsx-9.ceip-disable, nsx-9.dhcp-disable, nsx-9.multicast-disable, nsx-9.snmp, nsx-9.ssh, nsx-9.t1-dhcp-disable, nsx-9.t1-multicast-disable, operations-9.ceip-disable, operations-9.in-page-feedback, pnr-9.ssh, vcenter-9.ceip-disable, vcenter-9.client-feedback, vcenter-9.client-telemetry, vcenter-9.network-restrict-discovery-protocol, vcenter-9.snmp, vcenter-9.ssh, vcenter-9.vds-health-check-disable, vcf-9.secure-baseline, vm-9.deactivate-console-copy, vm-9.deactivate-console-paste, vm-9.deactivate-disk-shrinking-shrink, vm-9.deactivate-disk-shrinking-wiper, vm-9.deactivate-non-essential-3d-features, vm-9.dvfilter, vm-9.efi-boot-types, vm-9.isolation-device-connectable-deactivate, vm-9.isolation-tools-dnd-deactivate, vm-9.pci-passthrough, vm-9.persistent-disk, vm-9.remove-unnecessary-devices, vm-9.restrict-host-info, vsan-9.hcl-internet"
ISM-1622,PowerShell is configured to use Constrained Language Mode.,CFG-02,vcf-9.secure-baseline
ISM-1623,"PowerShell module logging, script block logging and transcription events are centrally logged.",CFG-02,vcf-9.secure-baseline
ISM-1624,PowerShell script block logs are protected by Protected Event Logging functionality.,CFG-02,vcf-9.secure-baseline
ISM-1629,"When using DH for agreeing on encryption session keys, a modulus and associated parameters are selected according to NIST SP 800-56A Rev. 3.",CRY-01,"esx-9.entropy, esx-9.hardware-cpu-amd-cc, esx-9.hardware-cpu-intel-cc, nsx-9.load-balancer-fips, vcenter-9.snmp3"
ISM-1632,"Operating systems, applications, IT equipment, OT equipment and services are procured from suppliers that have a strong track record of maintaining the security of their own systems.",TPM-03,vcenter-9.administration-client-plugins
ISM-1647,Privileged access to systems and their resources are disabled after 12 months unless revalidated.,IAC-17,"esx-9.ad-admin-validate-interval, vcf-9.permissions-roles"
ISM-1648,Privileged access to systems and their resources are disabled after 45 days of inactivity.,"IAC-15.3, IAC-16, IAC-17","esx-9.ad-admin-group-autoadd, esx-9.ad-admin-validate-interval, fleet-9.jit-inactivity, vcenter-9.bashshelladministrators, vcf-9.permissions-roles"
ISM-1649,Just-in-time administration is used for the administration of systems and their resources.,IAC-16,"esx-9.ad-admin-group-autoadd, vcenter-9.bashshelladministrators"
ISM-1650,Privileged user account and security group management events are centrally logged.,"IAC-16, MON-02","esx-9.ad-admin-group-autoadd, esx-9.hardware-management-log-forwarding, esx-9.log-audit-forwarding, esx-9.log-forwarding, guest-9.tools-log-forwarding, operations-9.log-collection, pnr-9.log-forwarding, vcenter-9.bashshelladministrators, vcenter-9.log-forwarding"
ISM-1654,Internet Explorer 11 is disabled or removed.,CFG-02,vcf-9.secure-baseline
ISM-1655,.NET Framework 3.5 (includes .NET 2.0 and 3.0) is disabled or removed.,CFG-02,vcf-9.secure-baseline
ISM-1687,Privileged operating environments are not virtualised within unprivileged operating environments.,IAC-16,"esx-9.ad-admin-group-autoadd, vcenter-9.bashshelladministrators"
ISM-1688,Unprivileged user accounts cannot logon to privileged operating environments.,IAC-16,"esx-9.ad-admin-group-autoadd, vcenter-9.bashshelladministrators"
ISM-1690,"Patches, updates or other vendor mitigations for vulnerabilities in online services are applied within two weeks of release when vulnerabilities are assessed as non-critical by vendors and no working exploits exist.",VPM-05,"esx-9.hardware-firmware-updates, esx-9.updates, guest-9.tools-updates, guest-9.tools-upgrade, vcenter-9.vami-updates, vm-9.virtual-hardware"
ISM-1691,"Patches, updates or other vendor mitigations for vulnerabilities in office productivity suites, web browsers and their extensions, email clients, PDF applications, and security products are applied within two weeks of release.",VPM-05,"esx-9.hardware-firmware-updates, esx-9.updates, guest-9.tools-updates, guest-9.tools-upgrade, vcenter-9.vami-updates, vm-9.virtual-hardware"
ISM-1692,"Patches, updates or other vendor mitigations for vulnerabilities in office productivity suites, web browsers and their extensions, email clients, PDF applications, and security products are applied within 48 hours of release when vulnerabilities are assessed as critical by vendors or when working exploits exist.",VPM-05,"esx-9.hardware-firmware-updates, esx-9.updates, guest-9.tools-updates, guest-9.tools-upgrade, vcenter-9.vami-updates, vm-9.virtual-hardware"
ISM-1693,"Patches, updates or other vendor mitigations for vulnerabilities in applications other than office productivity suites, web browsers and their extensions, email clients, PDF applications, and security products are applied within one month of release.",VPM-05,"esx-9.hardware-firmware-updates, esx-9.updates, guest-9.tools-updates, guest-9.tools-upgrade, vcenter-9.vami-updates, vm-9.virtual-hardware"
ISM-1694,"Patches, updates or other vendor mitigations for vulnerabilities in operating systems of internet-facing servers and internet-facing network devices are applied within two weeks of release when vulnerabilities are assessed as non-critical by vendors and no working exploits exist.",VPM-05,"esx-9.hardware-firmware-updates, esx-9.updates, guest-9.tools-updates, guest-9.tools-upgrade, vcenter-9.vami-updates, vm-9.virtual-hardware"
ISM-1695,"Patches, updates or other vendor mitigations for vulnerabilities in operating systems of workstations, non- internet-facing servers and non-internet-facing network devices are applied within one month of release.",VPM-05,"esx-9.hardware-firmware-updates, esx-9.updates, guest-9.tools-updates, guest-9.tools-upgrade, vcenter-9.vami-updates, vm-9.virtual-hardware"
ISM-1696,"Patches, updates or other vendor mitigations for vulnerabilities in operating systems of workstations, non- internet-facing servers and non-internet-facing network devices are applied within 48 hours of release when vulnerabilities are assessed as critical by vendors or when working exploits exist.",VPM-05,"esx-9.hardware-firmware-updates, esx-9.updates, guest-9.tools-updates, guest-9.tools-upgrade, vcenter-9.vami-updates, vm-9.virtual-hardware"
ISM-1697,"Patches, updates or other vendor mitigations for vulnerabilities in drivers are applied within one month of release when vulnerabilities are assessed as non-critical by vendors and no working exploits exist.",VPM-05,"esx-9.hardware-firmware-updates, esx-9.updates, guest-9.tools-updates, guest-9.tools-upgrade, vcenter-9.vami-updates, vm-9.virtual-hardware"
ISM-1704,"Office productivity suites, web browsers and their extensions, email clients, PDF applications, Adobe Flash Player, and security products that are no longer supported by vendors are removed.",TDA-17,"esx-9.supported, vcenter-9.supported"
