Control ID,SCF ID,Description,Control Coverage,Response
CR 3.14 (7.16),END-06.5,Integrity of data at rest: Protect the integrity of sensitive data stored on the component.,Contributes,"VMware Cloud Foundation (VCF) establishes a robust foundation for data integrity by ensuring the integrity of the underlying platform components during the boot process. VCF leverages UEFI Secure Boot for both physical ESX hosts and virtual machines, employing cryptographic signature verification to validate each component loaded during the boot sequence. This creates a secure chain of trust from the host firmware through the hypervisor kernel and into the guest operating system. Furthermore, VCF integrates with Trusted Platform Modules (TPM) on ESX hosts to perform measured boot, recording cryptographic hashes of boot components into platform configuration registers. These measurements are accessible via the trusted infrastructure API and can be used with attestation services to verify that hosts boot with known-good firmware and software configurations, automatically detecting tampering or unexpected changes in the boot process.

While VCF provides critical mechanisms for ensuring the integrity of the platform's boot components, the protection of all sensitive data at rest, including application data, user files, and specific configuration data not part of the boot chain, remains a customer responsibility. Organizations must implement additional controls such as file integrity monitoring, application-level integrity checks, and data validation processes to fully address the integrity requirements for sensitive data stored within the virtualized environment."
CR 4.1 (8.3.1(a)),"CRY-01, CRY-03, CRY-05, DCH-07.2",Data in transit confidentiality: Protect the confidentiality of sensitive data in transit.,Meets,"VMware Cloud Foundation (VCF) and VMware Live Recovery (VLR) provide comprehensive cryptographic protections for data in transit across management, compute, storage, and disaster recovery networks. VCF encrypts all internal management communications by default using TLS 1.3 or 1.2 with FIPS 140-3 validated cryptographic modules and centralized certificate lifecycle management. vSAN offers Data-in-Transit (DIT) encryption for storage traffic between hosts, which is strongly recommended for Original Storage Architecture (OSA) and encrypts data at the VM host level for Express Storage Architecture (ESA). Encrypted vSphere vMotion secures VM data during live migrations, always encrypting for encrypted VMs and offering configurable options for unencrypted VMs using one-time keys. VM Encryption inherently protects data in transit as it encrypts data before it leaves the virtual machine, regardless of the underlying storage type. NFS 4.1 supports Kerberos-based confidentiality (krb5p), and Fibre Channel Gen 7 supports end-to-end encryption with secure Host Bus Adapters. VMware Live Site Recovery and vSphere Replication encrypt all replication traffic between protected and recovery sites using TLS 1.2, with mandatory encryption for vSphere Replication 9.0.3 and later, and all VLR communications with vCenter instances also use TLS. VMware vDefend further contributes by securing its own inter-component communications with TLS, providing TLS Inspection capabilities for network traffic, and identifying risky cleartext application protocols to highlight potential gaps in encryption coverage.

While the platform provides robust mechanisms and often defaults to encrypted communications for its own components and core functions, customers are responsible for identifying sensitive data and configuring optional encryption features, such as enabling vSAN DIT encryption where not mandatory or setting vMotion encryption to 'Required' for unencrypted virtual machines. The application of VM Encryption, NFS krb5p, or secure Fibre Channel HBAs for specific workloads also falls under customer configuration. vDefend's role is to enhance visibility and policy enforcement on encrypted traffic and to identify unencrypted flows, but the direct implementation of cryptographic protection for application-level data in transit remains an infrastructure or application-level responsibility for the customer."
CR 4.2 (8.4.1),SEA-08,"Information persistence: Purge sensitive information from resources before they are reassigned.

Erase volatile memory: Capability to erase volatile memory upon power-off.

Erase non-volatile memory: Capability to erase non-volatile memory upon command.",Contributes,"VMware Cloud Foundation provides robust capabilities to prevent information persistence and facilitate data sanitization. The platform supports non-persistent computing patterns through various mechanisms.

VMware Kubernetes Service (VKS) enables ephemeral pod workloads where components are initiated in a known state and terminated after use, with ephemeral storage disappearing upon pod lifecycle completion.

vSphere Auto Deploy supports stateless ESX hosts that do not persist configuration locally, ensuring hosts boot from a known-good image provided by the auto-deploy server. vSphere Lifecycle Manager further enhances this by validating hosts against a declared image specification and remediating any drift from the desired state.

Additionally, VM templates and instant clones allow for rapid provisioning of virtual machines from a known-good base image, with instant clones replicating the source VM's state and designed for termination after use. VCF Automation can deploy and manage the lifecycle of these VMs, ensuring resources can be brought to a known state and subsequently retired.

While the platform offers these foundational tools for non-persistence and resource lifecycle management, the architectural decision to implement these patterns for specific workloads and services, particularly concerning the purging of sensitive information from resources before reassignment, rests with the customer. The customer is responsible for defining and enforcing policies for data sanitization, managing persistent volumes that survive pod termination, and ensuring that all sensitive information within their deployed applications and data stores is appropriately purged or erased according to their security requirements."
CR 4.2 (8.4.3(1)),"DCH-09, SEA-08","Information persistence: Purge sensitive information from resources before they are reassigned.

Erase volatile memory: Capability to erase volatile memory upon power-off.

Erase non-volatile memory: Capability to erase non-volatile memory upon command.",Contributes,"VMware Cloud Foundation provides robust technical capabilities for information persistence and memory erasure. VCF contributes to system media sanitization through vSAN's disk wipe features, including ""Wipe residual data"" and ""Erase disks before use"" for encrypted disk groups, which securely clean storage devices upon onboarding or command.

For environments utilizing vSAN data-at-rest encryption or VM Encryption, cryptographic erasure is supported by destroying encryption keys via KMIP-compatible external Key Management Servers or vSphere Native Key Provider, rendering encrypted data unrecoverable.

ESX host configuration data is stored encrypted on boot devices, protected by TPM 2.0, allowing host decommissioning to include clearing the TPM for data unrecoverability. VCF also enforces secure deletion practices for its operational data, directing administrators to securely delete decrypted backup files after restore operations. The No Cryptography Administrator role further separates cryptographic privileges, preventing unauthorized changes during media lifecycle activities.

Furthermore, VCF enables non-persistent computing patterns, directly addressing volatile memory erasure. VMware Kubernetes Service (VKS) supports ephemeral pod workloads where ephemeral storage disappears upon pod termination. vSphere Auto Deploy facilitates stateless ESX hosts that do not persist configuration locally, booting from a known-good state. vSphere Lifecycle Manager extends this with desired-state image management, detecting and remediating drift. VM templates and instant clones enable rapid provisioning of virtual machines from known-good base images, which can be terminated after use.

While VCF provides these essential technical mechanisms, it does not include dedicated media sanitization workflow tools, inventory tracking for media disposal, or chain-of-custody documentation capabilities. These organizational processes, along with physical media destruction procedures, must be addressed through enterprise asset management and data governance programs implemented by the customer. Additionally, the architectural decision to implement non-persistent patterns for specific workloads or services remains with the customer."
CR 4.2 (8.4.3(2)),"DCH-09, SEA-08","Information persistence: Purge sensitive information from resources before they are reassigned.

Erase volatile memory: Capability to erase volatile memory upon power-off.

Erase non-volatile memory: Capability to erase non-volatile memory upon command.",Contributes,"VMware Cloud Foundation provides comprehensive capabilities for information sanitization and non-persistence across its components. Cryptographic erasure is supported through data-at-rest encryption for vSAN and VM Encryption, where the destruction of encryption keys renders data unrecoverable without requiring physical overwrites. VCF's key management infrastructure, including KMIP-compatible external Key Management Servers and vSphere Native Key Provider, facilitates key removal and rotation workflows essential for cryptographic sanitization.

vSAN further includes a ""Wipe residual data"" feature for securely sanitizing storage devices, with an ""Erase disks before use"" option for encrypted disk groups, ensuring data is cleaned during device onboarding.

ESX host configuration data, protected by TPM 2.0 when available, can be rendered unrecoverable by clearing the TPM during decommissioning. VCF also enforces secure deletion practices for its operational data, directing administrators to securely delete decrypted backup files post-restore.

The platform supports non-persistent computing patterns through VMware Kubernetes Service (VKS) ephemeral pod workloads, where ephemeral storage disappears upon pod termination. vSphere Auto Deploy enables stateless ESX hosts that do not persist configuration locally, and vSphere Lifecycle Manager ensures hosts conform to a desired state image. VM templates and instant clones facilitate rapid provisioning of virtual machines from known-good base images, which can be terminated after use.

The No Cryptography Administrator role helps prevent unauthorized changes to encryption settings during media lifecycle activities.

While VMware Cloud Foundation offers these foundational technical controls, it does not include dedicated media sanitization workflow tools, inventory tracking for media disposal, or chain-of-custody documentation capabilities. These organizational processes, along with physical media destruction procedures, must be addressed through enterprise asset management and data governance programs implemented by the customer.

Furthermore, the decision to implement non-persistent patterns for specific workloads or services is an architectural choice that remains with the teams deploying on VCF, requiring customer policy and operational procedures to fully realize the control's intent."
CR 4.3 (8.5.1),CRY-01,Use of cryptography: Use industry-recognized cryptographic standards and algorithms.,Contributes,"VMware Cloud Foundation implements cryptographic protections using known public standards and trusted, validated cryptographic technologies across its component stack. All VCF components utilize FIPS 140-3 validated cryptographic modules, including specific instances such as IKE with Rambus Safezone 2.0 (Certificate #4898), VMware OpenSSL 3.0.9 (Certificate #4861), VMware BouncyCastle 2.0.0 (Certificate #4986), and VMware BoringCrypto 6.0 (Certificate #4694).

TLS 1.3 is the default for internal VCF communications, with TLS 1.2 as a compatibility fallback, and all system management network communications are encrypted by default using standardized cipher suites. Data-at-rest encryption leverages vSAN cluster-based encryption or VM Encryption on non-vSAN storage, employing AES-NI CPU offloading and managing keys through KMIP 1.1-compatible external Key Management Servers (KMS) or vSphere Native Key Provider (NKP) within a three-element domain of trust. This includes a three-tier key hierarchy with automatic key rotation.

Guest-level security features include virtual Trusted Platform Module (vTPM) 2.0 for VMs and Secure Boot for UEFI verification. Data-in-transit protections are provided by Encrypted vSphere vMotion using one-time keys, Memory Tiering encryption with AES-XTS keys, and vSAN Data-in-Transit (DIT) encryption.

Storage protocols such as iSCSI include CHAP for session authentication, Fibre Channel Gen 7 supports end-to-end encryption, and NFS 4.1 supports Kerberos authentication with krb5p for full encryption. ESX stores configuration data in encrypted form, leveraging TPM 2.0 when available, and vSAN includes secure disk wipe capabilities per NIST 800-88 standards.

VMware Live Recovery implements cryptographic protections for disaster recovery workflows using known public standards, encrypting all replication traffic between protected and recovery sites with mandatory TLS 1.2 for vSphere Replication 9.0.3 and later. It supports the replication of encrypted virtual machines, preserving data-at-rest encryption, and uses certificate-based trust establishment for site pairing.

VMware vDefend secures communication between its product components using certificates and secure TLS 1.2 versions with approved cipher suites, including TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384, TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256, TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384, TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256, and TLS_ECDHE_RSA_WITH_CHACHA20_POLY1305, all relying on well-established public standards. Intelligent Assist for VMware vDefend encrypts stored data using the NIST-approved AES 256-bit algorithm, and vDefend Gateway Firewall provides TLS Inspection capabilities that rely on trusted cryptographic technologies to decrypt, inspect, and re-encrypt traffic.

While the platform components inherently utilize industry-recognized cryptographic standards and algorithms, the customer is responsible for configuring and enabling specific cryptographic features where options exist. This includes selecting and integrating external Key Management Servers (KMS) or configuring the Native Key Provider (NKP), managing PKI keypairs and certificates, and defining encryption policies for VMs and storage.

For vDefend, while it uses approved standards, its foundational cryptographic services like FIPS 140-3 module validation, key management infrastructure, and platform-wide PKI lifecycle management are provided by the broader VCF platform, requiring the customer to ensure the VCF environment is appropriately configured to support these underlying services."
CR 5.1 (9.3.1),NET-06,Network segmentation: Capability to support logical or physical network segmentation.,Meets,"VMware Cloud Foundation (VCF) provides comprehensive capabilities for logical and physical network segmentation as a foundational design principle. At the physical and logical network layers, VCF leverages VLANs and vSphere Distributed Switches (VDS) to isolate traffic by function, dedicating networks for management, vMotion, and IP-based storage.

NSX extends this with software-defined networking, enabling dynamic creation of overlay-backed segments that provide Layer 2 isolation and support logical network topologies and Virtual Private Clouds (VPCs).

VCF further separates backend storage traffic from frontend virtual machine traffic within workload domains using dedicated VMkernel ports and VDS configurations, with Network I/O Control ensuring bandwidth prioritization.

VCF Operations for Networks and NSX Management Pack provide tools for segmentation planning, traffic flow analysis, and visibility into the segmentation scheme, complemented by network health checks.

VMware vDefend enhances these capabilities by providing multi-layered network segmentation, from macro-segmentation at the network perimeter down to micro-segmentation between individual workloads. The vDefend Distributed Firewall enforces granular segmentation at the vNIC level for virtual machines and containers, with policies that follow the workload independent of physical network topology, using Layer 2 through Layer 7 inspection. The vDefend Gateway Firewall provides stateful North-South traffic inspection, including NAT and VPN, creating a defense-in-depth model.

Security Intelligence offers advanced segmentation planning and monitoring tools, including a Security Segmentation Score, traffic flow discovery, asset grouping, and policy recommendations. Segmentation Monitoring continuously watches traffic, detects new services, and allows for the configuration of protection policies and lockdown rules. Application-level microsegmentation is supported through FQDN-based security policies and a Distributed Deep Packet Inspection Engine for dynamic, application-aware enforcement.

While the platform provides the full technical capability to support logical and physical network segmentation, the customer is responsible for defining, implementing, and continuously managing their specific segmentation policies and rules based on their organizational requirements."
CR 5.2 (9.4),NET-03,Zone boundary protection: Control data flow through zone boundaries.,Contributes,"VMware Cloud Foundation establishes a robust foundation for zone boundary protection through its integrated networking infrastructure, leveraging NSX and vSphere Distributed Switches. This platform provides multiple layers of network segmentation, including NSX segments, VLANs, and Private VLANs, which create logical network boundaries at Layer 2.

vSphere Distributed Switches centralize the management of these boundaries, ensuring consistent VLAN configurations and traffic shaping across all hosts. Internal boundaries are further established through VMkernel port separation and dedicated Virtual Distributed Switch configurations, isolating infrastructure planes such as storage and management traffic.

For North-South traffic, NSX edge gateways manage the boundary between the virtual environment and external networks, providing routing, NAT, and VPN connectivity, with HTTP proxy configurations available for outbound internet access control. NSX Virtual Private Clouds (VPCs) offer project-level boundary isolation with self-contained network environments.

Network I/O Control (NIOC) enforces performance boundaries through bandwidth allocation, and Avi Load Balancer distributes traffic at Layers 4 and 7. VCF Operations for Networks enhances visibility into traffic patterns across these boundaries with network topology visualization and IPFIX integration for flow monitoring, complemented by network health checks.

VMware vDefend extends these capabilities by providing active, stateful enforcement and advanced threat prevention at both external and internal network boundaries.

The vDefend Gateway Firewall enforces zone boundaries and performs stateful North-South traffic inspection at the network perimeter, applying policies to traffic entering and leaving Tier-0 and Tier-1 gateways, including NAT and VPN.

For internal boundaries, the vDefend Distributed Firewall enforces East-West traffic policies at the vNIC level, creating per-workload enforcement points that function as microsegmentation controls within and between NSX Virtual Private Clouds.

The Security Services Platform adds environment-level boundary enforcement through Protection Rules, which define traffic flow between environment pairs (e.g., production, development, test) with actions such as Drop, Reject, Allow, or Jump-To-Application.

Security Intelligence provides visibility into traffic crossing defined internal boundaries and identifies external communications, recommending protective policies.

Network Detection and Response (NDR) monitors traffic patterns across boundaries to identify threats like data exfiltration, integrating with SIEMs for centralized monitoring and supporting air-gapped deployments for sensitive environments.

While the platform provides comprehensive technical tools for establishing, enforcing, and monitoring zone boundaries, the organization retains responsibility for defining the specific boundaries, establishing the policies that govern data flow across them, and managing the associated firewall rule sets. Organizational architecture and governance are essential for determining boundary placement decisions and ensuring ongoing policy review and management."
CR 5.3 (9.5),NET-04.1,"General purpose person-to-person communication: Restrict person-to-person communication (e.g., email) from IACS components.",Contributes,"VMware Cloud Foundation, augmented by VMware vDefend, establishes a robust deny-by-default, allow-by-exception traffic posture across both East-West and North-South network flows. The NSX networking infrastructure within VCF inherently supports a deny-by-default approach through IP prefix lists on Tier-0 gateways, where only explicitly permitted routes are advertised or accepted.

VMware vDefend extends this with comprehensive stateful Layer 2-7 enforcement. The vDefend Distributed Firewall applies security policies at the virtual network interface (vNIC) level of every workload, featuring a Default Deny Rule that, once configured from its initial allow state to Drop or Reject, blocks all traffic unless explicitly permitted by allowlist rules.

Similarly, the vDefend Gateway Firewall enforces deny-by-default policies for North-South traffic at the network edge, including URL filtering capabilities to define Allow, Reject, or Reject with Response actions for web traffic based on categories or specific domains.

The Security Services Platform (SSP) and Security Intelligence further assist by analyzing traffic flows, identifying unprotected traffic, and generating recommended firewall rules in either Allowlist or Denylist mode, facilitating the transition to and maintenance of a secure, restricted environment. The SSP lockdown rule provides an immediate deny-all posture, permitting only essential management and infrastructure traffic, useful for rapid response or initial deployment.

While the platform provides the comprehensive technical mechanisms for traffic restriction, the customer is responsible for defining and implementing the specific firewall rules and policies that identify and restrict general purpose person-to-person communication, such as email, from IACS components. This includes configuring the default deny rules, creating explicit allowlist rules for necessary traffic, and continuously governing these policies to ensure only authorized communication flows are permitted."
CR 6.1 (10.3.1),MON-08.2,"Audit reporting: Capability to report audit records to a centralized repository.

Automated reporting: Provide automated transmission of audit records.",Contributes,"VMware Cloud Foundation (VCF) provides a centralized repository for collected log data through VCF Operations for Logs, which includes its own access control management for viewing, searching, and managing this data.

Role-based access controls are enforced across VCF management components, restricting who can view and manage event logs. VCF Operations orchestrator further enforces RBAC, limiting users to specific permissions based on assigned roles and group membership. User permission events sourced from vCenter logs can be filtered by various criteria, providing granular visibility into access.

VMware Live Site Recovery (VLR) similarly restricts access to event log management via role-based access controls, with specific roles governing log bundle generation, retrieval, and deletion. VLR audits permission changes, generating events for modifications to log access controls.

VMware vDefend's Security Services Platform (SSP) restricts access to audit and event log functions through role-based access control, including a dedicated Auditor role for read-only access, ensuring separation of duties for log review. Role assignments can be applied to both local and directory-managed users and groups, scoping log access to personnel with a defined business need.

While the platform provides the technical mechanisms for centralized log collection, access control, and auditing of log access, the organization is responsible for defining which users have a business need for log access and for enforcing least-privilege policies.

The configuration of automated transmission of audit records to external centralized repositories, such as a corporate SIEM, and broader RBAC enforcement for log management functions outside the SSP platform, also falls under administrative process and governance outside the direct scope of VCF, VLR, or vDefend capabilities."
CR 6.1 (10.3.3(1)),MON-08,"Audit reporting: Capability to report audit records to a centralized repository.

Automated reporting: Provide automated transmission of audit records.",Contributes,"VMware Cloud Foundation (VCF) components generate security-relevant audit logs and provide capabilities to forward these records to centralized collection points. VCF Operations for Logs serves as an integrated log aggregation platform, collecting logs from vCenter, ESX hosts, NSX, and other management components.

Access to VCF Operations for Logs is governed by role-based access controls, restricting who can view and manage log data. Log forwarding from VCF components to external syslog servers supports TLS encryption for data in transit, and VCF Operations can be configured to send its user activity log to an external syslog server. NSX audit logs utilize a structured syslog format with an audit flag to distinguish security-relevant events.

VMware Live Recovery (VLR) protects event logs through role-based access controls, with the vSphere Replication VRM diagnostics role specifically controlling log bundle generation, retrieval, and deletion. VLR generates audit log entries for permission changes, and these events are forwarded through vCenter's event system. As a Linux-based appliance, VLR supports syslog forwarding to centralized log management platforms.

VMware vDefend's Security Services Platform ensures audit logs are enabled by default and cannot be disabled, preventing suppression or deletion through configuration. The Distributed Firewall, Gateway Firewall, IDS/IPS, and Malware Prevention services each generate structured, timestamped security event logs.

While these platforms provide robust capabilities for generating and transmitting audit records to centralized repositories, they do not inherently provide immutable or tamper-evident log storage. Protection against log modification or deletion at the storage layer requires integration with an external SIEM, a write-once-read-many (WORM) log repository, or equivalent tamper-resistant storage. Organizations must configure forwarding to such external systems to ensure the long-term integrity and availability of audit logs."
CR 6.2 (10.4.1),"MON-01, IRO-09",Continuous monitoring: Capability to monitor for security-relevant events continuously.,Contributes,"VMware Cloud Foundation (VCF) provides enterprise-wide continuous monitoring through integrated tools that span infrastructure health, performance metrics, and log analysis.

VCF Operations continuously monitors the operational state of all VCF components, collecting metrics and correlating them over time to identify trends. Administrators define alert policies based on performance metrics, log events, or custom conditions, with log forwarding to external SIEM or syslog targets configurable with TLS encryption.

VCF Operations for Logs centralizes log collection and analysis from vCenter, ESX hosts, and other VCF components, providing dashboards, analytics, and log-based alerts for specific patterns.

The vSphere layer includes an alarm infrastructure for real-time alerting based on events and performance counters, with configurable monitoring intervals.

VCF Health continuously monitors component health, offering a unified view for operators to configure alerts, perform log analysis, and review status.

VCF Automation integration provides real-time capacity and alert information for VCF Automation objects, and VCF Operations supports self-monitoring of its own platform.

VCF also provides technical instrumentation for cybersecurity incidents, including a Troubleshooting Incidents page and alert-driven incident detection with configurable impact levels, integrating with ServiceNow for incident creation.

VMware Live Recovery (VLR) provides continuous monitoring for disaster recovery operations, including event logging and configurable alarms for replication events, RPO violations, and storage capacity.

VLR monitors replication traffic connectivity between sites, generating alerts for connectivity loss and resuming monitoring automatically upon restoration. The vSphere Replication management interface offers a consolidated view of VM replication and connectivity states.

VLR health and replication status data integrate into VCF Operations via a management pack, contributing to enterprise-wide operational visibility and issue tracking.

VMware vDefend maintains continuous visibility into network traffic flows across protected workloads through Security Intelligence.

It detects new, unapproved, or blocked flows, alerting administrators to unauthorized or unexpected traffic and continuously monitoring microsegmentation policy compliance. Security Intelligence detects and categorizes suspicious traffic events by severity, mapping them to MITRE ATT&CK tactics and techniques.

The Discover & Take Action view visualizes entities and traffic flows, while the blast radius view identifies lateral movement patterns and assesses incident scope.

vDefend tracks detected versus prevented events, summarizes suspicious events, and maintains a 30-day record of IDS/IPS events.

Network Detection and Response (NDR) correlates individual detection events into campaigns, providing a higher-level view of threat activity.

vDefend Advanced Threat Prevention logs IDS/IPS alerts, and the Security Services Platform raises alarms categorized by severity.

These platforms collectively provide the comprehensive technical capabilities to continuously monitor for a wide range of security-relevant events across the infrastructure, network, and disaster recovery domains.

However, the customer is responsible for defining specific security policies, configuring the precise thresholds and log patterns that constitute ""security-relevant events"" for their environment, and establishing the organizational processes for incident notification, coordination of response teams, and tracking incident resolution through to closure.

The operationalization of incident management workflows and communication responsibilities requires customer-defined procedures and potentially dedicated ITSM or SOAR tooling."
CR 7.1 (11.3.1),"BCD-12.2, NET-02.1","Denial of service protection: Capability to maintain essential functions during a DoS attack.

Resource management: Manage resources to prevent exhaustion.",Contributes,"VMware Cloud Foundation, VMware Live Recovery, and VMware vDefend collectively provide extensive capabilities to maintain essential functions and manage resources.

The platform ensures resilience through vSphere High Availability, Fault Tolerance, Proactive HA, and vMotion for compute, alongside multi-NIC teaming, LACP, and NSX gateway high availability for network continuity.

Storage resilience is delivered via vSAN fault domains, stretched clusters, and multipathing.

VMware Live Site Recovery further extends this by automating site-level failover for critical workloads, including replication, IP customization, and test failover capabilities, ensuring rapid recovery during major disruptions.

Resource management is robustly addressed through vSphere Distributed Resource Scheduler (DRS) for automated load balancing, resource pools with reservations and limits, Network I/O Control (NIOC) for bandwidth prioritization, and vSAN IOPS limits to prevent storage exhaustion.

VMware vDefend enhances these capabilities with Distributed Firewall flood protection for ICMP, UDP, and TCP SYN attacks, along with IDS/IPS for signature-based and behavioral detection and blocking of DoS patterns.

Malicious IP filtering, NSX QoS profiles, broadcast rate limiting, and SpoofGuard further contribute to mitigating network-based denial of service conditions and preventing resource exhaustion within the software-defined data center.

While the platform offers comprehensive internal DoS protection and resource management, it does not provide dedicated perimeter-level volumetric DDoS mitigation.

Organizations must implement external scrubbing services or ISP-level solutions to protect against large-scale attacks that saturate upstream network links before traffic reaches the virtualized environment.

Additionally, customers are responsible for defining and implementing security policies, configuring appropriate resource limits and QoS profiles, establishing recovery plans, and regularly testing failover procedures to ensure the effectiveness of these capabilities in their specific operational context."
CR 7.1 (11.3.3(1)),NET-02.1,"Denial of service protection: Capability to maintain essential functions during a DoS attack.

Resource management: Manage resources to prevent exhaustion.",Contributes,"VMware Cloud Foundation (VCF) provides robust mechanisms to manage resources and mitigate internal denial of service conditions.

vSphere Distributed Resource Scheduler (DRS) automatically balances compute resources across hosts, while Resource Pools enable hierarchical allocation with reservations, limits, and shares to prevent resource exhaustion. Network I/O Control (NIOC) prioritizes bandwidth for critical traffic types on distributed switches, and vSAN storage policies enforce IOPS limits per object.

At the network layer, NSX Gateway and Segment QoS profiles define traffic rate limits, dropping non-conforming traffic, and broadcast rate limiting protects against broadcast storms. SpoofGuard provides anti-spoofing by validating MAC and IP addresses, and VCF Automation includes an internal host denylist to protect the management network. VCF Operations implements flow limit protection for TCP/UDP and API rate limiting to prevent overload.

VMware vDefend extends these capabilities with advanced denial of service protection within the virtualized network.

The vDefend Distributed Firewall includes built-in flood protection, imposing active session limits for ICMP, UDP, and half-open TCP flows to specifically counter SYN flood attacks by dropping new connections when thresholds are exceeded. Its IDS/IPS engine provides signature-based and behavioral detection of DoS attack patterns, supporting configurable thresholds and rate filters that can trigger automatic blocking in IPS mode.

Malicious IP Filtering automatically blocks traffic from known malicious sources, and the vDefend Gateway Firewall can block traffic based on application-level information, including URL categories and reputation scores, providing granular control to limit protocols vulnerable to application-layer DoS attacks.

While VCF and vDefend offer extensive technical controls, the customer is responsible for defining and configuring specific QoS profiles, resource pool parameters, NIOC policies, vSAN IOPS limits, and vDefend flood protection thresholds, IDS/IPS rules, and firewall policies to align with their organizational requirements and risk posture.

Establishing operational procedures for monitoring, alerting, and incident response is also a customer responsibility.

It is important to note that dedicated perimeter DDoS mitigation services, such as volumetric attack scrubbing, are outside the scope of VCF and vDefend and are required to protect against attacks that saturate upstream network links before traffic reaches the virtualized environment."
CR 7.2 (11.4.1),CAP-01,Resource management: Allocate resources to prioritize essential functions.,Contributes,"VMware Cloud Foundation Operations provides a comprehensive capacity management lifecycle encompassing assessment, optimization, and planning.

This includes computing capacity analytics, tracking resource availability through metrics like `capacityRemainingPercentage`, and presenting detailed dashboards that display resource utilization, allocation, trends, and forecasts across compute, storage, and networking. The platform facilitates efficient resource management through workload optimization based on policy settings and capacity optimization for forecasting the impact of new workloads. Infrastructure planning leverages historical data and predictive projections to forecast future capacity needs, with configurable capacity policy settings, such as CPU utilization thresholds, enabling proactive resource allocation.

VMware vSAN further extends these capabilities by providing storage-specific capacity and performance metrics for integrated planning.

VMware vDefend includes dedicated capacity and performance management capabilities for its security processing infrastructure via the Security Services Platform.

This platform offers a Host Capacity view, providing visibility into system resource utilization, flow metrics, and prioritized applications and groups, which aids in determining resource allocation for security functions. Built-in capacity thresholds and planning guidance recommend actions like adding worker nodes or rebalancing VMs when capacity approaches limits. Resource reservation is enabled by default for the Security Services Platform, ensuring essential security components have guaranteed CPU and memory. Host Transport Node Metrics monitoring helps detect capacity constraints within the Distributed Firewall processing layer, allowing for optimized resource allocation to prevent degradation of security enforcement.

While vDefend manages capacity within its security domain, broader infrastructure capacity planning for compute, storage, and networking is handled by VCF Operations.

While the platform provides robust technical capabilities for resource management, monitoring, planning, and the mechanisms to prioritize essential functions, the customer is responsible for defining what constitutes an ""essential function"" within their specific operational context. This includes establishing the business-driven policies and configurations that dictate how resources are prioritized and allocated to meet the performance and availability requirements of those essential functions."
CR 7.3 (11.5.1),BCD-11,"Control system backup: Support the backup of configuration and user data.

Verify backup integrity: Capability to verify the integrity of backups.",Contributes,"VMware Cloud Foundation provides robust mechanisms for backing up configuration and user data across its management and workload layers. SDDC Manager, NSX Manager, and VMware vCenter support file-based backups, with SDDC Manager also offering image-based options.

Workload-level data protection is enabled through Changed Block Tracking for incremental backups and VMware vStorage APIs for Data Protection, facilitating integration with third-party backup solutions.

VMware Kubernetes Service supports backup and restore for cluster management workloads, including CSI volume snapshots.

vSAN Data Protection allows for external replication of snapshots, enhancing data resilience.

VMware Live Recovery provides continuous host-based replication and point-in-time snapshots for protected virtual machines, with recovery plan testing serving as a direct mechanism to verify data usability and integrity at the recovery site.

VMware vDefend secures its own control plane, including firewall rules, microsegmentation policies, and IDS/IPS configurations, through scheduled, encrypted backups to an SFTP server, maintaining a backup history for status confirmation.

While the platform delivers the necessary technical capabilities, customers are responsible for configuring backup schedules, defining retention policies, provisioning sufficient storage capacity, and performing regular restore testing to validate backup integrity and meet defined Recovery Time Objectives and Recovery Point Objectives.

For vDefend, customers must provide and manage the SFTP server, ensure platform health prior to backup operations, and manage certificate consistency during recovery. The underlying VCF platform provides the foundational backup and replication services, but the operationalization and policy enforcement remain customer responsibilities."
