Control ID,SCF ID,Description,Control Coverage,Response
PM-5(1),"PRI-05.5, PRI-05.6","System Inventory | Inventory of Personally Identifiable Information
Establish, maintain, and update [Assignment: organization-defined frequency] an inventory of all systems, applications, and projects that process personally identifiable information.",Contributes,"VMware Cloud Foundation maintains a comprehensive inventory of its own infrastructure components, including ESXi hosts, vCenter Servers, NSX components, and vSAN datastores. It provides detailed visibility into the virtual machines and containers deployed across the SDDC, detailing their configuration, resource allocation, and network connectivity. This foundational inventory serves as a critical component for understanding the underlying infrastructure supporting systems and applications.

The identification of specific applications and projects that process personally identifiable information, along with the classification of data within those workloads, remains an organizational responsibility. Establishing, maintaining, and updating an inventory that maps PII processing to specific systems, applications, and projects, and defining the frequency for these updates, requires customer-defined policies, processes, and data governance frameworks. VMware Cloud Foundation does not inherently classify data or understand the PII context of data processed by applications running within its environment."
PM-6,"GOV-04, GOV-05","Measures of Performance
Develop, monitor, and report on the results of information security and privacy measures of performance.",Contributes,"The VCF platform provides comprehensive capabilities for collecting, monitoring, and presenting operational data critical to assessing information security and privacy performance. It continuously gathers logs, metrics, and alerts across compute, storage, and networking components, enabling real-time visibility into system health, configuration compliance, access patterns, and network activity. This foundational data supports the ongoing monitoring of infrastructure security posture and provides the necessary inputs for performance measurement.

The organization is responsible for defining the specific information security and privacy measures of performance relevant to its overall program. While the VCF platform furnishes the underlying technical data, the aggregation, analysis, and formal reporting of these results against the organization's defined measures, along with the establishment of the reporting framework, remain an organizational policy and process responsibility."
PM-7,SEA-02,"Enterprise Architecture
Develop and maintain an enterprise architecture with consideration for information security, privacy, and the resulting risk to organizational operations and assets, individuals, other organizations, and the Nation.",Contributes,"VMware Cloud Foundation provides a standardized, secure, and resilient infrastructure platform that forms a critical component of an organization's enterprise architecture. The platform is engineered with inherent security features, including network micro-segmentation capabilities through NSX, data-at-rest encryption for vSAN storage, and robust identity and access management integrations. These capabilities are foundational elements that enable organizations to build and operate an infrastructure with strong consideration for information security and privacy, thereby mitigating risk to organizational operations and assets.

While the platform delivers a secure and compliant infrastructure layer, the overarching responsibility for developing and maintaining the complete enterprise architecture, including the definition of security and privacy policies, conducting comprehensive risk assessments, and evaluating the broader impact on individuals, other organizations, and national interests, remains with the customer. The customer must integrate the VCF platform into their strategic architectural framework and establish the governance processes required to ensure continuous alignment with security and privacy objectives."
PM-7(1),SEA-02.2,"Enterprise Architecture | Offloading
Offload [Assignment: organization-defined non-essential functions or services] to other systems, system components, or an external provider.",Contributes,"VMware Cloud Foundation provides a software-defined infrastructure that supports the deployment, operation, and potential migration of various functions and services. The platform facilitates the consolidation of workloads and offers robust capabilities for integrating with external systems and providers through its comprehensive networking and API frameworks. VCF's architecture inherently supports the flexible placement and scaling of services, enabling organizations to optimize resource utilization and operational overhead, which are foundational elements for executing an offloading strategy.

The identification of ""organization-defined non-essential functions or services"" and the strategic decision to offload them are entirely the responsibility of the customer. This requires the establishment of organizational policies, processes, and criteria for determining service essentiality and the subsequent architectural decisions regarding target systems, components, or external providers. VMware Cloud Foundation serves as the underlying infrastructure that can host these services or facilitate their migration, but it does not automate or dictate the offloading strategy itself, nor does it define the business criticality of functions."
PM-8,"BCD-01, CPL-01","Critical Infrastructure Plan
Address information security and privacy issues in the development, documentation, and updating of a critical infrastructure and key resources protection plan.",Contributes,"VCF establishes a secure and resilient foundation for critical infrastructure, incorporating robust information security and privacy controls directly into its architecture. The platform provides secure configuration baselines, automated patch and update management, granular access controls, and network segmentation capabilities. Data protection features, including encryption for data at rest and in transit, are inherent. Furthermore, VCF's high availability, disaster recovery, and stretched cluster functionalities are integral to maintaining the operational resilience required for critical infrastructure.

The comprehensive development, documentation, and continuous updating of an organization's critical infrastructure and key resources protection plan, including the definition of policies, processes, and assignment of human accountability for information security and privacy issues, are customer responsibilities. VCF provides the technical capabilities and secure operational environment that serve as essential inputs and components for such a plan, but it does not automate the creation or management of the plan itself."
PM-9,RSK-01,"Risk Management Strategy
a. Develops a comprehensive strategy to manage:
 1. Security risk to organizational operations and assets, individuals, other organizations, and the Nation associated with the operation and use of organizational systems; and
 2. Privacy risk to individuals resulting from the authorized processing of personally identifiable information;
 b. Implement the risk management strategy consistently across the organization; and
 c. Review and update the risk management strategy [Assignment: organization-defined frequency] or as required, to address organizational changes.",Contributes,"The VCF platform establishes a highly secure, consistent, and automated infrastructure foundation, which is critical for the effective implementation of an overarching risk management strategy. Its inherent capabilities for consistent deployment, configuration management, and operational visibility across the Software-Defined Data Center directly support the uniform application of security and privacy controls, thereby mitigating risks to organizational operations, assets, individuals, and processed personally identifiable information.

The platform provides robust logging, monitoring, and compliance reporting features that furnish essential data for ongoing risk assessment and management.

The development of the comprehensive risk management strategy itself, including the identification of specific security and privacy risks, the definition of organizational risk tolerance, and the establishment of review frequencies and update triggers, remains an explicit responsibility of the customer. The customer must also define the overarching policies and processes for consistently implementing and reviewing the strategy across all organizational domains, leveraging the VCF platform as a foundational technical enabler."
PM-10,IAO-01,"Authorization Process
a. Manage the security and privacy state of organizational systems and the environments in which those systems operate through authorization processes;
 b. Designate individuals to fulfill specific roles and responsibilities within the organizational risk management process; and
 c. Integrate the authorization processes into an organization-wide risk management program.",Contributes,"VCF establishes a robust foundation for authorization processes by implementing granular Role-Based Access Control (RBAC) across its management plane and underlying infrastructure components. This capability ensures that access to critical system functions and data is strictly controlled and aligned with defined roles and permissions. The platform's lifecycle management (LCM) capabilities enforce authorized changes and updates, maintaining the security and privacy state of the environment through controlled patching and upgrades.

Comprehensive audit trails are generated for all administrative actions, providing an immutable record of system interactions that can be used to verify adherence to authorization policies.

While VCF provides the technical mechanisms to enforce authorization, the organization is responsible for defining the overarching authorization processes, policies, and procedures. This includes designating individuals to fulfill specific roles and responsibilities within the organizational risk management framework and integrating VCF's technical authorization capabilities into a broader, organization-wide risk management program. The definition of what constitutes the 'security and privacy state' and the specific authorization steps required to manage it are also organizational responsibilities."
PM-11,PRM-06,"Mission and Business Process Definition
a. Define organizational mission and business processes with consideration for information security and privacy and the resulting risk to organizational operations, organizational assets, individuals, other organizations, and the Nation; and
 b. Determine information protection and personally identifiable information processing needs arising from the defined mission and business processes; and
 c. Review and revise the mission and business processes [Assignment: organization-defined frequency].",Not Applicable,"End user activity or process, design decision, or activity out of scope."
PM-12,THR-04,"Insider Threat Program
Implement an insider threat program that includes a cross-discipline insider threat incident handling team.",Contributes,"The VCF platform establishes a secure, hardened infrastructure that forms a critical technical foundation for an insider threat program. It provides robust logging and auditing capabilities across all components, enabling the collection of telemetry necessary for detecting anomalous behavior. Access controls, network segmentation, and secure configuration baselines inherent to the platform further mitigate potential insider risks by limiting unauthorized access and activity.

The implementation of a comprehensive insider threat program, including the establishment of policies, procedures, and a cross-discipline incident handling team, remains the direct responsibility of the customer. The customer must define the program's scope, develop detection methodologies, and integrate VCF-generated data into their broader security information and event management (SIEM) and incident response processes to effectively manage insider threats."
PM-13,"HRS-03, SAT-01","Security and Privacy Workforce
Establish a security and privacy workforce development and improvement program.",Not Applicable,"End user activity or process, design decision, or activity out of scope."
PM-14,"CPL-02, PRI-08","Testing, Training, and Monitoring
a. Implement a process for ensuring that organizational plans for conducting security and privacy testing, training, and monitoring activities associated with organizational systems:
 1. Are developed and maintained; and
 2. Continue to be executed; and
 b. Review testing, training, and monitoring plans for consistency with the organizational risk management strategy and organization-wide priorities for risk response actions.",Contributes,"The VCF platform provides a highly standardized and automated infrastructure, which inherently simplifies the execution of security and privacy testing, training, and monitoring activities. Its consistent deployment and configuration management capabilities ensure a predictable environment, making it easier to develop and maintain plans for infrastructure-level testing and monitoring. The platform's integrated logging and monitoring features provide essential data streams that support ongoing operational oversight and can be leveraged as part of a comprehensive monitoring program.

The customer is responsible for establishing, documenting, and maintaining the overarching organizational processes and plans for security and privacy testing, training, and monitoring. This includes defining the scope, frequency, and methodology for these activities, ensuring their consistent execution across the organization, and reviewing these plans for alignment with the organizational risk management strategy and enterprise-wide priorities for risk response actions."
PM-15,"GOV-07, THR-01","Security and Privacy Groups and Associations
Establish and institutionalize contact with selected groups and associations within the security and privacy communities:
 a. To facilitate ongoing security and privacy education and training for organizational personnel;
 b. To maintain currency with recommended security and privacy practices, techniques, and technologies; and
 c. To share current security and privacy information, including threats, vulnerabilities, and incidents.",Contributes,"The VCF platform provides a robust, secure infrastructure capable of integrating with various security services and consuming threat intelligence feeds, which supports the implementation of recommended security practices and technologies. It establishes a secure operational environment where updated security configurations and threat mitigation strategies can be deployed and enforced.

The establishment and institutionalization of contact with external security and privacy groups and associations, the facilitation of ongoing education and training through these relationships, the active maintenance of currency with recommended practices via external engagement, and the sharing of security information with these communities are inherently organizational policy and human process responsibilities. These activities require direct human interaction, strategic relationship management, and the definition of organizational policies and procedures that are beyond the direct technical capabilities of the platform."
PM-16,THR-01,"Threat Awareness Program
Implement a threat awareness program that includes a cross-organization information-sharing capability for threat intelligence.",Contributes,"VCF provides a secure and resilient infrastructure foundation for deploying and operating security solutions that consume and process threat intelligence. The platform's robust networking capabilities, including NSX-T Data Center, enable secure communication pathways for integrating with external threat intelligence feeds and security information and event management (SIEM) systems. This foundational capability supports the deployment of security tools designed to leverage threat intelligence for detection and response.

Implementing a comprehensive threat awareness program, including defining its scope, content, and delivery mechanisms, remains a customer responsibility. This encompasses establishing policies for threat intelligence sharing, developing training materials for personnel, and ensuring the operational processes are in place for cross-organizational information exchange. While VCF supports the underlying technical infrastructure, the establishment and management of the awareness program and the operationalization of threat intelligence sharing capabilities are outside the platform's scope."
PM-16(1),THR-03,"Threat Awareness Program | Automated Means for Sharing Threat Intelligence
Employ automated mechanisms to maximize the effectiveness of sharing threat intelligence information.",Contributes,"The VCF platform provides the secure, scalable, and resilient infrastructure necessary for hosting applications and services that implement automated threat intelligence sharing. This includes the foundational compute, storage, and networking resources, along with inherent security features that protect the integrity and availability of the underlying systems where such mechanisms would operate.

The direct implementation of automated mechanisms for sharing threat intelligence, such as Security Information and Event Management (SIEM) systems, Threat Intelligence Platforms (TIPs), or other specialized security orchestration, automation, and response (SOAR) tools, falls outside the inherent capabilities of the VCF platform.

The customer is responsible for selecting, deploying, configuring, and integrating these third-party solutions to establish the threat awareness program and its automated intelligence sharing capabilities. This includes defining the specific threat intelligence sources, sharing protocols, and operational procedures to maximize effectiveness in accordance with organizational policy."
PM-17,DCH-13.3,"Protecting Controlled Unclassified Information on External Systems
a. Establish policy and procedures to ensure that requirements for the protection of controlled unclassified information that is processed, stored or transmitted on external systems, are implemented in accordance with applicable laws, executive orders, directives, policies, regulations, and standards; and
 b. Review and update the policy and procedures [Assignment: organization-defined frequency].",Contributes,"The VCF platform establishes a robust and secure foundation for processing, storing, and transmitting controlled unclassified information. It provides comprehensive capabilities for data protection, including native encryption for data at rest within vSAN and at the virtual machine level, ensuring CUI is protected against unauthorized access. Network segmentation and micro-segmentation capabilities within NSX-T isolate workloads and enforce secure communication channels, safeguarding CUI during transmission. Furthermore, the platform integrates with enterprise identity management systems to enforce stringent access controls and maintains detailed audit logs for all management plane activities, providing essential evidence for compliance and incident response.

The establishment, documentation, and regular review of organizational policies and procedures for CUI protection, including the definition of ""external systems"" and the frequency of policy updates, are direct customer responsibilities. The customer must also define and implement the specific technical configurations and operational processes within the VCF environment that align with their established CUI protection policies."
PM-18,PRI-01,"Privacy Program Plan
a. Develop and disseminate an organization-wide privacy program plan that provides an overview of the agency’s privacy program, and:
 1. Includes a description of the structure of the privacy program and the resources dedicated to the privacy program;
 2. Provides an overview of the requirements for the privacy program and a description of the privacy program management controls and common controls in place or planned for meeting those requirements;
 3. Includes the role of the senior agency official for privacy and the identification and assignment of roles of other privacy officials and staff and their responsibilities;
 4. Describes management commitment, compliance, and the strategic goals and objectives of the privacy program;
 5. Reflects coordination among organizational entities responsible for the different aspects of privacy; and
 6. Is approved by a senior official with responsibility and accountability for the privacy risk being incurred to organizational operations (including mission, functions, image, and reputation), organizational assets, individuals, other organizations, and the Nation; and
 b. Update the plan [Assignment: organization-defined frequency] and to address changes in federal privacy laws and policy and organizational changes and problems identified during plan implementation or privacy control assessments.",Not Applicable,"End user activity or process, design decision, or activity out of scope."
PM-19,PRI-01.1,"Privacy Program Leadership Role
Appoint a senior agency official for privacy with the authority, mission, accountability, and resources to coordinate, develop, and implement, applicable privacy requirements and manage privacy risks through the organization-wide privacy program.",Not Applicable,"End user activity or process, design decision, or activity out of scope."
PM-20,PRI-01.3,"Dissemination of Privacy Program Information
Maintain a central resource webpage on the organization’s principal public website that serves as a central source of information about the organization’s privacy program and that:
 a. Ensures that the public has access to information about organizational privacy activities and can communicate with its senior agency official for privacy;
 b. Ensures that organizational privacy practices and reports are publicly available; and
 c. Employs publicly facing email addresses and/or phone lines to enable the public to provide feedback and/or direct questions to privacy offices regarding privacy practices.",Contributes,"VMware Cloud Foundation provides the robust, secure, and highly available infrastructure necessary to host the web servers and applications that would comprise an organization's principal public website. The platform delivers the foundational compute, storage, and networking resources required to ensure the accessibility and performance of a central resource webpage, thereby supporting the technical backbone for disseminating privacy program information.

The organization is responsible for the design, development, and content management of the public website and its privacy program information. This includes creating and publishing organizational privacy activities, practices, and reports, as well as establishing and maintaining publicly facing email addresses and/or phone lines to facilitate public feedback and communication with privacy offices and the senior agency official for privacy."
PM-20(1),PRI-02,"Dissemination of Privacy Program Information | Privacy Policies on Websites, Applications, and Digital Services
Develop and post privacy policies on all external-facing websites, mobile applications, and other digital services, that:
 (a) Are written in plain language and organized in a way that is easy to understand and navigate;
 (b) Provide information needed by the public to make an informed decision about whether and how to interact with the organization; and
 (c) Are updated whenever the organization makes a substantive change to the practices it describes and includes a time/date stamp to inform the public of the date of the most recent changes.",Not Applicable,"End user activity or process, design decision, or activity out of scope."
PM-21,PRI-14.1,"Accounting of Disclosures
a. Develop and maintain an accurate accounting of disclosures of personally identifiable information, including:
 1. Date, nature, and purpose of each disclosure; and
 2. Name and address, or other contact information of the individual or organization to which the disclosure was made;
 b. Retain the accounting of disclosures for the length of the time the personally identifiable information is maintained or five years after the disclosure is made, whichever is longer; and
 c. Make the accounting of disclosures available to the individual to whom the personally identifiable information relates upon request.",Not Applicable,"End user activity or process, design decision, or activity out of scope."
PM-22,"DCH-22, PRI-10","Personally Identifiable Information Quality Management
Develop and document organization-wide policies and procedures for:
 a. Reviewing for the accuracy, relevance, timeliness, and completeness of personally identifiable information across the information life cycle;
 b. Correcting or deleting inaccurate or outdated personally identifiable information;
 c. Disseminating notice of corrected or deleted personally identifiable information to individuals or other appropriate entities; and
 d. Appeals of adverse decisions on correction or deletion requests.",Not Applicable,"End user activity or process, design decision, or activity out of scope."
PM-23,"GOV-10, PRI-10, PRI-13","Data Governance Body
Establish a Data Governance Body consisting of [Assignment: organization-defined roles] with [Assignment: organization-defined responsibilities].",Contributes,"VMware Cloud Foundation provides a secure and auditable platform for data processing and storage, offering capabilities such as granular access controls, data encryption at rest and in transit, network segmentation, and comprehensive logging and monitoring.

These technical features are essential for implementing and enforcing data governance policies, providing the necessary visibility and control over data assets within the virtualized infrastructure. The platform's inherent security and operational integrity support the objectives of a data governance framework by ensuring data confidentiality, integrity, and availability.

The establishment of a Data Governance Body, including the definition of its organizational structure, roles, and responsibilities, is a customer-specific policy and operational requirement. The customer is solely responsible for identifying the appropriate personnel, assigning their duties related to data governance, and formally establishing the body's charter and operational procedures. VMware Cloud Foundation does not automate or directly fulfill these organizational and human-centric aspects of data governance."
PM-24,"GOV-10, PRI-02.2, PRI-02.3, PRI-05.2, PRI-10, PRI-13","Data Integrity Board
Establish a Data Integrity Board to:
 a. Review proposals to conduct or participate in a matching program; and
 b. Conduct an annual review of all matching programs in which the agency has participated.",Contributes,"The VCF platform provides the foundational secure infrastructure necessary for hosting and executing data matching programs.

Its robust data integrity features, including secure storage, replication, and immutable logging, ensure the reliability and trustworthiness of data used in such programs. Granular access controls and comprehensive audit trails enable strict enforcement of data access policies and provide full transparency into data usage, supporting principles of data minimization, quality, purpose limitation, and accountability. These capabilities are critical for maintaining the integrity and privacy of data throughout its lifecycle within any matching program.

Establishing a Data Integrity Board, defining its charter, appointing members, and implementing the processes for reviewing matching program proposals and conducting annual reviews are organizational responsibilities.

The customer must define the policies, procedures, and human accountability structures for the board's operation, including the criteria for program approval and review, and the mechanisms for reporting and remediation. While the platform provides the secure environment for data operations, the governance and oversight functions of the board are external to the technical infrastructure."
PM-25,"DCH-18.2, END-13.3, PES-06.5, PRI-05.1, PRI-05.4","Minimization of Personally Identifiable Information Used in Testing, Training, and Research
a. Develop, document, and implement policies and procedures that address the use of personally identifiable information for internal testing, training, and research;
 b. Limit or minimize the amount of personally identifiable information used for internal testing, training, and research purposes;
 c. Authorize the use of personally identifiable information when such information is required for internal testing, training, and research; and
 d. Review and update policies and procedures [Assignment: organization-defined frequency].",Contributes,"VCF establishes a robust and secure infrastructure for hosting applications and data used in testing, training, and research. It enforces stringent access controls and role-based authorization to ensure only approved personnel can access the underlying environments where personally identifiable information (PII) might reside. The platform facilitates logical segregation of environments, enabling customers to isolate test and training data from production systems. Comprehensive auditing and logging capabilities are provided, offering visibility into infrastructure access and activities, which supports the monitoring of PII handling practices.

The organization is responsible for developing, documenting, and implementing specific policies and procedures governing the use of PII in testing, training, and research. This includes defining the methods and processes for limiting or minimizing PII, establishing formal authorization workflows for its use, and regularly reviewing and updating these policies.

While VCF provides the secure foundation, the customer must implement the application-level data minimization techniques and manage the human processes for policy adherence and authorization."
PM-26,"PRI-06.3, PRI-06.4","Complaint Management
Implement a process for receiving and responding to complaints, concerns, or questions from individuals about the organizational security and privacy practices that includes:
 a. Mechanisms that are easy to use and readily accessible by the public;
 b. All information necessary for successfully filing complaints;
 c. Tracking mechanisms to ensure all complaints received are reviewed and addressed within [Assignment: organization-defined time period];
 d. Acknowledgement of receipt of complaints, concerns, or questions from individuals within [Assignment: organization-defined time period]; and
 e. Response to complaints, concerns, or questions from individuals within [Assignment: organization-defined time period].",Contributes,"The platform provides the secure and resilient infrastructure necessary to host a customer-deployed complaint management system. This includes the underlying compute, storage, and networking resources required for web applications, databases, and communication services that facilitate public access and interaction. Robust logging and auditing capabilities are inherent to the platform, which can be leveraged by customer-implemented solutions for tracking complaint submissions and system actions. The platform's secure network architecture ensures that any customer-deployed complaint mechanism can be made readily accessible to the public, protected by enterprise-grade security controls.

The customer is responsible for the design, development, and deployment of the specific complaint management application or system. This includes defining the mechanisms for public access, ensuring they are easy to use, and providing all necessary information for successfully filing complaints. The customer must establish the organizational process for receiving, reviewing, tracking, acknowledging, and responding to complaints, including defining all organization-defined time periods for these actions. The actual human-driven activities of reviewing, addressing, acknowledging, and responding to complaints about organizational security and privacy practices are entirely within the customer's operational scope."
PM-27,PRI-14,"Privacy Reporting
a. Develop [Assignment: organization-defined privacy reports] and disseminate to:
 1. [Assignment: organization-defined oversight bodies] to demonstrate accountability with statutory, regulatory, and policy privacy mandates; and
 2. [Assignment: organization-defined officials] and other personnel with responsibility for monitoring privacy program compliance; and
 b. Review and update privacy reports [Assignment: organization-defined frequency].",Contributes,"VMware Cloud Foundation provides comprehensive logging and auditing capabilities across its compute, storage, and networking components. These capabilities capture events, configurations, and access patterns that are critical inputs for an organization's overall privacy reporting requirements. The platform generates detailed audit trails and system logs that can be leveraged to demonstrate compliance with technical privacy controls and data handling policies within the VCF environment.

The development, definition, and dissemination of organization-defined privacy reports, including their content, recipients, and frequency of review and update, remain the direct responsibility of the customer. VCF does not autonomously generate high-level privacy reports that encompass an entire organization's statutory, regulatory, and policy mandates, nor does it manage the human processes for report dissemination to oversight bodies or officials. The customer must establish the policies, procedures, and personnel responsible for aggregating VCF-generated data with other organizational data to produce the required privacy reports and ensure their timely review and update."
PM-28,RSK-01.1,"Risk Framing
a. Identify and document:
 1. Assumptions affecting risk assessments, risk responses, and risk monitoring;
 2. Constraints affecting risk assessments, risk responses, and risk monitoring;
 3. Priorities and trade-offs considered by the organization for managing risk; and
 4. Organizational risk tolerance;
 b. Distribute the results of risk framing activities to [Assignment: organization-defined personnel]; and
 c. Review and update risk framing considerations [Assignment: organization-defined frequency].",Not Applicable,"End user activity or process, design decision, or activity out of scope."
PM-29,"GOV-04, RSK-01, RSK-09","Risk Management Program Leadership Roles
a. Appoint a Senior Accountable Official for Risk Management to align organizational information security and privacy management processes with strategic, operational, and budgetary planning processes; and
 b. Establish a Risk Executive (function) to view and analyze risk from an organization-wide perspective and ensure management of risk is consistent across the organization.",Not Applicable,"End user activity or process, design decision, or activity out of scope."
PM-30,RSK-09,"Supply Chain Risk Management Strategy
a. Develop an organization-wide strategy for managing supply chain risks associated with the development, acquisition, maintenance, and disposal of systems, system components, and system services;
 b. Implement the supply chain risk management strategy consistently across the organization; and
 c. Review and update the supply chain risk management strategy on [Assignment: organization-defined frequency] or as required, to address organizational changes.",Contributes,"The platform provides a validated and secure infrastructure foundation, ensuring the integrity and authenticity of its own software components through controlled development, acquisition, and lifecycle management processes. This inherently reduces supply chain risk for the underlying compute, storage, and networking layers. The platform's automated update mechanisms and consistent configuration management contribute to the secure implementation of infrastructure-related supply chain controls.

The organization is responsible for developing, implementing, and reviewing the overarching supply chain risk management strategy. This includes defining the scope, policies, and procedures for managing supply chain risks across all systems, components, and services, and establishing the frequency for strategy review and update. The organization must also ensure consistent application of this strategy across all operational domains and personnel."
PM-30(1),"TDA-06.1, TDA-12, TPM-02","Supply Chain Risk Management Strategy | Suppliers of Critical or Mission-essential Items
Identify, prioritize, and assess suppliers of critical or mission-essential technologies, products, and services.",Contributes,"VCF delivers a fully integrated, validated, and secure hyperconverged infrastructure stack, inherently reducing supply chain risk associated with its foundational components. The platform's rigorous component validation, secure boot processes, and continuous integration of security updates ensure the integrity and trustworthiness of the underlying infrastructure. By providing a robust and resilient platform for critical and mission-essential workloads, VCF establishes a secure operational environment that minimizes risks stemming from its own supply chain and provides a trusted foundation for customer applications. Its operational transparency and detailed logging capabilities support the monitoring and auditing of the infrastructure's security posture, which can be integrated into broader supply chain risk management frameworks.

The organization is responsible for defining its own criteria for critical or mission-essential technologies, products, and services. Establishing and implementing the overarching supply chain risk management strategy, including the processes for identifying, prioritizing, and assessing external suppliers, remains an organizational responsibility. This includes developing specific policies, procedures, and assigning human accountability for performing supplier assessments and integrating the VCF platform's security assurances into a comprehensive supply chain risk management program."
PM-31,MON-01,"Continuous Monitoring Strategy
Develop an organization-wide continuous monitoring strategy and implement continuous monitoring programs that include:
 a. Establishing the following organization-wide metrics to be monitored: [Assignment: organization-defined metrics];
 b. Establishing [Assignment: organization-defined frequencies] for monitoring and [Assignment: organization-defined frequencies] for assessment of control effectiveness;
 c. Ongoing monitoring of organizationally-defined metrics in accordance with the continuous monitoring strategy;
 d. Correlation and analysis of information generated by control assessments and monitoring;
 e. Response actions to address results of the analysis of control assessment and monitoring information; and
 f. Reporting the security and privacy status of organizational systems to [Assignment: organization-defined personnel or roles]
  [Assignment: organization-defined frequency].",Contributes,"The VCF platform continuously monitors its underlying infrastructure components, including compute, storage, and networking, generating extensive logs, metrics, and security events. These telemetry streams are available for real-time collection and can be integrated with external security information and event management (SIEM) systems or operational intelligence platforms. This capability directly supports the ongoing monitoring of defined metrics and provides the foundational data necessary for correlation and analysis of system status and control effectiveness. The platform's native alerting mechanisms and reporting features can be configured to provide insights into the security and operational posture of the environment.

However, the development of an overarching continuous monitoring strategy, the definition of specific organization-wide metrics, and the establishment of monitoring and assessment frequencies remain explicit customer responsibilities. The customer must also define the specific response actions to address analysis results and designate the personnel or roles responsible for receiving security and privacy status reports, along with their reporting frequency. These elements require organizational policy, process definition, and human accountability beyond the technical capabilities of the VCF platform."
PM-32,GOV-11,"Purposing
Analyze [Assignment: organization-defined systems or systems components] supporting mission essential services or functions to ensure that the information resources are being used consistent with their intended purpose.",Contributes,"VMware Cloud Foundation establishes a standardized, validated, and secure infrastructure foundation, providing robust capabilities for resource allocation, performance monitoring, and logging across compute, storage, and networking components. The platform's integrated management tools, such as Aria Operations and Aria Operations for Logs, deliver comprehensive visibility into system utilization, performance metrics, and event data. This enables detailed technical analysis of resource consumption and operational patterns, supporting the identification of deviations from expected behavior.

Role-based access controls further enforce operational boundaries, helping to maintain system integrity and prevent unauthorized repurposing of infrastructure resources.

While VMware Cloud Foundation provides the essential technical data and controls, the organization remains responsible for defining the specific ""intended purpose"" for each system or system component, particularly those supporting mission-essential services or functions. The classification of services as ""mission essential"" and the establishment of criteria for ""consistent use"" are organizational policy decisions. The customer must implement the analytical processes and correlation logic to evaluate platform-provided operational data against these defined business purposes and ensure alignment. This includes establishing policies, procedures, and human oversight to identify, investigate, and remediate any inconsistencies in resource utilization or system function."
PS-1,"GOV-02, GOV-03, HRS-01","Policy and Procedures
a. Develop, document, and disseminate to [Assignment: organization-defined personnel or roles]:
 1. [Selection (one or more): organization-level; mission/business process-level; system-level] personnel security policy that:
 (a) Addresses purpose, scope, roles, responsibilities, management commitment, coordination among organizational entities, and compliance; and
 (b) Is consistent with applicable laws, executive orders, directives, regulations, policies, standards, and guidelines; and
 2. Procedures to facilitate the implementation of the personnel security policy and the associated personnel security controls;
 b. Designate an [Assignment: organization-defined official] to manage the development, documentation, and dissemination of the personnel security policy and procedures; and
 c. Review and update the current personnel security:
 1. Policy [Assignment: organization-defined frequency] and following [Assignment: organization-defined events]; and
 2. Procedures [Assignment: organization-defined frequency] and following [Assignment: organization-defined events].",Not Applicable,"End user activity or process, design decision, or activity out of scope."
PS-2,"HRS-02, HRS-03.2","Position Risk Designation
a. Assign a risk designation to all organizational positions;
 b. Establish screening criteria for individuals filling those positions; and
 c. Review and update position risk designations [Assignment: organization-defined frequency].",Not Applicable,"End user activity or process, design decision, or activity out of scope."
PS-3,HRS-04,"Personnel Screening
a. Screen individuals prior to authorizing access to the system; and
 b. Rescreen individuals in accordance with [Assignment: organization-defined conditions requiring rescreening and, where rescreening is so indicated, the frequency of rescreening].",Contributes,"VCF provides the secure infrastructure and identity management integration points necessary to enforce access controls based on personnel screening outcomes. The platform ensures that only authorized individuals, whose screening status is appropriately reflected in integrated identity systems, can gain access to the system. VCF's robust access control mechanisms are critical for technically implementing the policy decisions related to personnel access.

The organization is solely responsible for defining and executing the personnel screening and rescreening processes, including establishing the specific conditions that necessitate rescreening and the frequency at which such rescreening must occur. This includes conducting background checks, verifying credentials, and maintaining records of screening completion.

VCF does not perform these human resources or policy-driven functions; it provides the technical enforcement layer once screening status is determined by the customer."
