Control ID,SCF ID,Description,Control Coverage,Response
DCH-02,DCH-02,"Mechanisms exist to ensure data and assets are categorized in accordance with applicable statutory, regulatory and contractual requirements.",Not Applicable,"End user activity or process, design decision, or activity out of scope."
DCH-02.1,DCH-02.1,"Mechanisms exist to ensure that Technology Assets, Applications and/or Services (TAAS) are classified according to the highest level of data sensitivity that is stored, transmitted and/or processed.",Not Applicable,"End user activity or process, design decision, or activity out of scope."
DCH-03,DCH-03,Mechanisms exist to control and restrict access to digital and non-digital media to authorized individuals.,Contributes,"VMware Cloud Foundation provides robust role-based access control (RBAC) across all platform components, restricting access to digital resources and management interfaces to authorized individuals.

VCF SSO delivers centralized authentication, ensuring consistent enforcement of access policies across vCenter, NSX, SDDC Manager, and VCF Operations. Within VCF Operations, privilege-based and scope-based access controls prevent unauthorized viewing or management of collected data and objects, further refined by access groups and rights bundles.

For Kubernetes workloads, vSphere Namespaces provide permission roles that map to Kubernetes ClusterRoles, controlling resource provisioning and operation. Content libraries also support security policies and password-based access controls for published content.

VMware Live Recovery restricts access to replicated data and disaster recovery operations through RBAC built on the vCenter permissions model, offering dedicated and customizable roles to govern who can create, modify, and execute recovery plans, and manage replicated virtual machine data.

VMware vDefend, operating at the network layer, employs Distributed Firewall and microsegmentation to restrict network-level access to systems and storage resources that host digital data, limiting which workloads or users can reach sensitive data stores.

Controlling access to non-digital media, including physical storage media, printed materials, removable media, and device disposal, is outside the technical scope of these platforms. Organizations must establish and enforce their own comprehensive policies and procedures to manage and restrict access to such non-digital assets."
DCH-03.1,DCH-03.1,Mechanisms exist to restrict the disclosure of sensitive/regulated data to authorized parties with a need to know.,Contributes,"VMware Cloud Foundation (VCF) implements layered access controls, enforcing need-to-know principles across the platform. VCF SSO provides centralized authentication, and vCenter's role-based access control (RBAC) maps users and groups to specific privilege sets at the object level, ensuring users only access resources relevant to their responsibilities. VCF Operations enforces privilege-based and scope-based access control, restricting visibility into operational metrics and configuration details. VCF Automation allows sensitive data to be explicitly marked and encrypted in API responses, preventing inadvertent disclosure, and treats sensitive information as internal within HTTP-REST plug-ins, storing values securely in Orchestrator configuration elements or external vaults. VCF Provider Management supports field-level access control on entity properties, controlling visibility based on user roles. vSphere provides granular cryptographic roles, including a ""No Cryptography Administrator"" role and custom roles, enabling separation of duties for encrypted virtual machine data. For Kubernetes workloads, vSphere Namespaces restrict access through defined permission levels, limiting interaction with containerized resources and their data.

VMware Live Site Recovery (VLR) further restricts disclosure of replicated data through role-based access controls and encryption. Dedicated disaster recovery roles and custom roles scope access to specific DR functions, and protection configuration requires explicit permissions on both primary and secondary vCenter instances. vSphere Replication encrypts replication traffic between sites, preventing disclosure of workload data during transfer. Audit entries for permission modifications provide accountability for changes to access controls governing DR-protected data.

VMware vDefend contributes by anonymizing sensitive customer information in Network Detection and Response (NDR) data sharing, protecting privacy when sharing threat intelligence. Its Security Intelligence identifies risky application protocols that transmit data in cleartext, enabling detection and remediation of unauthorized disclosure paths over the network. The Security Services Platform Auditor role provides read-only visibility, supporting least-privilege access to sensitive platform information.

While the platform provides extensive technical mechanisms, the customer is responsible for defining their specific sensitive and regulated data, establishing and enforcing organizational policies for ""need to know"" and ""authorized parties,"" and configuring these mechanisms to align with those policies. This includes defining custom roles, assigning users and groups, scoping access, and marking data as sensitive where applicable.

Full prevention of unauthorized data disclosure also requires customer implementation of external data loss prevention (DLP), endpoint security, and data classification controls beyond the scope of these platform capabilities."
DCH-03.2,DCH-03.2,Mechanisms exist to apply data masking to sensitive/regulated information that is displayed or printed.,Contributes,"VMware Cloud Foundation implements robust data masking mechanisms across its management interfaces, APIs, and operational components. User passwords returned in API responses are consistently masked with asterisks, and password fields in UI forms utilize the `writeOnly` attribute to obscure keystrokes, preventing on-screen exposure of credentials. Custom properties can be explicitly designated as sensitive using a dedicated syntax, ensuring their values are encrypted in responses and obscured during input. VCF also provides a user interface toggle to control the display of full usernames, supporting data protection requirements. Within VCF Operations, sensitive data in orchestrator plug-ins is treated as internal, restricting access via scripting properties, and sensitive values are securely stored in orchestrator configuration elements or external password vaults rather than being exposed in workflows. The VCF CLI further enhances security by supporting password input via files, environment variables, or standard input, thereby preventing credential exposure in command-line arguments, process listings, or shell history.

While VMware Cloud Foundation provides the foundational technical capabilities for data masking, the customer is responsible for identifying all sensitive and regulated information pertinent to their environment. This includes explicitly marking custom properties as sensitive and configuring orchestrator workflows to leverage secure storage for sensitive values. The customer must ensure that all identified sensitive data is appropriately configured to utilize VCF's masking features to fully comply with data protection requirements."
DCH-03.3,DCH-03.3,"Automated mechanisms exist to validate cybersecurity and data protection attributes prior to releasing information to external Technology Assets, Applications and/or Services (TAAS).",Contributes,"VMware Cloud Foundation, through its integrated NSX and vDefend components, provides robust automated mechanisms to validate cybersecurity attributes prior to releasing information to external Technology Assets, Applications, and Services (TAAS).

The NSX TLS Proxy performs TLS inspection and decryption on outbound traffic, validating certificates against trusted CA bundles and checking Certificate Revocation Lists to verify the identity and trust status of external endpoints.

vSphere content libraries enforce OVF security policies, ensuring strict certificate validation for templates before import or deployment, thereby preventing the use of tampered or unsigned content.

VCF Operations encrypts sensitive information in outbound proxy settings, and HCX enables transport encryption for migration traffic, protecting data in transit.

The vDefend Gateway Firewall implements stateful north-south traffic protection, enforcing security policies and restricting outbound connectivity to approved external endpoints. Its TLS Inspection capability acts as a transparent proxy, validating server certificates and enabling downstream security services like Gateway IDS/IPS to inspect decrypted content for threats. URL Filtering further controls access to external websites based on categories and reputation, blocking risky URLs.

At the Distributed Firewall layer, FQDN filtering provides granular workload-level egress controls, restricting external communication based on fully qualified domain names.

While the platform excels at validating cybersecurity attributes at the network and transport layers, it does not inherently provide content-level data classification inspection or Data Loss Prevention (DLP) capabilities. Validating data protection attributes such as classification labels, sensitivity markings, or personally identifiable information within the data payload requires the integration of third-party DLP tools. Customers are responsible for deploying and configuring these external solutions to achieve comprehensive content-level data protection attribute validation."
DCH-04,DCH-04,"Mechanisms exist to mark media in accordance with data protection requirements so that personnel are alerted to distribution limitations, handling caveats and applicable security requirements.",Not Applicable,"End user activity or process, design decision, or activity out of scope."
DCH-04.1,DCH-04.1,"Automated mechanisms exist to mark physical media and digital files to indicate the distribution limitations, handling requirements and applicable security markings (if any) of the information to aid Data Loss Prevention (DLP) technologies.",Not Applicable,"End user activity or process, design decision, or activity out of scope."
DCH-05,DCH-05,"Mechanisms exist to bind cybersecurity and data protection attributes to information as it is stored, transmitted and processed.",Contributes,"VMware Cloud Foundation (VCF) provides robust mechanisms to bind cybersecurity and data protection attributes to information as it is stored, transmitted, and processed within its domain. The vSphere Tag Service offers a structured framework for creating tag categories and assigning metadata labels to inventory objects such as virtual machines, hosts, datastores, and networks, which then drive security and operational policy enforcement. Storage policies in vSAN directly bind data protection attributes to stored data, including options for data-at-rest encryption and VM encryption, ensuring enforcement as data is written. Compute policies leverage tags to bind placement and compliance rules to virtual machines and hosts. Content libraries support OVF security policies, binding integrity attributes through strict certificate verification for templates. VCF Automation allows marking custom properties as sensitive, binding a protection attribute to ensure secure handling of critical data.

VMware Live Recovery (VLR) binds data protection attributes to virtual machine workloads through protection groups, which define replication types, recovery point objectives, and snapshot policies. VLR also utilizes datastore tagging to indicate replication status and consistency group membership, and its Operations Management Pack tracks protection group metrics for comprehensive visibility into data protection posture. Site-wide inventory mappings ensure consistent application of data protection attributes across protected workloads.

VMware vDefend contributes through Security Intelligence's infrastructure entity classification, associating classification attributes with compute entities for security policy and recommendation analysis. The Security Services Platform records detected security issues with structured attributes, including Product Affected, Attack Target, Attack Type, and CVSS scores, binding security metadata to observed events.

While VCF, VLR, and vDefend provide extensive capabilities for binding attributes to infrastructure components, workloads, and specific data elements, they do not perform data-level labeling or data loss prevention (DLP) tagging on the information payload itself as it is processed within guest operating systems. Binding cybersecurity and data protection attributes directly to data objects at the application layer requires the customer to define specific data classification policies, establish associated processes, and potentially integrate additional data classification or DLP tooling beyond the scope of these platforms."
DCH-05.1,DCH-05.1,"Mechanisms exist to dynamically associate cybersecurity and data protection attributes with individuals and objects as information is created, combined, or transformed, in accordance with organization-defined cybersecurity and data protection policies.",Contributes,"VMware Cloud Foundation provides robust mechanisms for dynamically associating cybersecurity and data protection attributes with individuals and objects. Its tagging system allows attributes to be attached to inventory objects such as virtual machines, hosts, datastores, and clusters at any point in their lifecycle, including programmatically via the vSphere Automation SDK. VCF Operations supports dynamic group membership, automatically applying monitoring and compliance policies to objects based on defined criteria. For individuals, role-based access control (RBAC) within NSX and VCF Operations dynamically assigns security attributes and permissions, which update immediately upon role changes. VCF Automation blueprints use property bindings to propagate security-relevant values between resources during deployment and can mark custom properties as sensitive, applying protection attributes dynamically. VMware Live Recovery dynamically associates data protection attributes with workloads as they are added to protection groups, automatically adjusting protection based on site-level resource mapping changes and extending protection to new virtual machines. Its role assignments with the ""Propagate to Children"" option dynamically apply permissions to newly created objects. VMware vDefend contributes through its tagging system and dynamic group membership, where virtual machines are automatically included or excluded from security groups based on attribute changes. vDefend tags carry optional scope attributes for structured metadata, and Distributed Firewall rules referencing these tag-based groups take effect immediately. Security Intelligence automatically classifies compute entities upon discovery and allows administrators to define environments and apply tags in bulk, extending dynamic attribute association to drive firewall rule recommendations and flow visualizations. The Security Services Platform further extends this capability to bare metal server resources through dynamic group creation based on tag keys.

While the platform provides extensive technical capabilities for dynamic attribute association, it does not offer data-aware mechanisms to track information content as it is combined or transformed within guest operating systems or at the data payload level. This capability requires application-level or specialized data classification tooling.

The organization is responsible for defining its specific cybersecurity and data protection policies, establishing the attributes to be associated, and configuring the various VCF components—including tags, dynamic groups, RBAC roles, protection groups, and vDefend rules—to implement these organization-defined policies. The organization must also integrate these platform capabilities with its broader information lifecycle management and data classification strategies."
DCH-05.2,DCH-05.2,Mechanisms exist to provide authorized individuals (or processes acting on behalf of individuals) the capability to define or change the value of associated cybersecurity and data protection attributes.,Contributes,"VMware Cloud Foundation provides a robust role-based access control (RBAC) framework across its component products, enabling authorized individuals to define and modify security and data protection attribute values. Within vCenter, the AuthorizationManager allows administrators to set and update permissions on objects by associating privileges with principals through their assigned roles, ensuring consistent security control. VCF Automation extends this capability with its own access control system, supporting custom roles and integrating with identity providers to determine user permissions based on authoritative attribute sources. The VCF Identity Broker further allows administrators to add, modify, and synchronize user attributes beyond default sets. In NSX, Enterprise Administrators can modify or delete objects, while VCF Automation grants users with specific edit rights the ability to modify runtime-defined entities. Complementing this, VMware Live Recovery offers a granular privilege and permission model for defining and changing data protection attributes, with dedicated roles such as SRM Administrator and Protection Groups Administrator controlling the creation and modification of recovery plans and protection groups, with all permission changes meticulously tracked through audit events. VMware vDefend's Security Intelligence tracks the 'Last Classified By' attribute for compute entities, which is updated as authorized users reclassify them, and its IDS/IPS functionality allows authorized users to reset individual signatures to their default state, directly enabling the modification of security attribute values.

While the VMware platform delivers these comprehensive technical mechanisms and frameworks, the organization retains the responsibility for defining the specific roles, establishing appropriate attribute values, configuring precise authorization policies, and assigning these roles to individuals or groups. This ensures that the governance over who may define or change which cybersecurity and data protection attributes aligns with organizational security requirements and operational procedures, including the consistent assignment of roles across paired sites for effective recovery operations."
DCH-05.3,DCH-05.3,Mechanisms exist to maintain the association and integrity of cybersecurity and data protection attributes to individuals and objects.,Contributes,"VMware Cloud Foundation (VCF) provides comprehensive mechanisms to maintain the association and integrity of cybersecurity and data protection attributes. For individuals, VCF's role-based access control (RBAC) framework within vCenter enforces attribute associations by linking privileges to principals through roles, with system-maintained integrity. For objects, VCF utilizes a robust tagging system that persists associations across inventory objects, extended by VCF Operations for key-value pairs and application discovery grouping. VCF Automation further ensures consistent attribute application through property groups and preserves sensitivity attributes for custom properties throughout their lifecycle.

VMware Live Recovery (VLR) maintains the association and integrity of data protection attributes through systematic protection group state transitions, cleanup operations that preserve VM identity during recovery, and persistent resource mappings that dynamically update protection attributes as the environment evolves. VLR also supports role assignments with propagation to children, ensuring consistent permission associations across inventory hierarchies.

VMware vDefend specifically addresses network security attributes by tracking and maintaining the integrity of Security Intelligence classification attributes on compute entities, providing an auditable record of their determination. It manages label associations for compute entities, ensuring referential integrity by clearing assignments upon label deletion. Furthermore, vDefend's tag-based dynamic group membership is a core mechanism for Distributed Firewall policy enforcement, where the system maintains attribute-to-object associations and automatically reflects changes in tag assignments, preserving the integrity of the security posture. Security Intelligence Segmentation Planning actively maintains tag associations and verifies their application to network segments, reinforcing the attribute taxonomy for network segmentation.

While the platform provides the foundational technical mechanisms for attribute association and integrity, the organization is responsible for defining the overarching attribute taxonomy, establishing policies for attribute governance, and consistently applying and managing changes to these associations across the environment. This includes ensuring consistent role assignments across paired sites in recovery scenarios and managing broader organizational identity attribute definitions."
DCH-05.4,DCH-05.4,Mechanisms exist to provide the capability to associate cybersecurity and data protection attributes with individuals and objects by authorized individuals (or processes acting on behalf of individuals).,Contributes,"VMware Cloud Foundation provides comprehensive mechanisms for associating cybersecurity and data protection attributes with individuals and objects through its robust role-based access control (RBAC) framework. Within vCenter, the AuthorizationManager facilitates the assignment of permissions by linking principals (users or groups) with specific privileges contained within roles, which are then applied to managed objects. This allows for fine-grained attribute association, where a single user can hold diverse roles across different inventory objects, and the SetEntityPermissions API enables programmatic management of these associations.

VCF Operations extends this model with granular object-level access control, allowing administrators to create user accounts, import them from authorization sources, and assign roles to user groups. VCF Automation further supports role assignment, including deferring to identity providers for permission determination and applying user criteria for project or catalog item access. VMware Single Sign-On integrates identity attributes from OIDC responses, allowing them to inform authorization decisions, while NSX Projects enable attribute-based scoping of administrative access by delegating networking and security configuration management to specific user sets with restricted visibility.

VMware Live Recovery complements these capabilities by enabling authorized administrators to associate data protection and access control attributes with individuals and objects. This is achieved through the assignment of dedicated DR roles, such as SRM Administrator, Protection Groups Administrator, and Recovery Plans Administrator, which link specific privileges to users and groups for disaster recovery operations. Roles can combine when a user belongs to multiple groups with assignments on the same object, and changes to these attribute associations are meticulously tracked through audit events.

VMware vDefend's Security Intelligence directly supports the association of cybersecurity attributes with compute entities through user-defined labels and VM tag scopes, tracking these relationships and ensuring that only users with the requisite privileges can administer these classifications and generate security recommendations.

While the platform provides the foundational technical capabilities for associating security attributes with individuals and objects, the organization is responsible for defining the specific roles, attribute mappings, and policies that govern which individuals are authorized to associate which attributes, and how these associations are managed and enforced within their operational environment."
DCH-05.5,DCH-05.5,"Mechanisms exist to display cybersecurity and data protection attributes in human-readable form on each object that the system transmits to output devices to identify special dissemination, handling or distribution instructions using human-readable, standard naming conventions.",Not Applicable,"End user activity or process, design decision, or activity out of scope."
DCH-05.6,DCH-05.6,Mechanisms exist to require personnel to associate and maintain the association of cybersecurity and data protection attributes with individuals and objects in accordance with cybersecurity and data protection policies.,Not Applicable,"End user activity or process, design decision, or activity out of scope."
DCH-05.7,DCH-05.7,"Mechanisms exist to provide a consistent, organizationally agreed upon interpretation of cybersecurity and data protection attributes employed in access enforcement and flow enforcement decisions between distributed system components.",Contributes,"The platform provides robust mechanisms to ensure a consistent, organizationally agreed-upon interpretation of cybersecurity and data protection attributes across distributed system components for both access and flow enforcement decisions. VMware Cloud Foundation (VCF) establishes a unified authorization model through centralized identity services and vCenter role-based access control. VCF Single Sign-On (SSO) ensures consistent mapping of user attributes from identity providers, while the vCenter authorization model interprets role assignments uniformly across UI, API, and automation workflows, providing consistent access enforcement. VMware Live Recovery (VLR) extends this consistency across paired sites for data protection and access control attributes, leveraging consistency groups for replicated datastores and recommending uniform role assignments to ensure identical permissions and data state interpretation across distributed disaster recovery infrastructure.

For flow enforcement, VMware vDefend, powered by NSX Distributed Firewall, utilizes a tag-based grouping model and centralized policy management to ensure consistent attribute interpretation. The tag taxonomy, defined centrally in NSX Manager, guarantees that a given tag's meaning is identical regardless of the enforcing ESX host, evaluated workload, or policy creation method. NSX Federation further extends this consistency across multi-site deployments, allowing global security policies and tag definitions to enforce uniform flow decisions across geographically distributed components. Security Intelligence capabilities, including Security Explorer and Rule Analysis, actively assist in maintaining attribute consistency over time and identifying potential inconsistencies in policy interpretation.

While the platform provides the technical enforcement mechanisms to ensure attributes are interpreted uniformly across all distributed enforcement points, the organization remains responsible for defining the attribute taxonomy, agreeing on attribute semantics, and configuring policies that utilize these attributes consistently across the platform and any integrated external systems."
DCH-05.8,DCH-05.8,Mechanisms exist to associate cybersecurity and data protection attributes to information.,Contributes,"VMware Cloud Foundation provides robust mechanisms for associating cybersecurity and data protection attributes with information at the infrastructure object and identity levels. VCF supports metadata tags that can be applied to virtual machines, hosts, datastores, and networks, serving as security attributes to drive tag-based policies for access control, automation, and placement. Administrators define tag categories and assign tags reflecting security classification, data sensitivity, or ownership, thereby linking protection attributes to the objects storing and processing information. Furthermore, VCF Identity Broker and Single Sign-On facilitate user attribute mapping, synchronizing and extending attributes from identity providers to associate security-relevant metadata with user identities, which then informs access control decisions across VCF components.

VMware Live Recovery extends these capabilities by associating data protection attributes with information through protection group membership, management metrics, and site pairing identifiers. Protection groups define replication types, snapshot policies, and recovery point objectives for virtual machine workloads. The VMware Cloud Foundation Operations Management Pack tracks these protection group metrics, maintaining attribute associations in centralized monitoring. Site pairing identifiers uniquely identify replication relationships between sites, associating identity information with disaster recovery infrastructure, while dedicated service accounts authenticate cross-site replication and recovery activities. Site-wide inventory mappings further associate network, folder, and resource configurations with protected virtual machines.

While VMware Cloud Foundation and VMware Live Recovery provide the foundational platform-level attribute association capabilities, the direct association of attributes to specific data content within virtual machines or datastores remains an application-level function. Organizations are responsible for defining their comprehensive data classification policies, implementing these policies by applying appropriate tags and attributes to infrastructure objects and identities, and integrating these platform-level attributes with application-level data classification workflows to achieve end-to-end attribute association for all information."
DCH-05.9,DCH-05.9,"Mechanisms exist to reclassify data as required, due to changing business/technical requirements.",Not Applicable,"End user activity or process, design decision, or activity out of scope."
DCH-05.10,DCH-05.10,Mechanisms exist to provide authorized individuals the capability to define or change the type and value of cybersecurity and data protection attributes available for association with subjects and objects.,Contributes,"VMware Cloud Foundation provides robust mechanisms for authorized individuals to define and modify cybersecurity and data protection attributes through its comprehensive role-based access control (RBAC) framework.

The vCenter authorization model enables granular permission assignment, allowing principals to create, modify, or remove security attributes such as tags, roles, and permissions on managed objects. NSX Projects further delegate networking and security configuration management, providing scoped attribute management.

For identity attributes, VCF Identity Broker and SSO facilitate the addition and display of user attributes, while VCF Automation supports configurable LDAP attribute mappings and ""Defer to Identity Provider"" roles for dynamic permission determination.

Infrastructure attributes are managed through tag categories and values assigned to virtual machines, hosts, and datastores, which serve as metadata for security policies and automation rules. VCF Automation extends this by allowing administrators to create user criteria for access control to catalog items and projects.

VMware Live Recovery extends these capabilities by allowing authorized administrators to define and change data protection attributes and access control configurations.

This includes the creation and modification of protection groups, where administrators define replication types, recovery point objectives, and snapshot policies for protected workloads. Disaster Recovery (DR) roles can be assigned and reassigned to users and groups, directly modifying access control attributes.

The DR IP Customizer tool provides a mechanism for authorized administrators to define and modify networking attributes for protected virtual machines.

VMware vDefend's Security Intelligence allows authorized users to define and configure virtual machine tag attributes, including optional scope attributes, enabling the definition of attribute types available for association with compute entities. Users with required privileges can administer compute entity classifications and generate Security Intelligence recommendations, controlling the application of attribute types and values to infrastructure objects, with RBAC enforced by the Security Services Platform.

While the platform provides the necessary technical mechanisms, the organization retains responsibility for defining the specific attribute types, tag categories, and role assignments that align with its unique security and data protection policies. The customer must establish the governance framework and operational procedures for how these attributes are defined, managed, and enforced within their environment."
DCH-05.11,DCH-05.11,Mechanisms exist to audit changes to cybersecurity and data protection attributes and responds to events in accordance with incident response procedures.,Contributes,"VMware Cloud Foundation provides comprehensive audit logging that captures changes to security-related attributes across its integrated components.

NSX Manager meticulously audits all user account modifications, including local accounts, while NSX firewall audit logs record old and new values for security policy rule changes, detailing the user, timestamp, resource type, and enforcement revisions. VCF Operations logs authentication and security-related events, encompassing login attempts, system lifecycle events, application failures, and configuration changes, including modifications to security policies. These audit events provide granular details on platform interactions, such as searches, logins, logouts, capability checks, and configuration adjustments. VMware Live Recovery further generates audit events for changes to both access control and data protection attributes, logging permission modifications and alterations to protection groups, including consistency group and datastore assignments. VMware vDefend's Security Services Platform includes an Auditor role for tracking activity and offers change monitoring for recommendation-based security attributes, maintaining audit and log files as part of support bundle collection.

The platform supports integration with SIEM platforms, enabling centralized log collection and correlation for effective detection of unauthorized changes and investigation of incidents.

While the platform provides the essential technical mechanisms and audit data to detect and enable response to events, the organization is responsible for establishing and implementing its own incident response procedures. VMware Cloud Foundation does not define these procedures; the customer must develop and enforce the processes for responding to events identified through the comprehensive audit data provided by the platform.

Full audit of changes across the broader environment, beyond vDefend's scope, also necessitates integration with external SIEM or logging infrastructure."
DCH-06,DCH-06,"Mechanisms exist to: 
 (1) Physically control and securely store digital and non-digital media within controlled areas using organization-defined security measures; and
 (2) Protect system media until the media are destroyed or sanitized using approved equipment, techniques and procedures.",Contributes,"VMware Cloud Foundation (VCF) significantly enhances media storage protection through robust encryption capabilities for data both in use and at rest.

vSAN provides data-at-rest encryption for the vSAN datastore, ensuring data protection even if physical storage devices are removed from the cluster. vSAN storage policies can enforce these encryption requirements, maintaining compliance across datastores. Furthermore, vSphere Virtual Machine Encryption offers an additional layer of data-at-rest encryption for virtual machine data and disks.

When vSAN encryption is enabled, an ""Erase disks before use"" option is available to securely wipe existing data from storage devices during the encryption process. VCF also supports vSAN device cleanup functionalities to remove residual data or partition information from used devices before they are claimed by a disk group. Best practices within VCF recommend securely deleting decrypted files following restore operations for SDDC Manager, vCenter, and NSX components.

While VCF's encryption and secure deletion features protect data on media that may be exposed, the physical control of media, the establishment of secure storage facilities, and the implementation of comprehensive media sanitization procedures using organization-approved equipment and techniques remain the responsibility of the organization. The organization must define and implement the necessary physical security measures and media handling processes to fully meet the requirements of this control."
DCH-06.1,DCH-06.1,Mechanisms exist to physically secure all media that contains sensitive information.,Not Applicable,"End user activity or process, design decision, or activity out of scope."
DCH-06.2,DCH-06.2,Mechanisms exist to maintain inventory logs of all sensitive media and conduct sensitive media inventories at least annually.,Not Applicable,"End user activity or process, design decision, or activity out of scope."
DCH-06.3,DCH-06.3,"Mechanisms exist to periodically scan unstructured data sources for sensitive/regulated data or data requiring special protection measures by statutory, regulatory or contractual obligations.",Not Applicable,"End user activity or process, design decision, or activity out of scope."
DCH-06.4,DCH-06.4,Mechanisms exist to ensure sensitive/regulated data is rendered human unreadable anywhere sensitive/regulated data is stored.,Meets,"VMware Cloud Foundation provides comprehensive mechanisms to ensure sensitive and regulated data is rendered human unreadable wherever it is stored. This includes robust infrastructure-level encryption through vSAN cluster-based encryption and VM Encryption, which operates across all datastore types and encrypts data before it is written to physical disk. vSAN encryption leverages AES-NI offloading and integrates with KMIP 1.1-compatible external Key Management Servers or the vSphere Native Key Provider, establishing a three-element domain of trust and employing a layered key management architecture with automatic key rotation.

Guest-level encryption is supported via virtual Trusted Platform Module (vTPM) 2.0, enabling in-guest encryption solutions like Windows BitLocker. ESX host configuration data is also stored in encrypted form on boot devices, with keys protected by TPM 2.0 where available. At the application level, VCF Automation encrypts sensitive data in API request bodies and custom properties, decrypting it only when necessary, and VCF Operations stores sensitive information securely in orchestrator configuration elements or external password vaults.

All cryptographic operations utilize FIPS 140-3 validated modules, and vSAN includes secure disk wipe capabilities aligned with NIST 800-88 for data sanitization. VMware Live Recovery further extends these protections by replicating workloads to datastores that support VCF platform encryption, ensuring replicated data remains encrypted at rest and supporting VM storage policies to enforce encryption requirements.

The platform provides the necessary technical controls and capabilities to meet this requirement. Customers are responsible for the proper configuration, deployment, and ongoing management of these encryption mechanisms, including key management server integration, defining and applying appropriate storage policies, and establishing operational procedures for data sanitization and cryptographic privilege management."
DCH-06.5,DCH-06.5,Mechanisms exist to prohibit the storage of sensitive transaction authentication data after authorization.,Not Applicable,"End user activity or process, design decision, or activity out of scope."
DCH-07,DCH-07,Mechanisms exist to protect and control digital and non-digital media during transport outside of controlled areas using appropriate security measures.,Contributes,"VMware Cloud Foundation (VCF) provides robust mechanisms to protect digital media during transport outside of controlled areas.

vSAN data-at-rest encryption and VM Encryption secure data on storage devices, rendering it unreadable if physical media is removed or transported without authorization.

Encrypted vSphere vMotion protects virtual machine data confidentiality, integrity, and authenticity during migrations between hosts or sites, while vSAN data-in-transit encryption secures storage replication traffic across networks.

For physical media disposition, vSAN includes secure disk wipe capabilities aligned with NIST 800-88 standards, ensuring data sanitization before devices leave organizational control.

VMware Live Recovery further enhances protection for data in transit between sites by encrypting replication traffic and enabling network isolation, safeguarding workload data as it traverses WAN links outside local controlled areas.

While VCF and VMware Live Recovery deliver critical technical controls for digital media, the protection and control of non-digital media, along with the establishment of physical media handling procedures, chain-of-custody tracking, and approved transport methods, remain the direct responsibility of the customer organization."
DCH-07.1,DCH-07.1,Mechanisms exist to identify custodians throughout the transport of digital or non-digital media.,Not Applicable,"End user activity or process, design decision, or activity out of scope."
DCH-07.2,DCH-07.2,Cryptographic mechanisms exist to protect the confidentiality and integrity of information stored on digital media during transport outside of controlled areas.,Contributes,"VMware Cloud Foundation provides comprehensive cryptographic mechanisms to protect the confidentiality and integrity of data stored on digital media.

vSAN data-at-rest encryption, utilizing AES-256 XTS mode with keys managed by KMIP 1.1-compatible external Key Management Servers or the vSphere Native Key Provider, ensures that data on physically removed disks remains unreadable. VM Encryption extends this protection across all datastore types, encrypting virtual disk data before it reaches the storage layer. These capabilities collectively ensure that physical storage media can be transported, decommissioned, or returned to a vendor without exposing its contained data.

Furthermore, vSAN includes secure disk wipe capabilities aligned with NIST 800-88 standards, facilitating media sanitization before devices leave organizational control. VMware Live Recovery complements this by encrypting replication traffic via TLSv1.2 and supporting the replication of encrypted virtual machines, maintaining data confidentiality at recovery sites through integration with key management servers. All cryptographic operations within the platform leverage FIPS 140-3 validated modules.

While the platform delivers the necessary technical controls for data protection on media, the organization remains responsible for establishing and enforcing physical media handling procedures, implementing chain-of-custody tracking, and defining approved transport methods for media leaving controlled areas."
DCH-08,DCH-08,"Mechanisms exist to securely dispose of media when it is no longer required, using formal procedures.",Contributes,"VMware Cloud Foundation provides robust technical capabilities that facilitate secure media disposal. vSAN includes a secure disk wipe feature, 'Wipe Residual Data,' which adheres to NIST 800-88 media sanitization standards. This capability enables administrators to sanitize storage devices effectively before their removal from the environment, preventing data recovery from decommissioned media.

Furthermore, when data-at-rest encryption is enabled via vSAN encryption or VM Encryption, the data on physical media is protected by encryption keys managed through external Key Management Servers or the vSphere Native Key Provider. The destruction or rotation of these encryption keys renders the encrypted data on the media unrecoverable, thereby supporting cryptographic erasure as a secure disposal method. VCF also enforces a separation of cryptographic privileges from routine administrative operations through the 'No Cryptography Administrator' role, which helps prevent unauthorized modifications to encryption settings during media lifecycle operations.

While VCF delivers these essential technical mechanisms, the establishment of formal media disposal procedures, comprehensive tracking and documentation of all disposal activities, the definition of approved disposal methods, and the management of any third-party disposal vendors remain the direct responsibility of the customer's organization."
