Control ID,SCF ID,Description,Control Coverage,Response
ID.RA-01,"IAO-01, IAO-02, IAO-05, RSK-04, RSK-04.1, TDA-09, VPM-01, VPM-06","Vulnerabilities in assets are identified, validated, and recorded

[Withdrawn: Incorporated into ID.RA-01, PR.PS-02]

[Withdrawn: Incorporated into ID.RA-01]",Contributes ,"VMware Cloud Foundation (VCF) and vDefend provide technical capabilities to identify, validate, and record vulnerabilities within the SDDC infrastructure. VCF Operations Diagnostics automatically detects known issues and vulnerabilities in the VCF software stack, providing root cause insights and remediation steps. vSphere Lifecycle Manager (vLCM) scans hosts against desired-state images to identify configuration drift and missing patches. vDefend Distributed IDS/IPS identifies vulnerability exploitation attempts and provides ""virtual patching"" to protect systems before official updates are applied. The Security Operations dashboard and Security Intelligence provide visibility into the environment's security posture and vulnerable workloads.

The control requires the recording and validation of all asset vulnerabilities, which includes guest operating systems and third-party applications. VCF and vDefend focus on the infrastructure layer; therefore, customers must integrate third-party vulnerability scanners to cover the full scope of their assets and establish organizational processes for vulnerability lifecycle management."
ID.RA-02,"GOV-07, THR-03",Cyber threat intelligence is received from information sharing forums and sources,Contributes ,"VMware vDefend consumes technical threat intelligence through the vDefend Threat Intelligence Service, which provides continuously updated feeds of IDS signatures and URL/threat indicators. These feeds are used operationally by IDS/IPS and Advanced Threat Prevention components to detect and respond to threats at the network layer. Additionally, Network Detection and Response (NDR) uses machine learning to correlate these signals into threat campaigns, while Security Intelligence visualizes granular event data.

While vDefend automates the consumption and application of technical threat intelligence, it does not manage the organizational process of participating in information-sharing forums or broader threat intelligence program management. The customer remains responsible for establishing memberships with external sources and managing the dissemination of intelligence across the organization."
ID.RA-03,"SAT-03.6, THR-01, THR-02, THR-03, THR-04, THR-05, THR-07, THR-09",Internal and external threats to the organization are identified and recorded,Contributes ,"VMware vDefend identifies and records network-layer threats through its Threat Intelligence Service, which provides updated IDS signatures and threat indicators to detect known and emerging threats. Security Intelligence and Network Detection and Response (NDR) further record these threats by correlating detection events—such as IDS/IPS alerts and malicious file transfers—into visualized threat campaigns.

NDR utilizes machine learning to automatically correlate related events, while the Security Services Platform assigns impact scores to prioritize recorded threats for analyst review and hunting workflows.

The platform is limited to identifying and recording threats at the network layer. Broader organizational threat intelligence program management, dissemination of threat data, endpoint telemetry, and the identification of non-network-based threats remain the responsibility of the customer."
ID.RA-04,"THR-09, THR-10",Potential impacts and likelihoods of threats exploiting vulnerabilities are identified and recorded,Not Applicable ,"End user activity or process, design decision, or activity out of scope."
ID.RA-05,"RSK-01.1, RSK-02.1, RSK-04, RSK-05, RSK-06, RSK-06.1, THR-02, THR-09, THR-10","Threats, vulnerabilities, likelihoods, and impacts are used to understand inherent risk and inform risk response prioritization",Not Applicable ,"End user activity or process, design decision, or activity out of scope."
ID.RA-06,"RSK-01.1, RSK-02.1, RSK-05, RSK-06, RSK-06.1, RSK-06.2","Risk responses are chosen, prioritized, planned, tracked, and communicated

[Withdrawn: Incorporated into ID.RA-06]",Contributes ,"VMware vDefend provides technical mechanisms to implement and manage risk responses within the network security domain. It facilitates the implementation of technical compensating countermeasures through Distributed Firewall microsegmentation, IDS/IPS, malware prevention, URL filtering, and TLS inspection.

Its Intelligent Assist feature supports the planning and prioritization of risk responses by recommending targeted remediation policies, such as those to prevent lateral threat propagation. These tools allow administrators to manually enable and track the status of specific technical risk responses based on situational due diligence.

The control requirement for choosing, prioritizing, planning, and communicating risk responses is a high-level governance and organizational process that extends beyond technical implementation. While vDefend provides the tools for network-layer responses, the formal risk management framework, documentation of risk responses, and the communication of these plans across the organization remain the responsibility of the customer's governance and risk management teams."
ID.RA-07,"GOV-02.1, CHG-01, CHG-02, CHG-02.1, CHG-02.2, CHG-03, CHG-04","Changes and exceptions are managed, assessed for risk impact, recorded, and tracked

[Withdrawn: Incorporated into PR.PS-01, ID.RA-07]",Contributes ,"VMware Cloud Foundation (VCF), VMware Live Recovery (VLR), and VMware vDefend provide a technical framework to manage, record, track, and restrict changes within the software-defined data center. VCF Automation implements approval policies and workflow gates for deployments, while VCF Operations and vSphere Lifecycle Manager (vLCM) provide configuration drift detection and desired-state enforcement to maintain consistency against approved baselines. VLR supports change management for disaster recovery through granular role-based access controls (RBAC) and audit logging of configuration events. vDefend contributes through its draft-based firewall configuration workflow, which allows for validation and comparison of rules before publication, and policy locking to prevent unauthorized concurrent edits. Audit logs across all components provide a record of who initiated changes and when, supporting the tracking and recording requirements of the control.

The control requires changes to be managed and assessed for risk impact, which necessitates an organizational change management process, risk assessment framework, and human accountability. While the platforms provide tools for technical enforcement (RBAC, drift detection) and documentation (audit logs), the customer remains responsible for defining the change management policies, conducting risk impact assessments, and managing the lifecycle of exceptions."
ID.RA-08,"THR-01, THR-02, THR-03, VPM-01, VPM-02, VPM-03","Processes for receiving, analyzing, and responding to vulnerability disclosures are established

[Withdrawn: Moved to ID.RA-08]",Contributes ,"VMware Cloud Foundation (VCF) and vDefend provide the technical capabilities to detect, analyze, and remediate vulnerabilities disclosed through official channels. VCF Operations Diagnostics automatically detects known issues and vulnerabilities within the VCF software stack, providing root cause insights and actionable remediation steps. VCF also orchestrates patch deployment and lifecycle management across the infrastructure. VMware vDefend contributes through Distributed IDS/IPS, which uses signature-based detection (including CVE identifiers and CVSS scores) to identify and block vulnerability exploitation attempts in real-time—a capability known as virtual patching. Additionally, the Security Services Platform provides a structured remediation workflow for security events, and the vDefend Threat Intelligence Service delivers continuously updated feeds to detect emerging threats.

The control requires that ""processes... are established,"" which implies organizational governance, policy definition, and human-led workflows for receiving and responding to external disclosures. While VCF and vDefend provide the instrumentation to operationalize threat intelligence and automate remediation, the overarching management of a vulnerability disclosure program and the formal integration of external vulnerability databases into organizational risk-ranking methodologies remain the responsibility of the customer."
ID.RA-09,"AST-15, AST-18, TDA-01, TDA-01.2, TDA-14, TDA-14.1, TDA-14.2","The authenticity and integrity of hardware and software are assessed prior to acquisition and use

[Withdrawn: Incorporated into ID.RA-09, DE.CM-09]",Contributes ,"VMware Cloud Foundation (VCF) and vDefend provide a technical framework for assessing the logical integrity and authenticity of hardware and software through hardware-rooted chains of trust, cryptographic validation, and continuous configuration monitoring. VCF supports Secure Boot, Trusted Platform Modules (TPM), and Intel TXT to verify host boot state, with vCenter monitoring attestation to ensure hosts enter known-good configurations. The hypervisor enforces code signing to prevent unauthorized execution, while vSphere Lifecycle Manager and VCF Operations provide drift detection and image compliance checking against defined specifications. SDDC Manager and vCenter patching APIs verify file size, checksums, and digital signatures for all upgrade bundles and management packs before installation. For storage, vSAN uses end-to-end checksums to detect and repair data tampering. vDefend complements this by verifying its own upgrade bundles and signatures for IDS/IPS updates.

The control's full scope includes ""acquisition and use,"" which implies organizational procurement processes, physical hardware inspections, and supply chain risk management policies that are the responsibility of the customer. While VCF provides the technical instrumentation to verify integrity once deployed, the initial assessment of authenticity prior to acquisition is an administrative and physical process outside the platform's functional scope. Physical security of the facility and hardware also remains a customer gap."
ID.RA-10,"TPM-01.1, TPM-02, TPM-04.1","Critical suppliers are assessed prior to acquisition

[Withdrawn: Incorporated into GV.OC-02, GV.SC-03, GV.SC-04, GV.SC-07, ID.RA-10]

[Withdrawn: Incorporated into GV.SC-07, ID.RA-10]",Not Applicable ,"End user activity or process, design decision, or activity out of scope."
PR,"GOV-01, GOV-01.1, CPL-01, RSK-01, RSK-09","Identities and credentials for authorized users, services, and hardware are managed by the organization

Identities are proofed and bound to credentials based on the context of interactions

Users, services, and hardware are authenticated

Identity assertions are protected, conveyed, and verified

Access permissions, entitlements, and authorizations are defined in a policy, managed, enforced, and reviewed, and incorporate the principles of least privilege and separation of duties

Physical access to assets is managed, monitored, and enforced commensurate with risk

Personnel are provided with awareness and training so that they possess the knowledge and skills to perform general tasks with cybersecurity risks in mind

Individuals in specialized roles are provided with awareness and training so that they possess the knowledge and skills to perform relevant tasks with cybersecurity risks in mind

[Withdrawn: Incorporated into PR.AT-01, PR.AT-02]

[Withdrawn: Incorporated into PR.AT-02]

The confidentiality, integrity, and availability of data-at-rest are protected

The confidentiality, integrity, and availability of data-in-transit are protected

[Withdrawn: Incorporated into ID.AM-08, PR.PS-03]

[Withdrawn: Moved to PR.IR-04]

[Withdrawn: Incorporated into PR.DS-01, PR.DS-02, PR.DS-10]

[Withdrawn: Incorporated into PR.DS-01, DE.CM-09]

[Withdrawn: Incorporated into PR.IR-01]

[Withdrawn: Incorporated into ID.RA-09, DE.CM-09]

The confidentiality, integrity, and availability of data-in-use are protected

Backups of data are created, protected, maintained, and tested

Configuration management practices are established and applied

Software is maintained, replaced, and removed commensurate with risk

Hardware is maintained, replaced, and removed commensurate with risk

Log records are generated and made available for continuous monitoring

Installation and execution of unauthorized software are prevented

Secure software development practices are integrated, and their performance is monitored throughout the software development life cycle

Networks and environments are protected from unauthorized logical access and usage

The organization's technology assets are protected from environmental threats

Mechanisms are implemented to achieve resilience requirements in normal and adverse situations

Adequate resource capacity to ensure availability is maintained

[Withdrawn: Incorporated into PR.AA-01, PR.AA-05]

[Withdrawn: Moved to PR.AA-06]

[Withdrawn: Incorporated into PR.AA-03, PR.AA-05, PR.IR-01]

[Withdrawn: Moved to PR.AA-05]

[Withdrawn: Moved to PR.AA-02]

[Withdrawn: Moved to PR.AA-03]

[Withdrawn: Incorporated into PR.PS-01]

[Withdrawn: Incorporated into ID.AM-08, PR.PS-06]

[Withdrawn: Incorporated into PR.PS-01, ID.RA-07]

[Withdrawn: Moved to PR.DS-11]

[Withdrawn: Moved to PR.IR-02]

[Withdrawn: Incorporated into ID.AM-08]

[Withdrawn: Incorporated into ID.IM, ID.IM-03]

[Withdrawn: Moved to ID.IM-03]

[Withdrawn: Moved to ID.IM-04]

[Withdrawn: Incorporated into ID.IM-02, ID.IM-04]

[Withdrawn: Moved to GV.RR-04]

[Withdrawn: Incorporated into ID.RA-01, PR.PS-02]

[Withdrawn: Incorporated into ID.AM-08, PR.PS-02]

[Withdrawn: Incorporated into PR.PS-04]

[Withdrawn: Incorporated into PR.DS-01, PR.PS-01]

[Withdrawn: Incorporated into PR.AA-06, PR.IR-01]

[Withdrawn: Moved to PR.IR-03]

[Withdrawn: Incorporated into PR.AT-01]",Not Applicable ,"End user activity or process, design decision, or activity out of scope."
PR.AA,"IAC-01, IAC-01.2, PES-01, PES-02, PES-03","Identities and credentials for authorized users, services, and hardware are managed by the organization

Identities are proofed and bound to credentials based on the context of interactions

Users, services, and hardware are authenticated

Identity assertions are protected, conveyed, and verified

Access permissions, entitlements, and authorizations are defined in a policy, managed, enforced, and reviewed, and incorporate the principles of least privilege and separation of duties

Physical access to assets is managed, monitored, and enforced commensurate with risk

[Withdrawn: Incorporated into PR.AA-01, PR.AA-05]

[Withdrawn: Moved to PR.AA-06]

[Withdrawn: Incorporated into PR.AA-03, PR.AA-05, PR.IR-01]

[Withdrawn: Moved to PR.AA-05]

[Withdrawn: Moved to PR.AA-02]

[Withdrawn: Moved to PR.AA-03]

[Withdrawn: Incorporated into PR.AA-06, PR.IR-01]",Contributes ,"VMware Cloud Foundation (VCF), vDefend, and VMware Live Recovery (VLR) provide a multi-layered technical architecture for managing identities, credentials, and access permissions. VCF SSO serves as a centralized identity broker, supporting federation with external providers (e.g., Entra ID, Okta) for multifactor authentication and automated user synchronization. Role-Based Access Control (RBAC) is enforced across all components, allowing for the definition of granular permissions and the principle of least privilege for users, services, and Kubernetes workloads. vDefend enhances this with identity-aware network enforcement via its Identity Firewall and microsegmentation policies that protect AAA infrastructure. Additionally, all platforms provide automated auditing of administrative actions and authentication events to verify compliance.

The control requires the organization to manage physical access to assets and define overarching policies for identity proofing and account management, which are administrative and physical security functions outside the scope of the software platforms. While the technical solutions provide the enforcement layer for AAA, the customer is responsible for establishing the governance policies, managing the lifecycle of identities in external directories, and ensuring physical data center security."
PR.AA-01,"IAC-02, IAC-03, IAC-04, IAC-05","Identities and credentials for authorized users, services, and hardware are managed by the organization

[Withdrawn: Incorporated into PR.AA-01, PR.AA-05]",Contributes ,"VMware Cloud Foundation (VCF) and vDefend provide a centralized, standards-based technical framework for managing identities and credentials across users, services, and hardware. VCF SSO acts as a central identity broker, facilitating authentication for all components and supporting federation with enterprise identity providers via SAML and OIDC. This enables multi-factor authentication and automated user lifecycle management. Authorization is enforced through granular role-based access control (RBAC) across vCenter, NSX, and VCF Automation. For services, VCF utilizes certificate-based Principal Identities and solution user accounts to secure inter-component communication. Hardware-level management is supported through mutual TLS between vCenter and ESX hosts, TPM integration for host integrity, and mutual CHAP for storage targets. vDefend further contributes with mTLS-authenticated NDR sensors and certificate-based trust for third-party service integration.

The control requires that identities and credentials be managed by the organization, which necessitates customer-defined governance policies, identity provider infrastructure management, and the establishment of specific role assignment procedures. While the VMware stack provides the technical mechanisms to enforce these controls, the overarching lifecycle management and policy definition remain the responsibility of the customer."
PR.AA-02,IAC-28,"Identities are proofed and bound to credentials based on the context of interactions

[Withdrawn: Moved to PR.AA-02]",Contributes ,"VMware Cloud Foundation (VCF) provides the technical framework for identity verification and credential binding through VCF SSO and the VCF Identity Broker. VCF SSO centralizes authentication by validating identities against configured sources using certificate validation before issuing session tokens. The Identity Broker supports federation with external identity providers via SAML, enabling multifactor authentication (MFA) and automatic account synchronization to strengthen identity proofing.

Furthermore, the AuthorizationManager and UserDirectory services ensure that access permissions are bound to authenticated principals through role-based access control (RBAC), and VCF Operations audit reports provide traceability for identity validation events.

While VCF provides the technical mechanisms to proof and bind identities, the control implies an organizational requirement to define the ""context of interactions"" and manage the lifecycle of identity proofing. The customer is responsible for configuring trusted identity sources, defining federation policies, and establishing the criteria for identity proofing within their external identity providers. VCF facilitates the technical enforcement, but the procedural governance of identity proofing remains a customer responsibility."
PR.AA-03,"IAC-01.2, IAC-02, IAC-03, IAC-04, IAC-05","Users, services, and hardware are authenticated

[Withdrawn: Incorporated into PR.AA-03, PR.AA-05, PR.IR-01]

[Withdrawn: Moved to PR.AA-03]",Contributes ,"VMware Cloud Foundation (VCF), VMware Live Recovery (VLR), and VMware vDefend provide comprehensive technical mechanisms to uniquely identify and authenticate users, services, and hardware. VCF SSO serves as the centralized identity broker, supporting federation with enterprise identity providers via SAML or OIDC for multifactor authentication and automated lifecycle management. Service-to-service authentication is achieved through certificate-based principal identities and solution user registrations. For hardware and devices, VCF utilizes mutual TLS with machine SSL certificates for ESX-to-vCenter communication, while VCF Operations supports authenticated discovery of network and storage devices using SSH, SNMPv3, and mutual CHAP.

VLR extends these capabilities through certificate-based site pairing for disaster recovery operations, and vDefend provides mTLS-based authentication for its distributed NDR sensors and management plane.

The control requires that all users, services, and hardware be authenticated, which necessitates organizational policies and governance procedures that fall outside the scope of the technical platforms. Customers are responsible for defining identity governance policies, managing the lifecycle of accounts in external directory services, and establishing the criteria for hardware and service approval. While the software provides the enforcement layer and cryptographic building blocks, the broader program for managing authentication across all organizational assets remains a customer responsibility."
PR.AA-04,"IAC-01.2, IAC-02.2, IAC-03.5","Identity assertions are protected, conveyed, and verified",Contributes ,"VMware Cloud Foundation (VCF), VMware Live Recovery (VLR), and VMware vDefend provide a technical framework to protect, convey, and verify identity assertions through integrated Authentication, Authorization, and Auditing (AAA) mechanisms.

VCF SSO serves as a centralized identity broker supporting SAML and OIDC federation, while VCF employs replay-resistant techniques such as time-limited tokens, holder-of-key assertions, and HMAC-based message authentication for API calls.

VLR enforces these assertions across site boundaries for disaster recovery operations, and vDefend’s Security Services Platform (SSP) provides centralized credential validation and role-based access control. Additionally, vDefend microsegmentation and IDS/IPS protect the underlying AAA infrastructure from network-layer exploits.

The platform provides the necessary technical enforcement and transport-layer protections (TLS/HTTPS), but the overall control involves organizational governance. Customers are responsible for defining AAA policies, selecting and managing external identity providers, configuring identity federation, and ensuring the implementation of multifactor authentication and appropriate replay protections within their broader enterprise identity strategy."
PR.AA-05,"HRS-02, HRS-11, IAC-01, IAC-01.2, IAC-02, IAC-03, IAC-04, IAC-05, IAC-08, IAC-21","Access permissions, entitlements, and authorizations are defined in a policy, managed, enforced, and reviewed, and incorporate the principles of least privilege and separation of duties

[Withdrawn: Incorporated into PR.AA-01, PR.AA-05]

[Withdrawn: Incorporated into PR.AA-03, PR.AA-05, PR.IR-01]

[Withdrawn: Moved to PR.AA-05]",Contributes,"VMware Cloud Foundation (VCF), VMware Live Recovery (VLR), and VMware vDefend collectively contribute to this control by providing the technical enforcement mechanisms for identity management, role-based access control (RBAC), least privilege, and separation of duties (SoD).

VCF leverages VCF SSO as a centralized identity broker, supporting federation with enterprise identity providers via SAML/OIDC. It enforces granular RBAC across vCenter, SDDC Manager, VCF Operations, and VCF Automation, allowing for the creation of custom roles restricted to minimum required privileges using privilege check recording.

VLR enforces SoD for disaster recovery through tiered roles (e.g., Administrator, Protection Groups Admin, VRM Admin) and mandates dual-site authorization for cross-site operations.

vDefend enforces least privilege at the network layer via default-deny microsegmentation and Identity Firewall, while its management plane utilizes strict RBAC (e.g., separating Enterprise Admin from Auditor) and policy locking to prevent unauthorized changes.

While the VMware suite provides comprehensive technical controls to manage and enforce access permissions, least privilege, and SoD, the control fundamentally requires that these permissions be ""defined in a policy"" and ""reviewed."" The organization retains full responsibility for creating the access control policies, defining the specific segregation of duties requirements for its business context, conducting periodic access reviews, and governing the broader lifecycle of user identities and role assignments."
PR.AA-06,"PES-01, PES-02, PES-02.1, PES-03","Physical access to assets is managed, monitored, and enforced commensurate with risk

[Withdrawn: Moved to PR.AA-06]

[Withdrawn: Incorporated into PR.AA-06, PR.IR-01]",Not Applicable ,"End user activity or process, design decision, or activity out of scope."
PR.AT,"HRS-04.2, SAT-01, SAT-02, SAT-03","Personnel are provided with awareness and training so that they possess the knowledge and skills to perform general tasks with cybersecurity risks in mind

Individuals in specialized roles are provided with awareness and training so that they possess the knowledge and skills to perform relevant tasks with cybersecurity risks in mind

[Withdrawn: Incorporated into PR.AT-01, PR.AT-02]

[Withdrawn: Incorporated into PR.AT-02]

[Withdrawn: Incorporated into PR.AT-01]",Not Applicable ,"End user activity or process, design decision, or activity out of scope."
PR.AT-01,"HRS-04.2, SAT-02, SAT-03","Personnel are provided with awareness and training so that they possess the knowledge and skills to perform general tasks with cybersecurity risks in mind

[Withdrawn: Incorporated into PR.AT-01, PR.AT-02]

[Withdrawn: Incorporated into PR.AT-01]",Not Applicable ,"End user activity or process, design decision, or activity out of scope."
PR.AT-02,"SAT-03, SAT-03.5, SAT-03.7","Individuals in specialized roles are provided with awareness and training so that they possess the knowledge and skills to perform relevant tasks with cybersecurity risks in mind

[Withdrawn: Incorporated into PR.AT-01, PR.AT-02]

[Withdrawn: Incorporated into PR.AT-02]",Not Applicable ,"End user activity or process, design decision, or activity out of scope."
PR.DS,"DCH-01, DCH-01.1, DCH-01.2, DCH-01.3, DCH-01.4, DCH-02, DCH-03","The confidentiality, integrity, and availability of data-at-rest are protected

The confidentiality, integrity, and availability of data-in-transit are protected

[Withdrawn: Incorporated into ID.AM-08, PR.PS-03]

[Withdrawn: Moved to PR.IR-04]

[Withdrawn: Incorporated into PR.DS-01, PR.DS-02, PR.DS-10]

[Withdrawn: Incorporated into PR.DS-01, DE.CM-09]

[Withdrawn: Incorporated into PR.IR-01]

[Withdrawn: Incorporated into ID.RA-09, DE.CM-09]

The confidentiality, integrity, and availability of data-in-use are protected

Backups of data are created, protected, maintained, and tested

[Withdrawn: Moved to PR.DS-11]

[Withdrawn: Incorporated into PR.DS-01, PR.PS-01]",Contributes ,"VMware Cloud Foundation (VCF), VMware Live Recovery (VLR), and VMware vDefend provide a multi-layered technical architecture to protect data confidentiality, integrity, and availability. VCF provides native encryption for data-at-rest through vSAN and VM-level encryption, while protecting data-in-transit with TLS and encrypted vMotion. VLR enables data availability through automated replication, snapshots, and orchestrated disaster recovery. vDefend contributes network-layer security by using microsegmentation to restrict access to data repositories and identifying unencrypted or risky protocols that could expose data. Together, these tools provide the cryptographic, resiliency, and access control mechanisms necessary to secure data throughout its lifecycle.

The control requires the customer to implement organizational policies for data classification, backup retention, and recovery testing. While the platform provides technical capabilities like encryption and replication, the customer is responsible for managing external key management systems (KMS), defining specific recovery point objectives (RPOs), and establishing human processes for incident response and physical media handling."
PR.DS-01,"CRY-01, CRY-01.1, CRY-05, DCH-01","The confidentiality, integrity, and availability of data-at-rest are protected

[Withdrawn: Incorporated into PR.DS-01, PR.DS-02, PR.DS-10]

[Withdrawn: Incorporated into PR.DS-01, DE.CM-09]

[Withdrawn: Incorporated into PR.DS-01, PR.PS-01]",Meets ,"VMware Cloud Foundation (VCF) and VMware Live Recovery (VLR) provide comprehensive technical mechanisms to protect the confidentiality, integrity, and availability of data-at-rest using FIPS 140-3 validated cryptographic modules. VCF implements data-at-rest encryption through vSAN cluster-based encryption and VM Encryption, which secures virtual machine files and disks across all datastore types (vSAN, iSCSI, NFS, Fibre Channel) using AES-NI CPU offloading. Integrity and availability are further supported by vSAN’s secure disk wipe (NIST 800-88), virtual Trusted Platform Module (vTPM) 2.0, and automated replication/backup orchestration via VLR and VMware Live Site Recovery. These technologies address the purely technical requirements of the control by providing native encryption, key management (Native Key Provider or external KMS integration), and data resilience features that operate independently of manual process requirements.

While the platform provides the necessary cryptographic and protection mechanisms, the final effectiveness of the control depends on the customer correctly configuring and assigning appropriate storage policies and encryption settings to relevant workloads. Additionally, while VCF and VLR provide the infrastructure for protection, the customer remains responsible for managing the lifecycle and security of external Key Management Servers (KMS) if the Native Key Provider is not utilized."
PR.DS-02,"CRY-01, CRY-03, CRY-04, DCH-01","The confidentiality, integrity, and availability of data-in-transit are protected

[Withdrawn: Incorporated into PR.DS-01, PR.DS-02, PR.DS-10]",Meets ,"VMware Cloud Foundation (VCF), VMware Live Recovery (VLR), and VMware vDefend provide a comprehensive technical framework to protect the confidentiality, integrity, and availability of data-in-transit using validated cryptographic standards. VCF implements FIPS 140-3 validated cryptographic modules and enforces TLS 1.3 (with TLS 1.2 fallback) for all internal management and system communications. Storage traffic is secured through vSAN Data-in-Transit (DIT) encryption and encrypted vSphere vMotion, which uses unique session nonces to prevent replay attacks. VMware Live Recovery mandates TLS 1.2 encryption for all replication traffic and uses mutual certificate-based authentication between sites to ensure session integrity and authenticity. VMware vDefend further contributes by providing TLS inspection capabilities and identifying cleartext protocols to ensure that all sensitive traffic remains protected by the infrastructure's cryptographic controls.

The control is technically satisfied by the platform's enforcement of encryption for management, migration, and replication data; however, customers must ensure that optional features, such as vMotion encryption for unencrypted VMs or DIT encryption in specific vSAN architectures, are configured to meet their specific risk tolerance and compliance requirements."
PR.DS-10,"CFG-02, CRY-01, DCH-01, IAC-21","[Withdrawn: Incorporated into PR.DS-01, PR.DS-02, PR.DS-10]

The confidentiality, integrity, and availability of data-in-use are protected",Meets ,"VMware Cloud Foundation (VCF) and VMware Live Recovery (VLR) provide comprehensive technical protections for the confidentiality, integrity, and availability of data-in-use. VCF implements memory tiering encryption using random 256-bit AES-XTS keys generated at the kernel level during VM power-on to protect data residing in system memory. Cryptographic integrity is further maintained through the use of FIPS 140-3 validated modules across all components and secure boot processes that ensure only signed, trusted code executes. vSphere vMotion preserves the confidentiality and integrity of data-in-use during migration by using one-time keys (nonces) to encrypt the transfer session. VLR and vDefend support these protections by maintaining secure baseline configurations, using TLS 1.2/1.3 for all inter-component communications, and providing granular role-based access controls to restrict cryptographic operations to authorized personnel.

The technical capabilities provided by VCF and VLR satisfy the requirements for protecting data-in-use; however, the customer remains responsible for enabling these features, such as configuring Encrypted vMotion to Required and ensuring the appropriate hardware-level protections like TPM 2.0 are active and integrated with the platform's key management systems."
PR.DS-11,"BCD-11, BCD-11.1, BCD-11.5, BCD-11.6","Backups of data are created, protected, maintained, and tested

[Withdrawn: Moved to PR.DS-11]",Contributes ,"VMware Cloud Foundation (VCF), VMware Live Recovery (VLR), and VMware vDefend provide a comprehensive suite of technical tools for data backup, protection, maintenance, and testing. VCF supports file-based and image-based backups for management components (SDDC Manager, vCenter, NSX), utilizes Changed Block Tracking (CBT) for efficient workload backups, and integrates with third-party providers via VADP. VLR enables high-frequency replication (down to 1-minute RPO) and non-disruptive recovery plan testing, which serves as a critical integrity verification mechanism. vDefend contributes automated, encrypted backups of security policies and configurations. Together, these platforms facilitate recurring schedules, point-in-time snapshots, and data transfer to alternate sites to meet RPO/RTO targets.

The control requires that backups are not only ""created"" but also ""maintained and tested."" While the platforms provide the mechanical capabilities for scheduling, replication, and test-recovery execution, the customer is responsible for defining the organizational policies, determining backup frequency based on business needs, performing the actual sampling and validation of restored data, and managing the physical or logical security of the backup storage targets."
PR.IR,"GOV-01, GOV-01.1, RSK-01, SEA-01, SEA-01.1, SEA-01.2, SEA-02","[Withdrawn: Moved to PR.IR-04]

[Withdrawn: Incorporated into PR.IR-01]

Networks and environments are protected from unauthorized logical access and usage

The organization's technology assets are protected from environmental threats

Mechanisms are implemented to achieve resilience requirements in normal and adverse situations

Adequate resource capacity to ensure availability is maintained

[Withdrawn: Incorporated into PR.AA-03, PR.AA-05, PR.IR-01]

[Withdrawn: Moved to PR.IR-02]

[Withdrawn: Incorporated into PR.AA-06, PR.IR-01]

[Withdrawn: Moved to PR.IR-03]",Contributes ,"VMware Cloud Foundation (VCF), VMware vDefend, and VMware Live Recovery (VLR) provide a robust technical framework for protecting environments and ensuring resilience.

VCF ensures logical protection through centralized identity management, RBAC, and network segmentation via NSX. Resilience is maintained through vSphere HA for automated restarts, vMotion for live migrations, and vSAN for data redundancy across availability zones. VMware Live Recovery further orchestrates disaster recovery with automated recovery plans and non-disruptive testing. vDefend contributes by maintaining continuous network security enforcement (firewall and IDS/IPS) during both normal operations and failover events, ensuring security policies follow workloads automatically.

The control requires the organization to define specific resilience requirements, manage resource capacity, and protect assets from physical environmental threats, which are outside the scope of the software platform.

Customer-side governance is necessary to integrate these technical capabilities into broader organizational business continuity and risk management programs."
PR.IR-01,"NET-01, NET-02, SEA-01, SEA-02","[Withdrawn: Incorporated into PR.IR-01]

Networks and environments are protected from unauthorized logical access and usage

[Withdrawn: Incorporated into PR.AA-03, PR.AA-05, PR.IR-01]

[Withdrawn: Incorporated into PR.AA-06, PR.IR-01]",Contributes ,"VMware Cloud Foundation (VCF) and VMware vDefend provide a comprehensive technical framework for protecting networks and environments from unauthorized logical access. VCF delivers centralized network policy management through NSX, utilizing role-based access control (RBAC), tiered gateway architectures (Tier-0 and Tier-1), and virtual segmentation with vSphere Distributed Switches. It further enforces security through hardening baselines and automated drift remediation. VMware vDefend enhances this by providing a software-defined Distributed Firewall for Layer 2 through Layer 7 microsegmentation, Gateway Firewalls, and advanced threat prevention (IDS/IPS). These tools allow for granular least-privilege access enforcement and automated security policy generation based on observed traffic patterns.

While the platform provides the necessary technical enforcement and monitoring mechanisms, the control's full requirement includes the development and governance of organizational network security procedures and the manual definition of specific access policies. The customer remains responsible for defining the governance framework, procedural updates, and high-level architectural design that these technical capabilities support."
